CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,QT_SALAS_UTILIZADAS,IN_INTERNET,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio
3304557,CENTRO EDUCACIONAL ESTACOES DO ANO,33114692,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,5.0,10.0,7.0,3.0,0.0,0.0,419.0,77.0,3.2083333333333335,3304557
3304557,COL CRISTO REI,33114757,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,184.0,28.0,2.0,3304557
3304557,COLEGIO PINHEIRO GUIMARAES,33115028,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,27.0,2.7,3304557
3304557,COL BAHIENSE - CAMPO GRANDE,33115460,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,5.0,4.0,5.0,0.0,0.0,324.0,140.0,9.333333333333334,3304557
3304557,COLEGIO ACAO E OBJETIVO LTDA-ME,33115885,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,0.0,6.0,4.0,3.0,0.0,0.0,189.0,32.0,2.2857142857142856,3304557
3304557,GRUPO EDUCACIONAL SAISSE VILLARDI,33116474,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,1.0,10.0,13.0,7.0,1.0,0.0,0.0,451.0,15.0,0.45454545454545453,3304557
3304557,JD ESC BONS AMIGOS,33116490,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,24.0,1.0,8.0,8.0,5.0,3.0,3.0,0.0,418.0,70.0,2.9166666666666665,3304557
3304557,COL GUNNAR VINGREN EIRELI,33116512,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,8.0,10.0,7.0,3.0,3.0,0.0,566.0,98.0,5.764705882352941,3304557
3304557,JD ESC ANTONIO RIBEIRO FEITOSA LTDA,33116636,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,10.0,8.0,3.0,0.0,0.0,624.0,107.0,8.916666666666666,3304557
3304557,CENTRO EDUCACIONAL CALIFORNIA,33116709,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,19.0,1.0,4.0,6.0,5.0,10.0,6.0,0.0,381.0,91.0,4.7894736842105265,3304557
3304557,COLEGIO IGLESIAS,33116784,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,9.0,9.0,7.0,3.0,0.0,0.0,310.0,32.0,1.6,3304557
3304557,COLEGIO CHARLES DARWIN,33117039,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,221.0,99.0,9.9,3304557
3304557,COL DIMITRI MARQUES LTDA,33119031,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,1.0,8.0,15.0,12.0,4.0,0.0,0.0,806.0,125.0,3.5714285714285716,3304557
3304557,COLEGIO SAO JOAO DE DEUS,33119252,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,1.0,8.0,7.0,8.0,3.0,0.0,0.0,418.0,46.0,2.7058823529411766,3304557
3304557,ESCOLA OGA MITA,33120846,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,109.0,36.0,3.6,3304557
3304557,CENTRO EDUCACIONAL LUIZ CARLOS BARBOSA,33121605,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,277.0,72.0,6.0,3304557
3304557,JI TIA MONICA-CT EDUC VASCONCELOS DANTAS,33121613,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,269.0,51.0,4.636363636363637,3304557
3304557,SISTEMA ELITE DE ENSINO- UNIDADE REALENGO,33122245,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,0.0,10.0,9.0,6.0,1.0,0.0,938.0,311.0,19.4375,3304557
3304557,04018 - SOCIEDADE DE ENSINO TEREZA CRISTINA,33123055,4,2.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,25.0,1.0,16.0,17.0,7.0,2.0,0.0,0.0,1108.0,27.0,1.08,3304557
3304557,JARDIM ESCOLA BARCELOS DE SANTA CRUZ LTDA,33123187,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,248.0,55.0,3.4375,3304557
3304557,CENTRO EDUCACIONAL JARDIM ESCOLA TIA CARMEN,33123489,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,3.0,5.0,4.0,3.0,1.0,1.0,186.0,41.0,3.727272727272727,3304557
3304557,JD DE INF ESTRELINHA DOURADA,33123519,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,280.0,40.0,4.0,3304557
3304557,CENTRO EDUC FERNANDES MARQUES,33123829,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,392.0,60.0,5.0,3304557
3304557,COLEGIO VARGEM GRANDE,33124035,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,268.0,53.0,3.7857142857142856,3304557
3304557,CENTRO INTERNACIONAL DE EDUCACAO INTEGRADA,33124124,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,2.0,5.0,4.0,3.0,3.0,0.0,187.0,40.0,1.8181818181818181,3304557
3304557,EDUCANDARIO SYLLABATIM,33124175,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,155.0,12.0,1.3333333333333333,3304557
3304557,COLEGIO QI - TIJUCA,33124418,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,23.0,1.0,0.0,5.0,8.0,6.0,0.0,0.0,523.0,184.0,8.0,3304557
3304557,INSTITUTO HELENA GOULLART - CAPP,33124558,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,5.0,4.0,3.0,3.0,0.0,195.0,35.0,5.0,3304557
3304557,CENTRO EDUC DAVID PINTO E JD ESC PEDACINHO DO CEU,33124965,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,1.0,4.0,8.0,6.0,3.0,0.0,0.0,296.0,28.0,1.8666666666666667,3304557
3304557,CENTRO EDUCACIONAL ITAUA,33125040,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,6.0,5.0,4.0,1.0,0.0,0.0,187.0,7.0,1.1666666666666667,3304557
3304557,SISTEMA ELITE DE ENSINO - SANTA CRUZ,33125228,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,1.0,0.0,10.0,6.0,6.0,3.0,0.0,725.0,298.0,19.866666666666667,3304557
3304557,CEFEM - CENTRO EDUC FONSECA E MARTINS,33125597,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,18.0,1.0,4.0,5.0,5.0,1.0,0.0,0.0,269.0,8.0,0.4444444444444444,3304557
3304557,CENTRO DE EDUC E CULT DA BARRA,33125791,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,1.0,7.0,11.0,6.0,3.0,0.0,0.0,511.0,74.0,1.7209302325581395,3304557
3304557,COLEGIO FRANCISCO DE ASSIS,33125864,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,32.0,1.0,14.0,22.0,0.0,6.0,0.0,0.0,1013.0,76.0,2.375,3304557
3304557,COLEGIO CCM,33126674,4,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,2.0,5.0,7.0,8.0,0.0,0.0,261.0,105.0,7.0,3304557
3304557,INSTITUTO DE EDUCACAO PEREIRA BATISTA,33127123,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,4.0,10.0,6.0,3.0,0.0,0.0,454.0,81.0,4.5,3304557
3304557,CURSO DE APLICACAO UNIVERSITARIA LTDA,33129005,4,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,1.0,0.0,7.0,9.0,6.0,0.0,0.0,351.0,122.0,4.206896551724138,3304557
3304557,CENTRO EDUCACIONAL SANTA MARTA,33129029,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,129.0,46.0,5.111111111111111,3304557
3304557,COLEGIO EVEREST INTERNACIONAL,33129902,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,0.0,10.0,8.0,4.0,4.0,4.0,564.0,73.0,2.8076923076923075,3304557
3304557,COLEGIO IBPI BARRA DA TIJUCA,33130027,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,76.0,56.0,5.6,3304557
3304557,JARDIM ESCOLA POPI LTDA - COL CELIO RODRIGUES,33130418,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,111.0,111.0,6.166666666666667,3304557
3304557,COLEGIO E CURSO SONNART,33133328,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,97.0,51.0,6.375,3304557
3304557,COLEGIO ESPLENDOR,33133840,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,26.0,1.0,1.0,5.0,4.0,3.0,0.0,0.0,276.0,105.0,4.038461538461538,3304557
3304557,CENTRO EDUCACIONAL CAMPINHO,33134634,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,22.0,1.0,8.0,10.0,8.0,3.0,0.0,0.0,505.0,81.0,3.6818181818181817,3304557
3304557,CENTRO EDUCACIONAL ROGERIO JONAS ZYLBERSZTAJN LTDA,33134880,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,5.0,4.0,2.0,0.0,0.0,70.0,8.0,0.5714285714285714,3304557
3304557,JARDIM FORMIGUINHA ZIZI,33134901,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,1.0,3.0,5.0,4.0,2.0,0.0,0.0,150.0,11.0,0.9166666666666666,3304557
3304557,GRUPO FARIA BRITO - OFICINA DA CRIANCA,33135169,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,0.0,9.0,4.0,3.0,0.0,0.0,261.0,59.0,1.5526315789473684,3304557
3304557,COLEGIO CRUZEIRO - JACAREPAGUA,33135371,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0,1.0,7.0,21.0,21.0,11.0,1.0,0.0,1428.0,309.0,2.9711538461538463,3304557
3304557,COLEGIO E CURSO PENSI,33135827,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,30.0,1.0,0.0,15.0,16.0,9.0,0.0,0.0,1222.0,316.0,10.533333333333333,3304557
3304557,COLEGIO QI,33135924,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,27.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,372.0,115.0,4.2592592592592595,3304557
3304557,SOMEC SISTEMA DE ENSINO,33137315,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,1.0,6.0,10.0,8.0,3.0,0.0,0.0,416.0,66.0,3.6666666666666665,3304557
3304557,SENAI MARACANA,33137463,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,31.0,1.0,0.0,0.0,0.0,14.0,26.0,0.0,322.0,0.0,0.0,3304557
3304557,SENAI TIJUCA,33137471,4,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,12.0,22.0,0.0,275.0,0.0,0.0,3304557
3304557,COLEGIO PRIORIDADE HUM,33138079,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,87.0,87.0,3.48,3304557
3304557,COLEGIO CURSO PREPARATORIO PRIORIDADE HUM MADUREIRA LTDA,33138087,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,339.0,124.0,5.391304347826087,3304557
3304557,COLEGIO CURSO INTELLECTUS - UNIDADE VILA ISABEL,33138290,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,270.0,82.0,8.2,3304557
3304557,SISTEMA ELITE DE ENSINO - MADUREIRA 1,33140626,4,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,335.0,335.0,18.61111111111111,3304557
3304557,COLEGIO E CURSO EXPRESSAO,33141630,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,4.0,7.0,5.0,3.0,0.0,0.0,258.0,27.0,1.6875,3304557
3304557,COL ISRAELITA BRAS A LIESSIN SCHOLEM ALEICHEM,33142726,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,1.0,8.0,13.0,10.0,7.0,1.0,0.0,735.0,162.0,3.306122448979592,3304557
3304557,COLEGIO QI,33143331,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,204.0,73.0,6.083333333333333,3304557
3304557,COLEGIO ICARO,33143366,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,18.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,299.0,145.0,8.055555555555555,3304557
3304557,COLEGIO ICARO LTDA,33143374,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,45.0,33.0,2.75,3304557
3304557,CENTRO EDUCACIONAL FOGUETINHO - GPI UNIDADE JARDIM AMERICA,33145008,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,16.0,1.0,8.0,10.0,6.0,2.0,0.0,0.0,248.0,24.0,1.5,3304557
3304557,CER - CENTRO EDUCACIONAL RIO LTDA,33145261,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,19.0,1.0,9.0,8.0,4.0,3.0,0.0,0.0,292.0,25.0,1.3157894736842106,3304557
3304557,COLEGIO SANTA CRUZ,33145326,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,24.0,1.0,5.0,10.0,7.0,3.0,3.0,0.0,444.0,33.0,1.375,3304557
3304557,SOCIEDADE EDUCACIONAL RECRIANDO LTDA,33147507,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,293.0,47.0,4.2727272727272725,3304557
3304557,CENTRO EDUCACIONAL VIANA DO COUTO,33147736,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,1.0,4.0,7.0,6.0,3.0,0.0,0.0,371.0,27.0,2.076923076923077,3304557
3304557,CENTRO EDUCACIONAL TIA SHEILA,33147779,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,6.0,8.0,4.0,3.0,0.0,0.0,338.0,24.0,1.6,3304557
3304557,COLEGIO PALAS,33147809,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,24.0,1.0,4.0,5.0,4.0,3.0,1.0,0.0,254.0,74.0,3.0833333333333335,3304557
3304557,ESCOLA PARQUE - BARRA,33148376,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,9.0,19.0,16.0,11.0,0.0,0.0,1327.0,317.0,10.566666666666666,3304557
3304557,ESCOLA BRITANICA THE BRITISH SCHOOL RIO DE JANEIRO BARRA,33148384,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,1.0,16.0,22.0,18.0,9.0,1.0,0.0,1063.0,146.0,2.7547169811320753,3304557
3304557,COLEGIO NACIONAL,33148627,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,30.0,1.0,10.0,11.0,10.0,4.0,1.0,0.0,707.0,143.0,4.766666666666667,3304557
3304557,SANTA MONICA REDE DE ENSINO - FREGUESIA,33148937,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,1.0,11.0,14.0,12.0,4.0,0.0,0.0,935.0,127.0,3.097560975609756,3304557
3304557,COLEGIO PARANAPUA,33149410,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,212.0,212.0,23.555555555555557,3304557
3304557,COLEGIO ACAO 1,33149437,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,96.0,23.0,3.2857142857142856,3304557
3304557,COLEGIO ACAO 1,33149445,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,214.0,33.0,2.5384615384615383,3304557
3304557,CENTRO EDUCACIONAL RODRIGUES SILVA,33149470,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,1.0,6.0,10.0,8.0,2.0,0.0,0.0,636.0,44.0,3.6666666666666665,3304557
3304557,COLEGIO E CURSO PROSPER,33149771,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,0.0,7.0,9.0,4.0,0.0,0.0,508.0,133.0,11.083333333333334,3304557
3304557,SISTEMA ELITE DE ENSINO,33149780,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,0.0,10.0,10.0,7.0,2.0,0.0,1026.0,329.0,18.27777777777778,3304557
3304557,CENTRO EDUC CASSANDRA E MARCELO PAES LTDA,33149879,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,91.0,32.0,6.4,3304557
3304557,SENAI JACAREPAGUA,33150346,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,11.0,29.0,0.0,546.0,0.0,0.0,3304557
3304557,SISTEMA ELITE DE ENSINO - TIJUCA,33152276,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0,1.0,0.0,13.0,12.0,13.0,9.0,0.0,1303.0,511.0,18.925925925925927,3304557
3304557,COL ICARO LTDA,33152322,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,13.0,1.0,0.0,7.0,8.0,8.0,0.0,0.0,393.0,187.0,14.384615384615385,3304557
3304557,COL VASCO DA GAMA,33152330,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,6.0,5.0,0.0,2.0,144.0,62.0,6.2,3304557
3304557,CENTRO EDUCACIONAL ESTELINHA MAGICA DO MILLENIUM,33152446,4,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,4.0,1.0,0.0,0.0,177.0,7.0,0.7777777777777778,3304557
3304557,JR COLEGIO LTDA,33152470,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,7.0,10.0,4.0,3.0,0.0,0.0,304.0,42.0,1.75,3304557
3304557,INTERNATIONAL CHRISTIAN SCHOOL OF RIO DE JANEIRO - ICS - RIO,33152578,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0,1.0,4.0,10.0,4.0,3.0,0.0,0.0,301.0,64.0,2.3703703703703702,3304557
3304557,COLEGIO DANIELLE MATTOS LTDA - EPP,33152608,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,26.0,1.0,0.0,15.0,8.0,3.0,0.0,0.0,597.0,115.0,4.423076923076923,3304557
3304557,COLEGIO MAIA SANTOS,33152713,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,212.0,64.0,8.0,3304557
3304557,CENTRO EDUCACIONAL DA USINA FONTES LTDA-ME,33153310,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,171.0,33.0,4.714285714285714,3304557
3304557,COLEGIO CURSO DALTRO NETTO,33153477,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,0.0,0.0,4.0,4.0,11.0,2.0,594.0,140.0,8.235294117647058,3304557
3304557,COLEGIO E CURSO FUTURO VILA DA PENHA VIP LTDA,33153787,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,1.0,5.0,8.0,4.0,3.0,0.0,0.0,296.0,72.0,4.235294117647059,3304557
3304557,COLEGIO CAROLINNA RUSSO LTDA,33154007,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,0.0,13.0,9.0,3.0,0.0,0.0,567.0,87.0,5.4375,3304557
3304557,COLEGIO E ESCOLA TECNICA SILVA E SOUZA,33155798,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,57.0,25.0,3.125,3304557
3304557,COLEGIO PH,33155852,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,28.0,1.0,3.0,13.0,11.0,9.0,0.0,0.0,949.0,344.0,12.285714285714286,3304557
3304557,COLEGIO QI,33156026,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,378.0,137.0,8.5625,3304557
3304557,COLEGIO CURSO PROGRESSAO,33156476,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,38.0,20.0,1.5384615384615385,3304557
3304557,COLEGIO RESSURREICAO,33156760,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,37.0,37.0,6.166666666666667,3304557
3304557,COLEGIO 18 DE MAIO,33159009,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,221.0,40.0,5.714285714285714,3304557
3304557,COLEGIO MARQUES RODRIGUES - SULACAP,33159068,4,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,15.0,1.0,5.0,9.0,4.0,3.0,0.0,0.0,355.0,57.0,3.8,3304557
3304557,LE BARON EMPREENDIMENTOS COM LTDA - COLEGIO BARONESA,33159084,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,10.0,8.0,3.0,0.0,0.0,302.0,48.0,4.0,3304557
3304557,SISTEMA ELITE DE ENSINO- UNIDADE BANGU,33159130,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,7.0,9.0,0.0,0.0,804.0,453.0,28.3125,3304557
3304557,CENTRO EDUCACIONAL SUZANO COSTA,33159211,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,32.0,1.0,12.0,22.0,13.0,5.0,0.0,0.0,1272.0,127.0,3.96875,3304557
3304557,INSTITUTO PAULO APOSTOLO,33159629,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,18.0,18.0,2919.0,31.0,6.2,3304557
3304557,GRUPO EDUCACIONAL MOPI LTDA - UNIDADE ITANHANGA,33159637,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,8.0,9.0,5.0,3.0,2.0,0.0,446.0,87.0,3.625,3304557
3304557,GRUPO EDUCACIONAL MOPI LTDA - UNIDADE INTEGRADO II - TIJUCA,33159645,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,92.0,62.0,6.2,3304557
3304557,COLEGIO COPACABANA,33159750,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,116.0,37.0,3.0833333333333335,3304557
3304557,SANTA MONICA REDE DE ENSINO - RECREIO DOS BANDEIRANTES,33160031,4,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,11.0,11.0,10.0,3.0,0.0,0.0,809.0,127.0,3.8484848484848486,3304557
3304557,ENSINO MEDIO MONTEIRO LOBATO LTDA,33160180,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,251.0,104.0,6.933333333333334,3304557
3304557,COLEGIO MARISTA SAO JOSE BARRA,33160830,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,14.0,24.0,13.0,6.0,0.0,0.0,1252.0,161.0,2.5555555555555554,3304557
3304557,COLEGIO E CURSO PENSI,33161011,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,30.0,1.0,0.0,10.0,11.0,11.0,0.0,0.0,916.0,413.0,13.766666666666667,3304557
3304557,COLEGIO E CURSO PENSI,33161402,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,12.0,10.0,0.0,0.0,704.0,375.0,23.4375,3304557
3304557,SISTEMA DE ENSINO UNIVERSUS LTDA,33161704,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,149.0,72.0,10.285714285714286,3304557
3304557,ESCOLA AMPLA - UNIDADE PILARES,33162603,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,314.0,74.0,6.7272727272727275,3304557
3304557,COLEGIO EDUCACIONAL CLM,33162948,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,2.0,6.0,2.0,4.0,355.0,223.0,15.928571428571429,3304557
