codigo_escola,enem_media_geral_2024,qtd_participantes_enem_2024
60015673,607.9549999999999,4
35004851,607.912,10
35499092,607.9066666666666,33
31340367,607.904367816092,58
51054400,607.9042857142857,14
43093124,607.8758823529412,34
33159637,607.8447619047619,21
42141311,607.8406666666667,20
60009687,607.82,9
60020228,607.7888888888889,9
53003080,607.7794285714285,105
35144721,607.7555555555556,27
27234606,607.7461538461538,13
60020761,607.7428571428571,7
31368920,607.7177777777778,18
35805973,607.6254545454545,22
60026583,607.6066666666667,3
35117687,607.5957142857143,14
31006629,607.5541935483872,31
60019858,607.5533333333334,6
16007484,607.5524137931035,29
35144502,607.5521428571428,28
31373451,607.5386206896551,29
35467765,607.5258407079646,113
35144885,607.5209090909091,22
50033387,607.52,13
35113293,607.4944,50
35164926,607.4835294117647,51
35123511,607.4705263157895,19
35429173,607.4646153846154,13
60019746,607.4433333333333,6
60019818,607.4399999999999,1
15059570,607.42,32
33132810,607.418,10
43105130,607.3860416666666,32
27216845,607.3680952380953,28
35135525,607.3611111111111,18
31374652,607.3564705882353,17
35117500,607.3392076502732,122
41043049,607.3304,25
41024699,607.3292307692308,26
27215512,607.329090909091,33
33117799,607.3180952380952,21
60027180,607.3028571428571,7
35115368,607.3023529411764,17
24059277,607.286875,32
35288640,607.2853333333334,15
35112094,607.2753921568628,68
35124679,607.2676923076923,13
43173357,607.2409090909091,22
41131711,607.24,23
26138611,607.2295,40
60029068,607.2266666666666,6
51105802,607.1813333333333,30
60023304,607.15,6
29470714,607.1405962059621,123
60015807,607.0942857142857,7
53014405,607.0786206896552,29
31376078,607.0747368421053,38
35288019,607.0722666666667,100
35155073,607.058947368421,19
26180863,607.0542857142857,21
35109010,607.050909090909,11
41371755,606.9871111111112,15
35108601,606.9717006802721,49
35009990,606.94625,16
23251913,606.9428571428572,49
52061000,606.9333333333333,18
35006326,606.9333333333333,15
29954762,606.9272727272727,11
60001605,606.9207407407407,9
43074162,606.9081081081081,37
31180220,606.8572307692308,65
29448808,606.8544,25
33454221,606.8504761904762,21
26127091,606.8375,24
31317284,606.8258333333333,24
41163559,606.816,15
33189935,606.8157142857143,112
53005945,606.8020512820513,13
35122968,606.80125,16
53014707,606.7926495726496,117
35131982,606.7904761904762,84
35007744,606.7811904761904,28
23143150,606.7616393442623,61
23076046,606.736,20
33071659,606.7232258064515,31
15563715,606.7037209302325,43
35005941,606.7010869565217,46
35101941,606.7002777777777,36
15586057,606.6344444444444,18
35290762,606.63,16
35137224,606.6151041666667,64
51021935,606.612,15
35008885,606.611,20
60008320,606.5999999999999,9
60019317,606.592,5
52021670,606.5584615384615,26
32039395,606.5189285714285,56
16007743,606.5102325581395,43
52064786,606.5018181818182,22
26135490,606.4939805825243,103
35125799,606.4864285714285,28
52022765,606.4273333333333,30
43101828,606.4164705882353,17
60007898,606.41,4
35174087,606.3947126436782,29
22130756,606.373388429752,121
43105076,606.3371241830065,51
53001060,606.333488372093,43
43378110,606.2738461538462,13
29103819,606.26,15
17082803,606.2333333333333,23
35144997,606.21,58
23161671,606.18,37
29283051,606.1696774193548,31
60008814,606.1550000000001,4
60015247,606.1500000000001,8
22144811,606.15,10
43091881,606.1410256410256,39
52106047,606.14,13
33146799,606.1163636363636,11
35151348,606.10375,32
60004997,606.1,8
31277177,606.0809090909091,22
43205542,606.0602564102564,26
23243163,606.0416666666666,12
15140725,606.0055555555556,36
11038578,606.0009523809523,14
41123794,605.9677777777778,18
60005234,605.96,1
35132160,605.828,35
35154210,605.8149019607843,17
31377767,605.8042857142857,14
60020274,605.7966666666666,6
31350885,605.766,20
35004916,605.7545454545455,11
33174725,605.7337142857143,35
35126299,605.7254545454546,11
35113748,605.7122857142857,70
35152444,605.6969230769231,13
33124523,605.6872727272728,11
41025466,605.6845283018868,53
52050785,605.6309090909091,11
35135859,605.6285714285714,28
33083533,605.6046153846154,13
35141021,605.58,14
35151749,605.5672727272727,11
53006585,605.5408658008658,77
31211974,605.539090909091,11
35115940,605.5295,40
35151063,605.5276923076923,13
26075474,605.5259154929577,71
23269340,605.5232558139535,43
31380229,605.5169230769231,13
60020566,605.505,4
35124321,605.50125,16
52089584,605.4828571428571,35
35144459,605.4818181818182,11
35118459,605.46,33
35289863,605.4522727272728,44
35119507,605.4472727272727,33
35119040,605.4394444444445,48
32038160,605.4383333333334,24
17026237,605.4066666666666,24
33102899,605.3773333333334,15
41534913,605.3654545454546,11
35177179,605.362,10
13108727,605.3509178743961,69
31378313,605.3169230769231,13
15561313,605.3021794871795,52
35116543,605.3,12
60015672,605.277142857143,7
35382619,605.2666666666667,21
35300895,605.2652173913043,23
41145283,605.2651515151515,44
35118928,605.2553623188406,69
32068336,605.2521739130435,23
52015335,605.2479999999999,10
35287131,605.2329411764706,17
43019056,605.2176000000001,25
35115022,605.178125,32
42133920,605.1724242424242,22
35166352,605.1625,32
35560145,605.1341176470588,17
35158367,605.1276470588235,34
29396174,605.0537037037037,72
23074248,605.0341666666667,24
35168609,604.9911111111111,9
35126412,604.9791304347826,23
32041390,604.9484210526315,57
60020133,604.9466666666667,3
35153060,604.9363636363636,11
25123459,604.9017647058823,34
35071936,604.8442105263158,38
26120968,604.808275862069,29
25132822,604.8002083333333,96
35150630,604.7944444444444,18
31310735,604.7758064516129,62
35163326,604.7427586206896,29
43217176,604.7224242424243,11
35557961,604.72,19
60020101,604.7133333333333,3
60019713,604.6966666666667,6
41157990,604.6935000000001,40
31310808,604.6866666666666,24
27215741,604.6829885057472,29
33196028,604.6776470588236,17
22133046,604.6726315789474,19
23200758,604.640625,32
41129830,604.6325641025641,52
35101047,604.63,32
41150546,604.6218143459917,79
15523403,604.5505882352942,17
35257916,604.5495238095237,7
35161559,604.5448484848484,11
60003062,604.5355555555556,9
43145752,604.53,16
22026029,604.5166666666667,12
35114704,604.5104575163399,51
52109224,604.4866666666666,15
43178740,604.4843076923078,65
41071921,604.4764444444445,60
35161469,604.4521951219513,41
60008786,604.435,4
43107370,604.3967661691543,67
60008170,604.38,4
41157044,604.37175,80
33187274,604.3666666666667,12
29318335,604.3018518518519,54
26192713,604.3018181818181,33
60027338,604.2544444444444,6
35155159,604.2245714285715,35
60005387,604.2,5
24080462,604.1744,25
42018315,604.1711904761905,28
29116554,604.1650000000001,12
15174514,604.1635897435898,26
35144204,604.1385964912281,38
22145443,604.1135714285714,28
35469270,604.1105555555556,12
25121251,604.1072727272727,11
26107503,604.103888888889,48
60014341,604.075,8
51039010,604.0711111111111,18
51036185,604.0695698924732,186
60020396,604.0600000000001,1
29304229,604.0533333333333,36
35172613,604.0448484848484,33
35110541,604.0133333333333,29
24087114,604.004,10
27225909,603.9979411764706,68
35160271,603.995,12
60026918,603.9885714285714,7
42000793,603.9809523809524,21
41072103,603.98,16
43167772,603.9788148148148,45
60028355,603.9725000000001,8
35288822,603.9668571428572,35
60020151,603.9633333333333,6
29070368,603.9359999999999,20
24077259,603.9345454545454,22
60020350,603.9285714285714,7
35164082,603.9233333333333,12
35109460,603.9141713747646,354
35005409,603.8784615384616,13
35101151,603.875061728395,27
35101448,603.8636,50
41158261,603.84,10
51004208,603.8177083333334,32
35810356,603.8060869565218,46
60020116,603.8033333333333,6
35142505,603.7952941176471,17
29347980,603.795,12
31166456,603.7906666666667,15
31262153,603.7876923076923,13
43114865,603.658,10
60009471,603.6533333333333,6
23232242,603.6357894736842,19
50016385,603.607,40
52091562,603.6066666666667,30
35419400,603.5368421052632,19
31180271,603.529,60
60027442,603.5033333333333,6
33139032,603.4781818181818,88
52290352,603.4094117647059,34
43013880,603.3992,25
35167666,603.3361904761905,21
60016346,603.3074074074074,9
60005919,603.3,9
33197466,603.2877777777778,36
25128485,603.255,24
33077258,603.2531034482759,29
35142943,603.24,15
21092419,603.2042105263158,38
35110942,603.2016393442624,61
35174348,603.1608,25
43105351,603.1457142857143,14
35813936,603.1277777777777,36
43039278,603.1264516129032,31
25075551,603.1215384615384,13
43105734,603.1132352941177,68
21274630,603.1,10
35581823,603.0945454545455,11
33087407,603.0941666666666,24
60013311,603.092,5
35529503,603.0720930232558,43
35111636,603.0535714285714,28
35199710,603.0461538461539,13
23462604,603.0368421052632,19
60019715,603.0155555555556,9
31368113,603.0057142857142,14
31005088,602.9908333333333,16
26148536,602.9889999999999,20
35137376,602.966,10
27215083,602.9641379310344,29
25102197,602.8849122807018,19
60029268,602.8833333333333,4
60019938,602.82,4
35009366,602.819090909091,33
41023960,602.7358139534883,43
50007904,602.7146206896551,145
53013921,602.7018518518519,18
42000238,602.6870833333334,48
35111582,602.6829411764706,34
31277487,602.6812698412698,63
35114601,602.6713475177305,47
15171159,602.6705263157895,19
60013105,602.6628571428571,7
35166169,602.6427586206896,29
29460166,602.6331034482758,29
43123678,602.6280620155039,86
21010250,602.6274074074074,27
60012495,602.62,8
33184763,602.6018181818182,11
60008901,602.5933333333334,6
15586758,602.5806451612904,31
41147049,602.5592592592592,18
35807618,602.5357142857143,14
35169043,602.52,46
52076105,602.5117647058823,17
31368687,602.486,20
29198984,602.476,25
35105910,602.4622222222223,12
41133293,602.4521806853583,214
60029013,602.4433333333333,6
33008310,602.4214634146341,41
23056746,602.4181818181819,11
31358436,602.3971428571429,14
52076601,602.3783333333333,20
13079220,602.3751851851852,27
35287246,602.37,14
35144678,602.3590476190477,21
35116506,602.3484057971015,46
29181658,602.3255555555556,18
31253065,602.3007692307692,26
33028079,602.28,14
35567929,602.2736,25
13026500,602.2574074074074,36
60018851,602.2325,8
51088363,602.2323076923077,26
31136760,602.2214285714286,14
35143571,602.2133333333334,18
43157149,602.21125,16
60014927,602.1990476190476,7
51053624,602.1725,16
31340391,602.1630555555556,48
29305420,602.1092307692307,13
23267194,602.105625,32
17051371,602.0963636363637,22
60029190,602.0906666666667,5
35119593,602.085,28
60005202,602.08,1
35266528,602.0481481481481,27
35442446,602.0415384615385,13
35101898,602.0414285714286,28
35109435,602.0235897435898,39
53019253,602.0229411764706,34
21011052,602.0148,50
43060129,601.995,16
53018656,601.9813114754098,61
35102490,601.9623529411765,17
31278793,601.952,10
60015371,601.9225,8
33184755,601.9213333333333,15
15995933,601.9024242424242,33
29340608,601.9,10
60015684,601.8833333333333,6
42142008,601.8753333333334,30
31158143,601.8520000000001,15
35144548,601.8475757575758,22
23009594,601.8292307692308,26
24085081,601.8261290322581,31
51060698,601.8251851851852,27
42104637,601.7316666666667,12
60023106,601.7266666666668,6
60005178,601.7,1
35186454,601.6753333333334,30
60007393,601.6485714285715,7
33115699,601.6311111111112,18
35168002,601.6225,8
51069849,601.62,26
60020141,601.6,8
13026194,601.5956204379562,137
35172510,601.583282051282,65
31062065,601.5534328358209,67
60019698,601.5325,8
15166260,601.518,35
42044545,601.5179999999999,10
35124795,601.5091228070175,19
33155585,601.4882051282051,52
29182441,601.4733333333334,39
21055750,601.4705263157895,19
35136608,601.3765517241379,29
26105810,601.365,32
29433320,601.354,10
31166481,601.3425,16
35256869,601.3316666666667,24
35124459,601.3159649122807,38
41029526,601.3152380952381,35
31325872,601.3013333333333,15
23274719,601.2736111111111,24
60009523,601.2719999999999,5
33084262,601.2696969696971,22
35101990,601.2666666666667,18
31321745,601.2318181818182,22
41377672,601.1670588235294,17
31332721,601.1627272727272,22
35108996,601.1204347826088,23
35106896,601.1142857142858,28
22029443,601.1081818181818,22
31341398,601.0792592592593,36
26170515,601.0721428571429,28
31193071,601.071220657277,71
60007281,601.0440000000001,5
42156386,601.0332258064516,62
35117365,601.0255999999999,25
42145058,601.0066666666667,18
33069697,601.0028571428571,35
53009592,601.0026666666666,20
27040917,600.982,40
35060574,600.9258333333333,24
33031363,600.9177142857143,35
51063336,600.9023529411764,17
50030892,600.9000000000001,11
15038432,600.8894736842105,19
52100723,600.8872727272727,11
60019496,600.8622222222223,9
35141773,600.8559420289855,23
35144770,600.8506306306307,37
60023993,600.835,8
41154231,600.812,65
33075581,600.8025,48
43096549,600.7952121212121,55
60028761,600.7828571428572,7
23071346,600.7658666666667,25
29055431,600.7590476190476,63
15590798,600.7546666666666,15
60023281,600.7375,8
25092901,600.7293989071038,61
32039654,600.7181818181818,55
31235555,600.7177272727273,44
41162420,600.7076422764227,41
35802086,600.7061111111111,12
60004495,600.69,8
41379691,600.6584615384616,13
60001977,600.655,4
11000252,600.6541176470589,17
29451876,600.6483333333333,20
35138654,600.6294736842104,19
33107998,600.62,21
26184419,600.62,19
33150761,600.568947368421,38
35101679,600.568,25
15587983,600.5526829268292,41
35366791,600.53,16
35115277,600.4935135135136,37
42006724,600.4765217391304,23
53018214,600.42,31
35140831,600.419393939394,11
29256720,600.41,14
29447208,600.3866666666667,21
35118850,600.3357894736841,19
33176787,600.3280645161291,62
24064092,600.32,17
52097781,600.2595698924732,31
35007287,600.2576190476191,28
53008545,600.2564197530864,108
35173708,600.2406451612903,31
28067401,600.2392,25
23194669,600.2296551724138,29
31333212,600.2076923076922,13
35139129,600.1995918367347,98
31230715,600.178,10
53012950,600.1666666666666,17
35173174,600.1625,16
43035736,600.1619047619048,28
43093035,600.1518518518519,9
35107256,600.116,10
35168671,600.1041379310345,29
26174588,600.1,14
52274373,600.0805405405405,37
35102167,600.07,24
60016597,600.0400000000001,3
15581276,600.0362264150943,53
60027578,599.988,5
35451113,599.9686956521739,23
29318297,599.96,23
33138087,599.9158974358975,39
35132123,599.9156916099773,147
35135446,599.9013793103449,58
60016348,599.88,6
31309966,599.8753846153846,52
53017900,599.8683483483484,111
43095542,599.8618181818182,11
17125804,599.825,16
52033112,599.79125,16
43303056,599.7672727272728,11
33183139,599.7423529411765,17
35136876,599.7366666666667,17
41002164,599.7352542372881,59
35192107,599.7184,25
35113542,599.7075,24
60012121,599.7066666666667,9
31006092,599.7041666666667,24
29428289,599.7019512195121,41
35153285,599.660634920635,21
60006385,599.6222222222223,9
28042417,599.6145454545455,11
42109116,599.6133333333333,12
33090734,599.604,20
35005753,599.5909090909091,11
60020560,599.5866666666667,6
60012750,599.5857142857143,7
52103153,599.5846153846154,13
31375233,599.5775,24
35191541,599.57,12
22142517,599.5566666666667,60
35100663,599.5564102564102,39
43083595,599.5433333333334,6
35268173,599.54,23
25020684,599.54,41
52047369,599.528,10
35144745,599.5188148148148,90
31361500,599.4924031007752,43
31157953,599.4706666666666,15
35103378,599.4175,16
35124928,599.4121212121212,11
35809512,599.3919999999999,30
35108224,599.3701048218029,159
35184949,599.355350877193,76
35114224,599.3443333333333,20
60012248,599.3325,8
35111016,599.3176,25
35004193,599.25,20
33131279,599.2266666666667,18
35172935,599.2214814814815,18
42145481,599.2111111111111,21
33166900,599.2071428571428,28
41129393,599.2041025641025,39
31005363,599.1830769230769,13
15563235,599.1745098039215,51
31302864,599.1325,8
35110700,599.1203921568627,17
33067856,599.1011428571429,35
35005656,599.0962499999999,16
