"CD_BAIRRO";"NM_BAIRRO";"V06001";"V06002";"V06003";"V06004";"V06005";"V06006"
"1100296004";"Floresta";"66";"190";"1,74";"1438,08";"1252842,47";"1212"
"1100296005";"Olarias";"107";"294";"1,53";"1710,24";"1404678,08";"1212"
"1100296006";"Bosque";"297";"792";"1,41";"2072,61";"1808003,37";"1600"
"1100296007";"Boa Esperança";"233";"589";"1,56";"2232,44";"2287770,55";"2000"
"1100304001";"Jardim Eldorado";"2052";"5200";"1,86";"3729,09";"16036766,89";"2500"
"1100304002";"Parque São Paulo";"1196";"3260";"1,84";"2497,63";"3394885,62";"2100"
"1100304003";"Jardim América";"838";"2129";"1,55";"5820,04";"1242945094,03";"3000"
"1100304004";"Alto Alegre";"1090";"2975";"2,15";"2554,76";"5040301,33";"2000"
"1100304005";"Marcos Freire";"531";"1474";"2,19";"2262,76";"2902082,26";"1800"
"1100304006";"Tancredo Neves";"335";"914";"1,92";"3272,85";"14610945,75";"2000"
"1100304007";"Nova Esperança";"541";"1603";"2,56";"1926,65";"5071986,55";"1212"
"1100304008";"Bodanese";"161";"464";"1,77";"3056,94";"4851297,60";"2500"
"1100304009";"Cristo Rei";"368";"963";"1,88";"2012,78";"2571499,33";"1500"
"1100304010";"Jardim Primavera";"460";"1298";"1,75";"3073,79";"16346757,66";"2000"
"1100304011";"Parque Industrial Novo Tempo";"961";"2796";"1,80";"2045,39";"8244263,38";"1500"
"1100304012";"Residencial Jardim das Oliveiras";"1435";"3706";"1,66";"5018,48";"2353441424,11";"2400"
"1100320001";"Centro";"753";"1917";"1,44";"3457,23";"25100414,26";"2248"
"1100320002";"Novo Oriente";"376";"987";"1,47";"2361,64";"4436952,05";"1750"
"1100320003";"Cristo Rei";"619";"1582";"1,43";"2543,41";"5985693,23";"1729"
"1100320004";"Planalto";"919";"2568";"1,67";"1944,28";"4109417,86";"1212"
"1100320005";"Filadélfia";"282";"688";"1,32";"2553,14";"6146055,77";"1800"
"1100320006";"Nova Canaã";"296";"803";"1,61";"2292,34";"25609802,78";"1400"
"1100338001";"Centro";"296";"781";"1,72";"2259,08";"5067103,48";"1212"
"1100338002";"São José";"336";"942";"2,04";"1412,91";"1236585,12";"1200"
"1100338003";"Santa Luzia";"305";"911";"1,87";"2183,36";"7176162,46";"1500"
"1100338004";"Planalto";"341";"1012";"2,55";"1324,64";"1165199,57";"1212"
"1100338005";"Nossa Senhora de Fátima";"37";"117";"1,08";"2360,53";"4346715,95";"1600"
"1100338006";"Cidade Nova";"180";"500";"2,52";"3153,59";"22637949,76";"1700"
"1100338007";"João Clímaco";"620";"1811";"1,76";"2539,84";"5271189,09";"1900"
"1100338008";"Ambrósio Setor Industrial";"238";"728";"2,68";"1416,94";"1045038,19";"1200"
"1100338009";"Novo Horizonte";"251";"752";"2,42";"2006,10";"3686984,67";"1242"
"1100338010";"Chacareiro";"222";"618";"1,36";"1758,70";"2440955,55";"1200"
"1100338012";"Nova Redenção";"199";"584";"1,95";"2819,22";"7127827,41";"2000"
"1100338013";"Setor Hortifrutigranjeiro";"43";"140";"2,15";"2067,57";"4367171,18";"1212"
"1100809001";"Satélite";"752";"2280";"2,52";"1886,94";"2755133,19";"1250"
"1100809002";"Santa Izabel";"65";"201";"2,90";"2303,73";"3554128,57";"1500"
"1100809003";"União";"506";"1402";"2,17";"2393,05";"5386502,43";"1500"
"1100809004";"Novo Horizonte";"165";"548";"2,67";"1649,51";"1969346,42";"1200"
"1100809005";"Palheiral";"365";"1163";"2,73";"1489,43";"1712555,80";"1212"
"1100809006";"Flores";"229";"690";"3,10";"2064,72";"7148589,71";"1350"
"1101005001";"Centro";"141";"344";"1,46";"1915,00";"1596814,47";"1212"
"1101005002";"Liberdade";"124";"312";"1,94";"2196,53";"4418465,96";"1300"
"1101005003";"Santa Rita de Cássia";"214";"554";"1,33";"2406,09";"4230023,43";"1800"
"1101005004";"Francisco Anatalino Ferreira";"244";"650";"1,94";"1982,97";"3854001,85";"1212"
"1101500001";"Centro";"264";"677";"1,68";"2752,18";"7878385,88";"2000"
"1101500002";"Cristo Rei";"412";"1065";"1,41";"2642,17";"13968242,94";"1800"
"1101500003";"São José";"245";"646";"1,52";"2462,89";"5681581,22";"1700"
"1101500004";"Jardim das Américas";"202";"588";"2,02";"2122,44";"2871261,08";"1400"
"1101500005";"Bela Vista";"269";"735";"1,45";"2129,93";"19795219,58";"1300"
"1101500006";"Cidade Alta";"374";"1006";"1,77";"2021,67";"2568000,00";"1260"
"1101708001";"Novo Horizonte";"567";"1532";"1,47";"2280,20";"3485029,80";"1300"
"1101708002";"Santíssima Trindade";"334";"929";"2,06";"1595,23";"1532668,87";"1200"
"1101708003";"Alto Alegre";"508";"1335";"1,38";"2064,48";"10130248,55";"1300"
"1101708004";"Centro";"178";"467";"1,47";"3465,04";"36897675,58";"2000"
"1101708005";"Sumaúma";"298";"792";"1,93";"2808,16";"8098806,15";"1500"
"1200054001";"Centro";"353";"1019";"2,53";"2899,58";"8069476,22";"2000"
"1200054002";"Cascata";"220";"681";"2,20";"2126,74";"3236766,59";"1300"
"1200054003";"Plácido de Castro";"209";"684";"2,54";"1449,90";"1499950,16";"1212"
"1200054004";"Bela Vista";"312";"1089";"4,22";"1446,29";"1027073,82";"1212"
"1200054005";"Cidade Nova";"263";"831";"2,23";"1393,55";"1410791,67";"1212"
"1200104001";"Centro";"555";"1566";"2,43";"2653,86";"6917299,41";"1800"
"1200104002";"Raimundo Chaar";"291";"789";"1,90";"2716,32";"6271841,24";"1906"
"1200104003";"Três Botequins";"392";"1161";"1,78";"2300,85";"4948452,92";"1212"
"1200104004";"Eldorado";"891";"2582";"2,23";"1777,44";"3271201,80";"1212"
"1200104005";"Samaúma";"418";"1203";"2,51";"1495,00";"3628971,12";"1212"
"1200104006";"Leonardo Barbosa";"317";"994";"3,33";"991,65";"641641,42";"1000"
"1200104007";"Alberto Castro";"964";"2978";"2,46";"1688,96";"19777203,30";"1212"
"1200104008";"Francisco J. Moreira";"743";"2212";"2,13";"1849,79";"5528197,10";"1212"
"1200104009";"Marcos Galvão";"247";"727";"1,79";"2227,91";"3865176,27";"1500"
"1200104010";"Ferreira Silva";"667";"1918";"1,96";"2069,36";"4759035,47";"1300"
"1200252001";"Centro";"196";"498";"1,77";"3489,43";"20667247,01";"2000"
"1200252002";"Satel";"521";"1374";"2,64";"2148,20";"3114934,13";"1600"
"1200252003";"Beira Rio";"253";"720";"2,27";"1724,05";"3280926,28";"1212"
"1200252004";"Liberdade";"889";"2465";"2,15";"2071,82";"5144438,23";"1212"
"1200252005";"Por do Sol";"237";"708";"2,54";"4278,69";"21289623,73";"2500"
"1200252006";"Aeroporto";"822";"2405";"1,95";"2482,57";"89430074,92";"1212"
"1200252007";"Lírio dos Vales";"372";"1113";"2,44";"1996,67";"20764582,59";"1212"
"1200252008";"José Hassem";"853";"2568";"2,67";"1510,70";"1597123,79";"1212"
"1200252009";"J.C.Mesquita";"300";"850";"2,47";"1785,75";"2882417,64";"1212"
"1200302001";"Centro";"525";"1625";"2,43";"3116,45";"13626679,99";"2000"
"1200302002";"Terminal";"121";"405";"4,36";"1607,43";"3616190,11";"1212"
"1200302003";"Aristides";"146";"442";"2,70";"1608,27";"2100950,02";"1200"
"1200302004";"Segundo Distrito";"194";"603";"3,78";"2287,07";"5398295,78";"1212"
"1200302005";"Cidade Nova";"267";"813";"2,49";"3398,91";"13536838,70";"2260"
"1200302006";"Nair Araújo";"546";"1868";"2,75";"1943,33";"5339722,87";"1212"
"1200302007";"Eletroacre";"50";"169";"2,57";"1579,48";"1538592,46";"1212"
"1200302008";"Hospital";"140";"466";"3,07";"1569,72";"1936206,74";"1200"
"1200302009";"Bela Vista";"770";"2660";"3,62";"1576,15";"2686335,32";"1200"
"1200302010";"Genir Nunes";"570";"2063";"4,17";"1254,32";"1279035,11";"1200"
"1200302011";"Esperança";"1048";"3789";"3,61";"1452,96";"2073216,88";"1212"
"1200302012";"Zenaide Paiva";"671";"2329";"3,29";"1228,28";"1365783,39";"1040"
"1200302013";"Cohab";"110";"382";"3,70";"1990,35";"2604889,56";"1212"
"1200427001";"Manoel Gomes";"193";"707";"2,88";"1828,41";"2720278,05";"1200"
"1200427002";"Centro";"261";"814";"2,31";"2301,19";"5387355,05";"1500"
"1200427003";"Roberto Leite";"324";"1114";"2,82";"1622,38";"1853085,82";"1200"
"1200427004";"Dario Pereira";"389";"1376";"2,73";"1560,79";"2184846,88";"1212"
"1200427005";"São Francisco";"356";"1278";"3,22";"1292,77";"3460001,95";"1150"
"1200500001";"Vila Militar";"251";"846";"4,30";"2054,55";"26728502,04";"1212"
"1200500002";"Cohab";"222";"677";"2,58";"2101,53";"4610237,27";"1212"
"1200500003";"Centro Social Urbano";"300";"957";"2,80";"3273,10";"11332225,02";"2000"
"1200500004";"Do Bosque";"210";"625";"2,07";"3233,72";"8398737,64";"2200"
"1200500005";"José Nogueira Sobrinho";"198";"628";"3,55";"2828,86";"12864611,46";"1550"
"1200500006";"Da Vitória";"634";"2086";"3,35";"1105,84";"751443,65";"1200"
"1200500007";"Da Pista";"251";"811";"4,00";"1089,79";"559274,04";"1200"
"1200500008";"Centro";"393";"1126";"2,64";"2617,48";"13981645,09";"1250"
"1200500009";"São Felipe";"170";"527";"3,14";"1534,07";"2029770,30";"1212"
"1200500010";"Triângulo";"71";"199";"1,93";"1820,83";"3871398,20";"1300"
"1200500011";"São Gonçalves";"269";"847";"2,99";"1618,23";"7986485,89";"1200"
"1200500012";"Cristo Libertador";"416";"1276";"2,61";"1263,21";"998513,94";"1200"
"1200500013";"Jorge Alves Júnior";"409";"1283";"2,69";"2041,03";"8581400,50";"1200"
"1200500014";"Jardim Primavera";"562";"1877";"3,07";"2360,07";"4944550,40";"1300"
"1200500015";"Cafezal";"408";"1279";"3,37";"2442,49";"12194256,21";"1212"
"1200500016";"Cidade Nova";"246";"752";"2,05";"2151,09";"3873629,39";"1212"
"1200500017";"Nenem das Neves";"146";"512";"3,69";"1412,42";"1808105,08";"1200"
"1200500018";"Bom Sucesso";"452";"1440";"2,71";"1511,75";"6727885,25";"1212"
"1200500019";"Ana Vieira";"864";"2803";"2,52";"1796,97";"8129842,53";"1212"
"1200500020";"Raimundo Gomes de Freitas";"45";"114";"1,80";"2686,95";"5755841,21";"1650"
"1200500021";"Niterói";"272";"976";"2,90";"1091,47";"454529,62";"1000"
"1200500022";"São Francisco";"77";"248";"3,17";"1067,42";"280698,61";"1200"
"1200500023";"Eugênio Areal";"815";"2467";"2,41";"1807,70";"3338168,41";"1212"
"1200500024";"Florentino";"126";"432";"2,44";"1822,94";"3053322,67";"1400"
"1200609001";"Centro";"956";"2974";"3,15";"2671,39";"13703995,59";"1215"
"1200609002";"Triângulo";"981";"3444";"3,06";"1652,22";"2776848,15";"1200"
"1200609003";"Avelino Leal";"649";"2241";"2,89";"2565,68";"8045017,33";"1300"
"1200609004";"Cohab";"296";"998";"3,28";"3036,41";"15985399,75";"1800"
"1200609005";"Copacabana";"715";"2500";"2,88";"1795,55";"4967496,39";"1212"
"1200609006";"Ipepaconha";"525";"1844";"2,48";"1301,83";"2079850,53";"1200"
"1200609007";"Praia";"1876";"7015";"4,31";"1174,35";"1347968,65";"1200"
"1200708001";"Centro";"448";"1238";"2,46";"2552,75";"6421249,76";"1490"
"1200708002";"Pantanal";"358";"1049";"2,12";"2226,00";"6419014,04";"1212"
"1200708003";"Raimundo H. de Melo";"440";"1240";"1,88";"2639,05";"8070098,06";"1500"
"1200708004";"Cerâmica";"249";"749";"1,94";"1705,76";"2509333,01";"1212"
"1200708005";"Bolívia";"188";"549";"2,42";"1483,69";"1731146,19";"1200"
"1200708006";"Sibéria";"390";"1125";"2,37";"1242,10";"928817,27";"1200"
"1200708007";"Constantino";"326";"1017";"2,30";"1796,88";"3855653,29";"1212"
"1200708008";"Laranjal";"749";"2167";"2,15";"2065,02";"9298739,16";"1212"
"1200708009";"Multirão";"269";"749";"2,01";"1709,24";"2510275,54";"1212"
"1200708010";"Cageacre";"126";"342";"1,82";"1932,97";"6238480,37";"1200"
"1300060001";"Centro";"386";"1605";"4,80";"2113,51";"14997092,88";"1212"
"1300060002";"São Francisco";"328";"1480";"5,11";"1345,08";"1028824,68";"1200"
"1300060003";"Santa Etelvina";"484";"2092";"4,86";"1857,64";"22445202,44";"1212"
"1300086001";"Centro";"499";"2167";"4,78";"1748,44";"11229847,64";"1200"
"1300086002";"João Pinheiro";"183";"799";"5,12";"1184,96";"956437,27";"1000"
"1300086003";"Esmeralda Moura";"356";"1494";"4,21";"1170,71";"1282377,63";"1000"
"1300102001";"Centro";"718";"2591";"3,82";"1476,67";"3009763,75";"1200"
"1300102002";"Japão";"78";"308";"5,17";"2547,90";"7310604,48";"1500"
"1300102003";"São João";"676";"2555";"3,82";"1544,81";"3267985,23";"1200"
"1300102004";"São Sebastião";"488";"1973";"4,80";"1302,44";"1659577,67";"1212"
"1300102005";"São Carlos";"857";"3539";"4,87";"1371,07";"2986554,15";"1212"
"1300144001";"Setor Industrial";"13";"41";"0,64";"2613,09";"6217360,29";"1920"
"1300144002";"São Sebastião";"350";"1086";"2,57";"1838,05";"4989592,21";"1212"
"1300144003";"Centro";"535";"1599";"2,27";"2981,68";"12252659,31";"2000"
"1300144004";"Morena";"359";"1103";"2,25";"2318,05";"14505955,09";"1500"
"1300144005";"Vila Nova";"390";"1255";"2,73";"2347,69";"9587546,59";"1400"
"1300144006";"Cachoeirinha";"339";"961";"2,87";"1330,63";"611464,92";"1242"
"1300144007";"Vila Rica";"456";"1550";"3,26";"1958,77";"3282660,25";"1212"
"1300144008";"Liberdade";"313";"884";"2,16";"1740,18";"2899421,39";"1212"
"1300144009";"Comunicação";"337";"1073";"2,58";"2153,64";"6618282,58";"1212"
"1300300001";"Centro";"231";"709";"2,90";"2980,61";"30863770,65";"1400"
"1300300002";"Nossa Senhora de Aparecida";"264";"979";"4,94";"1923,98";"9101377,08";"1200"
"1300300003";"Waldomiro Sampaio";"347";"1326";"4,41";"1579,52";"2302477,77";"1212"
"1300300004";"Governador Gilberto Mestrinho";"297";"1118";"3,80";"1311,28";"1457580,80";"1200"
"1300300005";"Do Engenho";"231";"786";"3,68";"2010,97";"8744784,74";"1212"
"1300300006";"De São José";"369";"1372";"5,34";"1455,57";"1458161,60";"1212"
"1300300007";"Do Mutirão";"177";"753";"5,50";"946,40";"480923,17";"1000"
"1300300008";"Dr. Alberto Simonet";"568";"2005";"3,39";"1360,32";"1920277,78";"1200"
"1300300009";"Jair Tupinambá";"624";"2441";"4,10";"1455,67";"5782986,60";"1200"
"1300300010";"De Santa Luzia";"249";"861";"3,64";"6692,08";"4217080774,80";"1212"
"1300300011";"De Olinda";"254";"907";"4,77";"1946,54";"3576463,25";"1212"
"1300300012";"Osvaldo Cruz Braga";"126";"503";"4,97";"1058,34";"875479,10";"720"
"1300300013";"Cidade Nova II";"178";"753";"4,80";"1150,17";"932796,58";"860"
"1300300014";"Cidade Nova";"478";"1770";"3,90";"1440,58";"3321610,68";"1200"
"1300409001";"Centro";"288";"1010";"3,83";"2539,49";"8580329,65";"1468"
"1300409002";"São Sebastião";"479";"1844";"4,25";"1830,99";"5249379,57";"1212"
"1300409003";"São Francisco";"591";"2407";"4,35";"1309,81";"1156004,62";"1200"
"1300409004";"Nossa Senhora de Nazaré";"434";"1676";"3,85";"1743,31";"4042422,59";"1200"
"1300409005";"Nossa Senhora Aparecida";"228";"964";"4,89";"1321,33";"3670545,25";"1200"
"1300409006";"Marivá";"203";"849";"3,98";"1336,17";"969672,83";"1212"
"1300409007";"Morara";"236";"916";"4,28";"2624,26";"12637902,32";"1212"
"1300409008";"Santo Antônio";"59";"270";"4,25";"972,37";"791195,48";"650"
"1300508001";"Centro";"574";"2642";"8,73";"1826,00";"6063212,64";"1212"
"1300508002";"São Judas Tadeu";"319";"1367";"6,03";"1771,76";"2414866,91";"1200"
"1300508003";"São Benedito";"626";"2864";"6,59";"1599,40";"2536307,09";"1200"
"1300508004";"Urbano Novo";"592";"2693";"5,08";"1210,74";"1051521,15";"1200"
"1300508005";"Beira Rio";"240";"1142";"6,27";"1397,85";"3051878,87";"1212"
"1300607001";"Centro";"639";"2495";"5,71";"2129,01";"7670215,53";"1212"
"1300607002";"Coimbra";"956";"4143";"6,10";"1657,93";"14202025,36";"1200"
"1300607003";"Colônia";"786";"3017";"4,10";"2067,06";"17232174,39";"1212"
"1300607004";"Cohabam";"602";"2452";"4,52";"1337,69";"2108651,35";"1200"
"1300607005";"Javarizinho";"549";"2518";"5,89";"7133,61";"17773149919,87";"1200"
"1300607006";"Umarizal";"137";"555";"4,30";"1215,86";"902233,32";"1200"
"1300607007";"Bom Jardim";"833";"4023";"7,06";"1202,43";"1203642,29";"1100"
"1300607008";"Cidade Nova";"345";"1416";"4,45";"2049,67";"5499639,91";"1212"
"1300607009";"Castanhal";"185";"838";"6,10";"2131,34";"3902688,90";"1500"
"1300680001";"Esperança";"550";"2807";"8,32";"1514,33";"1863273,55";"1212"
"1300680002";"Zona Centro Oeste";"249";"1232";"7,78";"2297,87";"5488788,42";"1275"
"1300680003";"Boiúna";"214";"1011";"5,52";"1707,04";"1986738,17";"1212"
"1300680004";"Jardim Vitória Régia";"85";"474";"5,60";"1300,93";"826921,16";"1200"
"1300680005";"Carlos Matos";"167";"875";"7,93";"1058,94";"679738,43";"800"
"1300680006";"Santa Luzia";"222";"1047";"5,70";"1327,18";"1506396,96";"1200"
"1300680007";"São Sebastião";"159";"778";"5,37";"1835,70";"7793443,29";"1200"
"1300680008";"Nossa Senhora de Fátima";"150";"733";"6,48";"995,58";"491349,91";"1000"
"1300680009";"Da Liberdade";"44";"218";"8,37";"1165,55";"990271,97";"905"
"1300680010";"Monte Sião";"545";"2618";"5,82";"1192,52";"1186652,21";"1200"
"1300706001";"Praia do Gado";"2162";"8002";"3,50";"1323,70";"5759670,34";"1200"
"1300706002";"Platô do Piquiá";"1703";"5751";"2,72";"2239,95";"8478777,14";"1212"
"1300706003";"Fortaleza";"523";"1812";"3,13";"1392,22";"3747394,80";"1200"
"1300706004";"Macaxeiral";"1712";"5764";"3,08";"1873,62";"5306159,72";"1212"
"1300706005";"Lago Novo";"101";"346";"1,95";"1414,56";"5118466,27";"1212"
"1300805001";"Centro";"711";"2622";"4,43";"2287,75";"16363428,15";"1212"
"1300805002";"São Sebastião";"680";"2668";"4,64";"1545,19";"3187530,39";"1212"
"1300805003";"Ipiranga";"677";"2742";"4,23";"1929,96";"8694836,14";"1200"
"1300805004";"Cristo Rei";"347";"1425";"5,58";"1669,50";"1810636,89";"1212"
"1300805005";"Recreio";"1685";"6985";"5,00";"1296,68";"2426472,20";"1200"
"1301001001";"Centro";"367";"1290";"4,79";"2605,52";"31309105,47";"1212"
"1301001002";"Nova República";"613";"2185";"3,46";"2113,66";"13740936,09";"1212"
"1301001003";"Samuel Amaral";"740";"2848";"3,78";"1323,76";"1591973,19";"1200"
"1301001004";"Nossa Senhora de Fátima";"654";"2514";"3,68";"1472,47";"4726126,29";"1200"
"1301001005";"14 Bis";"362";"1375";"3,60";"1518,08";"986035,24";"1400"
"1301001006";"Da Memória";"225";"940";"3,01";"1279,73";"1307496,75";"1000"
"1301001007";"Eduardo Braga";"404";"1489";"2,68";"1411,36";"2859629,53";"1212"
"1301001008";"Da Luz";"434";"1752";"3,74";"1138,13";"996254,02";"1000"
"1301001009";"Do Flamengo";"349";"1327";"2,68";"1431,99";"20692767,02";"1000"
"1301001010";"Ramalhão";"331";"1370";"4,10";"1170,31";"1556234,91";"1000"
"1301001011";"Morumbi";"258";"1080";"5,35";"1204,23";"4954932,00";"900"
"1301001012";"Da Caixa";"200";"797";"3,44";"1386,03";"1194150,58";"1212"
"1301001013";"Severino Serafim de Melo";"160";"619";"2,54";"1608,26";"9729061,06";"1100"
"1301001014";"Do Sapatão";"596";"2565";"4,96";"917,20";"1162535,93";"700"
"1301100001";"Urbano Centro";"648";"2097";"3,34";"2428,18";"5999779,84";"1500"
"1301100002";"Urbano Vista Alegre";"315";"1029";"3,17";"2142,58";"7590496,23";"1212"
"1301100003";"Urbano Horizonte";"223";"817";"3,79";"1218,12";"1049243,66";"1200"
"1301100004";"Urbano Industrial";"594";"2167";"4,21";"1488,15";"1733906,91";"1212"
"1301100005";"Urbano Sebastião Borges";"546";"1914";"3,68";"1507,58";"1775747,35";"1212"
"1301159001";"Centro";"124";"376";"2,71";"2481,50";"3134254,24";"1950"
"1301159002";"Morada Nova";"119";"409";"2,49";"2454,56";"32749174,47";"1212"
"1301159003";"Antõnio Diniz de Carvalho";"62";"225";"4,11";"1913,40";"1937145,99";"1212"
"1301159004";"Cambixe";"89";"318";"3,36";"1818,67";"2622985,86";"1200"
"1301209001";"do Pera";"788";"3517";"6,19";"954,95";"468894,52";"800"
"1301209002";"Chagas Aguiar";"1149";"4417";"4,92";"1453,25";"3222829,56";"1200"
"1301209003";"Santa Helena";"632";"2557";"5,16";"1259,75";"1234680,63";"1200"
"1301209004";"Duque de Caxias";"552";"2266";"5,51";"1516,70";"5186725,20";"1212"
"1301209005";"Itamarati";"2138";"8801";"4,81";"4407,29";"18562000152,19";"1200"
"1301209006";"Santa Efigênia";"703";"2802";"4,32";"1945,58";"10079898,82";"1212"
"1301209007";"União";"3781";"14802";"4,04";"2164,11";"1182642768,33";"1200"
"1301209008";"Urucu";"1172";"4608";"4,45";"1427,78";"2683654,64";"1200"
"1301209009";"Espírito Santo";"574";"2132";"4,44";"1565,04";"2784365,21";"1200"
"1301209010";"Tauá Mirim";"1021";"3749";"4,13";"1831,22";"8127041,09";"1212"
"1301209011";"Centro";"835";"2838";"3,89";"2013,44";"3265576,35";"1212"
"1301407001";"Centro";"337";"1246";"4,85";"2453,02";"22531377,80";"1212"
"1301407002";"Nossa Senhora do Perpétuo Socorro";"825";"3548";"5,57";"1163,91";"4267423,36";"1100"
"1301407003";"Santo Antônio";"1520";"6370";"4,70";"1134,82";"1244678,95";"1000"
"1301407004";"Nossa Senhora Aparecida";"530";"1949";"3,89";"1541,61";"2598129,21";"1200"
"1301407005";"Nossa Senhora de Fátima";"2326";"8849";"4,10";"2049,18";"28341660,48";"1212"
"1301407006";"São José";"963";"3828";"4,51";"1324,19";"3531406,16";"1000"
"1301506001";"Centro";"179";"665";"4,17";"1559,05";"2350540,86";"1200"
"1301506002";"Rodoviário";"224";"874";"3,75";"1233,48";"1357996,14";"1212"
"1301506003";"Santa Rita";"923";"3646";"3,35";"1130,51";"1168840,67";"1100"
"1301506004";"São Francisco";"368";"1360";"3,75";"1675,02";"2890348,43";"1200"
"1301506005";"Nova Esperança";"338";"1112";"2,93";"1837,58";"6196098,70";"1212"
"1301506006";"Concórdia";"834";"3265";"3,22";"1583,45";"18207347,93";"1200"
"1301506007";"Várzea";"442";"1839";"4,36";"1594,23";"8216247,37";"1200"
"1301654001";"Centro Cultural";"408";"1498";"3,02";"1576,49";"6793549,01";"1212"
"1301654002";"Saborá";"384";"1436";"2,83";"1222,65";"1505250,10";"1200"
"1301654003";"Centro";"528";"1985";"3,64";"1572,24";"3142650,73";"1212"
"1301654004";"Floresta";"181";"773";"4,15";"957,17";"362775,70";"735"
"1301654005";"Nova Guajará";"209";"781";"3,10";"1100,56";"956175,54";"950"
"1301654006";"Davis";"338";"1393";"5,13";"952,27";"497434,69";"645"
"1301654007";"Cean";"288";"1126";"3,97";"1250,60";"1040388,01";"1200"
"1301704001";"São Domingos Sávio";"1074";"4297";"4,64";"2105,65";"5366601,90";"1212"
