CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_MANT_ESCOLA_PRIVADA_EMP,IN_MANT_ESCOLA_PRIVADA_ONG,IN_MANT_ESCOLA_PRIVADA_SIND,IN_MANT_ESCOLA_PRIVADA_SIST_S,IN_MANT_ESCOLA_PRIVADA_S_FINS,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,IN_SALA_ATENDIMENTO_ESPECIAL,IN_ACESSIBILIDADE_RAMPAS,QT_SALAS_UTILIZADAS,IN_INTERNET,IN_EXAME_SELECAO,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio,codigo_escola,qtd_participantes_enem,enem_media_geral,indice_infra,indice_inclusao,confiavel_enem,percentil_enem,percentil_infra,percentil_inclusao,percentil_seletividade,score_destaque
1302603,COLEGIO SANTA DOROTEIA,13026500,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,28.0,1.0,0.0,4.0,7.0,7.0,4.0,0.0,0.0,478.0,120.0,4.285714285714286,1302603,13026500,28.0,613.8619047619048,4.0,1.0,True,0.6338716532086698,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.6085
1302603,COL DOM BOSCO,13026585,4,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,0.0,5.0,10.0,8.0,4.0,1.0,0.0,578.0,126.0,4.666666666666667,1302603,13026585,30.0,612.028,5.0,2.0,True,0.6215469613259669,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.6594
1302603,COLEGIO PALAS ATENA,13026631,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,286.0,53.0,2.65,1302603,13026631,16.0,641.66875,3.0,2.0,True,0.8083297917552061,0.3556098597535062,0.8889715257118572,0.8811092222694432,0.7481
1302603,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO,13026950,4,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,2.0,10.0,8.0,6.0,2.0,0.0,729.0,194.0,14.923076923076923,1302603,13026950,52.0,575.0311538461539,4.0,2.0,True,0.328516787080323,0.5939226519337016,0.8889715257118572,0.8811092222694432,0.424
1302603,CESF - CENTRO EDUCACIONAL SAO FRANCISCO,13029860,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,1.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,358.0,50.0,2.631578947368421,1302603,13029860,15.0,562.8515555555556,5.0,1.0,True,0.23246918827029325,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.348
1302603,ESCOLA DO FUTURO - ADCAM,13030094,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,0.0,3.0,5.0,4.0,3.0,2.0,0.0,180.0,27.0,1.08,1302603,13030094,,,4.0,2.0,False,,,,,
1302603,CENTRO DE ENSINO ALPHA DELTA,13031457,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,18.0,1.0,1.0,6.0,10.0,8.0,4.0,0.0,0.0,526.0,97.0,5.388888888888889,1302603,13031457,18.0,698.5344444444445,2.0,1.0,True,0.9755631109222269,0.17913302167445813,0.4978750531236719,0.8811092222694432,0.8275
1302603,ESCOLAS NILTON LINS,13031660,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,21.0,1.0,0.0,6.0,10.0,8.0,9.0,2.0,0.0,493.0,132.0,6.285714285714286,1302603,13031660,23.0,531.4634782608696,2.0,1.0,True,0.05949851253718657,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.1155
1302603,ESCOLINHA SONHO INFANTIL LTDA,13031759,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,8.0,9.0,4.0,2.0,1.0,0.0,246.0,24.0,1.2,1302603,13031759,,,4.0,2.0,False,,,,,
1302603,FUNDACAO MATIAS MACHLINE,13031767,4,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,0.0,32.0,30.0,0.0,688.0,688.0,20.848484848484848,1302603,13031767,227.0,655.153127753304,5.0,0.0,True,0.8759031024224394,0.8642158946026349,0.1090097747556311,0.8811092222694432,0.8361
1302603,INSTITUTO ADVENTISTA DE MANAUS,13031783,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,25.0,1.0,0.0,9.0,18.0,14.0,11.0,0.0,0.0,1438.0,382.0,15.28,1302603,13031783,76.0,525.8121929824562,4.0,1.0,True,0.04058648533786655,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.1635
1302603,COLEGIO BATISTA BRASIL IDA NELSON,13031791,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,3.0,6.0,6.0,3.0,0.0,0.0,344.0,50.0,1.6666666666666667,1302603,13031791,14.0,584.7414285714286,5.0,2.0,True,0.4094772630684233,0.8642158946026349,0.8889715257118572,0.8811092222694432,0.5252
1302603,INSTITUTO BATISTA DO AMAZONAS,13031872,4,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,8.0,6.0,3.0,0.0,0.0,342.0,74.0,4.625,1302603,13031872,15.0,559.9613333333333,3.0,1.0,True,0.2103697407564811,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.2551
1302603,LAVINIENSE ENSINO INTEGRADO E CE PINGO DE GENTE,13032020,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,60.0,1.0,1.0,12.0,26.0,15.0,7.0,2.0,0.0,1412.0,203.0,3.3833333333333333,1302603,13032020,40.0,651.6761666666666,4.0,1.0,True,0.8569910752231195,0.5939226519337016,0.4978750531236719,0.8811092222694432,0.8008
1302603,CENTRO DE EDUCACAO SESC JOSE ROBERTO TADROS,13032127,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,33.0,1.0,1.0,12.0,20.0,16.0,13.0,3.0,0.0,1598.0,326.0,9.87878787878788,1302603,13032127,76.0,602.204298245614,5.0,1.0,True,0.5509987250318742,0.8642158946026349,0.4978750531236719,0.8811092222694432,0.6118
1302603,ESC PROFESSORA JOSEPHINA DE MELLO,13064177,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,1.0,0.0,14.0,9.0,3.0,0.0,0.0,440.0,29.0,0.725,1302603,13064177,,,5.0,2.0,False,,,,,
1302603,INSTITUTO DE EDUCACAO PROF DENIZARD RIVAIL,13064207,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,0.0,5.0,12.0,7.0,5.0,5.0,0.0,876.0,179.0,4.475,1302603,13064207,42.0,580.6647619047619,5.0,2.0,True,0.37972800679983,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.478
1302603,COLEGIO ADVENTISTA PAUL BERNARD,13064215,4,4.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,22.0,1.0,1.0,7.0,15.0,12.0,7.0,7.0,0.0,1288.0,225.0,10.227272727272728,1302603,13064215,34.0,575.2258823529412,2.0,1.0,True,0.32979175520611986,0.17913302167445813,0.4978750531236719,0.8811092222694432,0.3432
1302603,ESCOLA RENASCER,13073826,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,1.0,0.0,4.0,10.0,8.0,1.0,0.0,0.0,313.0,10.0,0.8333333333333334,1302603,13073826,,,2.0,1.0,False,,,,,
1302603,CENTRO EDUCACIONAL SANDRA CAVALCANTE,13074130,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.0,1.0,0.0,6.0,10.0,7.0,3.0,0.0,0.0,405.0,43.0,2.263157894736842,1302603,13074130,11.0,591.3018181818181,4.0,0.0,True,0.46090097747556313,0.5939226519337016,0.1090097747556311,0.3822779430514237,0.4593
1302603,CENTRO METROPOLITANO DE ENSINO LTDA,13080911,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,0.0,4.0,6.0,8.0,3.0,1.0,13.0,690.0,97.0,2.6944444444444446,1302603,13080911,22.0,537.4515151515151,4.0,2.0,True,0.08159796005099873,0.5939226519337016,0.8889715257118572,0.3822779430514237,0.2138
1302603,CENTRO DE EDUCACAO PROFISSIONAL LTDA - CENTRO DE ENSINO LITERATUS,13081101,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,540.0,0.0,0.0,1302603,13081101,,,4.0,1.0,False,,,,,
1302603,ESCOLAS IDAAM,13081365,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,202.0,1.0,0.0,0.0,5.0,6.0,4.0,0.0,0.0,415.0,135.0,0.6683168316831684,1302603,13081365,38.0,574.3636842105263,1.0,1.0,True,0.32150446238844027,0.06629834254143646,0.4978750531236719,0.3822779430514237,0.2951
1302603,ESCOLA EVANGELICA BETEL,13084500,4,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,0.0,10.0,18.0,12.0,5.0,0.0,0.0,848.0,119.0,4.407407407407407,1302603,13084500,29.0,544.791724137931,5.0,2.0,True,0.11262218444538886,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.2777
1302603,CENTRO EDUCACIONAL DRIHELLY BARBOSA,13090100,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12.0,1.0,0.0,2.0,6.0,7.0,3.0,1.0,0.0,299.0,72.0,6.0,1302603,13090100,13.0,501.8830769230769,4.0,1.0,True,0.008712282192945177,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.1396
1302603,CENTRO EDUCACIONAL IMPERIAL,13090186,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,0.0,4.0,20.0,13.0,3.0,0.0,0.0,1071.0,108.0,4.909090909090909,1302603,13090186,21.0,518.3796825396826,5.0,1.0,True,0.027411814704632383,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.1942
1302603,ESCOLA CELUS LTDA,13092308,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,10.0,8.0,6.0,0.0,0.0,567.0,138.0,11.5,1302603,13092308,24.0,537.1208333333333,3.0,2.0,True,0.08032299192520187,0.3556098597535062,0.8889715257118572,0.3822779430514237,0.1771
1302603,INSTITUTO DE EDUCACAO EL SHADAY,13093070,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,24.0,1.0,1.0,10.0,20.0,14.0,8.0,0.0,0.0,899.0,170.0,7.083333333333333,1302603,13093070,28.0,539.7471428571429,3.0,2.0,True,0.09052273693157671,0.3556098597535062,0.8889715257118572,0.8811092222694432,0.2097
1302603,COLEGIO MARIA ANGELIM,13093126,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,20.0,1.0,0.0,6.0,10.0,7.0,3.0,0.0,0.0,477.0,80.0,4.0,1302603,13093126,22.0,620.670909090909,3.0,1.0,True,0.6825329366765831,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.6092
1302603,CENTRO EDUCACIONAL NADIR SOARES,13097288,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,20.0,8.0,2.0,0.0,0.0,445.0,36.0,2.4,1302603,13097288,,,2.0,1.0,False,,,,,
1302603,CENTRO DE EDUCACAO INTEGRAL CHRIST MASTER,13098284,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,0.0,8.0,10.0,9.0,9.0,0.0,0.0,705.0,187.0,8.5,1302603,13098284,61.0,537.868087431694,5.0,1.0,True,0.083510412239694,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.2363
1302603,INSTITUTO ENSINO THIAGO BRANDAO DE OLIVEIRA,13098306,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,0.0,4.0,10.0,7.0,3.0,0.0,0.0,437.0,31.0,1.9375,1302603,13098306,,,3.0,2.0,False,,,,,
1302603,COLEGIO DOM BOSCO LESTE,13098519,4,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,0.0,2.0,10.0,8.0,6.0,1.0,0.0,477.0,122.0,4.6923076923076925,1302603,13098519,34.0,524.4735294117646,5.0,2.0,True,0.037399065023374416,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.2212
1302603,CENTRO POSITIVIANO DE ENSINO,13099914,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,56.0,5.0,0.3125,1302603,13099914,,,5.0,2.0,False,,,,,
1302603,CENTRO EDUCACIONAL LATO SENSU III,13099981,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,42.0,1.0,1.0,7.0,16.0,12.0,5.0,1.0,0.0,1026.0,172.0,4.095238095238095,1302603,13099981,38.0,686.99,4.0,1.0,True,0.9589885252868678,0.5939226519337016,0.4978750531236719,0.8811092222694432,0.8773
1302603,CENTRO DE ENSINO NIVEA ROQUE,13100629,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,20.0,1.0,0.0,8.0,10.0,11.0,4.0,4.0,0.0,778.0,100.0,5.0,1302603,13100629,18.0,514.0896296296296,3.0,1.0,True,0.021674458138546536,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.1136
1302603,ESCOLA INTERNACIONAL DO AMAZONAS LTDA,13100750,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,24.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,160.0,41.0,1.7083333333333333,1302603,13100750,,,4.0,1.0,False,,,,,
1302603,CENTRO EDUCACIONAL HERANCA DO SENHOR,13101080,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,20.0,1.0,0.0,15.0,21.0,16.0,3.0,0.0,0.0,1015.0,34.0,1.7,1302603,13101080,,,3.0,1.0,False,,,,,
1302603,ESCOLA SENAI ANTONIO SIMOES,13101250,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,692.0,0.0,0.0,1302603,13101250,,,4.0,1.0,False,,,,,
1302603,CENTRO EDUCACIONAL SECULO,13101765,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,1.0,0.0,9.0,6.0,4.0,3.0,0.0,0.0,292.0,39.0,1.054054054054054,1302603,13101765,,,5.0,2.0,False,,,,,
1302603,LATO SENSU IV,13102192,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,18.0,1.0,1.0,6.0,10.0,7.0,3.0,1.0,0.0,561.0,96.0,5.333333333333333,1302603,13102192,26.0,668.9038461538462,2.0,1.0,True,0.9237144071398216,0.17913302167445813,0.4978750531236719,0.8811092222694432,0.7886
1302603,CENTRO EDUCACIONAL AJURICABA,13104586,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,10.0,8.0,3.0,0.0,0.0,436.0,85.0,8.5,1302603,13104586,19.0,525.2694736842105,3.0,1.0,True,0.0393115172120697,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.1268
1302603,ESCOLA NILTON LINS JAPIIM,13105337,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,107.0,54.0,1.7419354838709675,1302603,13105337,,,4.0,1.0,False,,,,,
1302603,CONNEXUS ENSINO FUNDAMENTAL E MEDIO LTDA,13105493,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,10.0,6.0,3.0,0.0,0.0,322.0,82.0,5.857142857142857,1302603,13105493,13.0,627.2907692307692,4.0,2.0,True,0.72163195920102,0.5939226519337016,0.8889715257118572,0.3822779430514237,0.6939
1302603,COLEGIO SANTO AFONSO,13106902,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,30.0,1.0,0.0,15.0,14.0,5.0,2.0,0.0,0.0,488.0,16.0,0.5333333333333333,1302603,13106902,,,3.0,2.0,False,,,,,
1302603,ESCOLAS IDAAM,13107380,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,4.0,7.0,5.0,3.0,0.0,0.0,462.0,100.0,5.2631578947368425,1302603,13107380,22.0,574.8051515151515,2.0,1.0,True,0.3259668508287293,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.3154
1302603,ESCOLAS IDAAM,13108727,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,22.0,1.0,0.0,2.0,7.0,6.0,6.0,0.0,0.0,534.0,205.0,9.318181818181818,1302603,13108727,40.0,564.597,3.0,1.0,True,0.24606884827879302,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.2819
1302603,ESCOLA LUMINOVA,13109030,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,183.0,50.0,3.333333333333333,1302603,13109030,,,1.0,1.0,False,,,,,
1302603,CENTRO EDUCACIONAL SONHO DOURADO,13116207,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,4.0,6.0,7.0,3.0,0.0,0.0,155.0,28.0,1.8666666666666667,1302603,13116207,,,3.0,1.0,False,,,,,
1302603,CENTRO EDUCACIONAL ADALBERTO VALLE - UNIDADE I,13168207,4,4.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0,1.0,1.0,12.0,20.0,18.0,12.0,0.0,0.0,1478.0,402.0,7.444444444444445,1302603,13168207,126.0,643.37708994709,5.0,2.0,True,0.8170420739481513,0.8642158946026349,0.8889715257118572,0.8811092222694432,0.8309
1302603,ESCOLAS IDAAM,13313231,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,202.0,1.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,272.0,123.0,0.6089108910891089,1302603,13313231,25.0,695.452,1.0,1.0,True,0.9711007224819379,0.06629834254143646,0.4978750531236719,0.3822779430514237,0.7823
1400100,CENTRO EDUCACIONAL MACUNAIMA - COLEGIO FAMETRO,14000792,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,31.0,1.0,0.0,5.0,9.0,9.0,8.0,0.0,0.0,698.0,207.0,6.67741935483871,1400100,14000792,47.0,596.6544680851064,5.0,1.0,True,0.506587335316617,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.5536
1400100,CENTRO DE EDUCACAO INTEGRADA COLMEIA LTDA,14000814,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,30.0,1.0,0.0,7.0,16.0,9.0,3.0,2.0,0.0,697.0,93.0,3.1,1400100,14000814,28.0,641.4032142857143,3.0,1.0,True,0.8064173395665108,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.7022
1400100,ESC INSTITUTO BATISTA DE RORAIMA,14001055,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,0.0,2.0,7.0,8.0,8.0,0.0,0.0,334.0,102.0,2.6842105263157894,1400100,14001055,23.0,579.34,5.0,2.0,True,0.3682532936676583,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.4694
1400100,CEN DE EDUC DO TRAB JOAO DE MENDONCA FURTADO - SESI,14001080,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,0.0,8.0,18.0,14.0,9.0,6.0,1.0,1591.0,191.0,6.161290322580645,1400100,14001080,37.0,510.9383783783784,5.0,2.0,True,0.016787080322991924,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.2058
1400100,COLEGIO ADVENTISTA DE BOA VISTA,14006260,4,4.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,0.0,9.0,20.0,12.0,4.0,0.0,0.0,1059.0,112.0,3.8620689655172415,1400100,14006260,22.0,545.5021212121212,4.0,2.0,True,0.11708457288567786,0.5939226519337016,0.8889715257118572,0.3822779430514237,0.2405
1400100,CLARETIANO-COLEGIO,14006740,4,4.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,1.0,0.0,9.0,14.0,13.0,6.0,0.0,0.0,901.0,146.0,3.395348837209302,1400100,14006740,49.0,584.5932653061225,5.0,2.0,True,0.40798980025499365,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.4992
1400100,COLEGIO CATHEDRAL,14007274,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,0.0,0.0,5.0,4.0,4.0,4.0,0.0,328.0,103.0,4.291666666666667,1400100,14007274,11.0,562.8818181818182,5.0,2.0,True,0.23268168295792604,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.3677
1400100,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO BOA VISTA-RR,14324067,4,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,2.0,10.0,8.0,6.0,5.0,0.0,827.0,202.0,15.538461538461538,1400100,14324067,55.0,556.4747878787879,4.0,2.0,True,0.18657033574160645,0.5939226519337016,0.8889715257118572,0.8811092222694432,0.3175
1400100,CENTRO DE EDUCACAO SESC,14324636,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,1.0,0.0,11.0,17.0,20.0,8.0,8.0,0.0,1306.0,191.0,3.673076923076923,1400100,14324636,51.0,563.417908496732,5.0,2.0,True,0.23714407139821506,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.3711
1500107,E PART E I F M INST NSRA DOS ANJOS,15066886,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,0.0,6.0,11.0,8.0,3.0,2.0,0.0,692.0,117.0,5.571428571428571,1500107,15066886,35.0,651.8005714285714,5.0,2.0,True,0.8582660433489163,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.8369
1500107,SISTEMA DE ENSINO INOVE,15161366,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,40.0,1.0,0.0,9.0,16.0,8.0,3.0,21.0,1.0,1159.0,95.0,2.375,1500107,15161366,26.0,553.5176923076923,5.0,1.0,True,0.1685082872928177,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.3
1500107,IPP INSTITUTO PROFISSIONALIZANTE PARADIGMA LTDA-ME,15170055,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,39.0,15.0,3.0,1500107,15170055,,,5.0,2.0,False,,,,,
1500107,ENGELS,15584062,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,37.0,1.0,0.0,14.0,20.0,13.0,6.0,0.0,0.0,1361.0,261.0,7.054054054054054,1500107,15584062,66.0,585.7533333333333,3.0,1.0,True,0.41776455588610284,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.4107
1500107,SISTEMA DE ENSINO VESTIBULANDO,15587983,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,1.0,3.0,5.0,4.0,3.0,3.0,0.0,434.0,78.0,4.588235294117647,1500107,15587983,18.0,575.5666666666667,4.0,2.0,True,0.33276668083297917,0.5939226519337016,0.8889715257118572,0.8811092222694432,0.4272
