CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,QT_SALAS_UTILIZADAS,IN_INTERNET,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,qt_mat_med_2025,mat_por_sala,codigo_municipio,qt_mat_med_2023,crescimento_pct
5002704,COLEGIO STATUS - UNIDADE II,50035703,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,90.0,90.0,15.0,5002704,219.0,-58.9
5002704,INSTITUTO DE EDUCACAO BOA NOVA,50036130,4,3.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,5.0,4.0,1.0,0.0,0.0,126.0,7.0,0.5384615384615384,5002704,,
5002704,REFERENCIAL CURSOS LTDA,50036424,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,94.0,94.0,47.0,5002704,,
5002704,NOVAESCOLA,50060015,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,164.0,164.0,23.428571428571427,5002704,184.0,-10.9
5003702,ESCOLA DO SESI DOURADOS,50015834,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,30.0,1.0,6.0,20.0,13.0,2.0,0.0,0.0,1008.0,65.0,2.1666666666666665,5003702,124.0,-47.6
5003702,ESCOLA PRESBITERIANA ERASMO BRAGA,50015877,4,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,1.0,10.0,18.0,16.0,8.0,0.0,0.0,1398.0,288.0,6.545454545454546,5003702,179.0,60.9
5003702,COLEGIO UNIGRAN,50016628,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,309.0,309.0,25.75,5003702,309.0,0.0
5003702,ELITE DOURADOS,50029150,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,35.0,1.0,8.0,17.0,11.0,5.0,0.0,0.0,931.0,183.0,5.228571428571429,5003702,211.0,-13.3
5003702,COLEGIO LUMIERE ENSINO FUNDAMENTAL,50030590,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,18.0,1.0,0.0,11.0,5.0,3.0,2.0,0.0,316.0,54.0,3.0,5003702,0.0,
5003702,COLEGIO UNIGRAN - UNIDADE II,50032895,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,16.0,4.0,5003702,16.0,0.0
5003702,NOTA10 INTERNACIONAL - UNIDADE DOURADOS,50059823,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,1.0,0.0,7.0,6.0,5.0,2.0,0.0,582.0,225.0,13.235294117647058,5003702,243.0,-7.4
5008305,ESCOLA DO SESI TRES LAGOAS,50012320,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,6.0,15.0,14.0,7.0,0.0,0.0,979.0,172.0,5.212121212121212,5008305,159.0,8.2
5008305,EXITUS SISTEMA DE ENSINO,50012487,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,23.0,1.0,5.0,6.0,7.0,5.0,0.0,0.0,434.0,117.0,5.086956521739131,5008305,98.0,19.4
5008305,ESCOLA BATISTA SEMEAR,50024698,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,1.0,6.0,9.0,4.0,2.0,0.0,0.0,343.0,15.0,1.3636363636363635,5008305,0.0,
5008305,COLEGIO HERMESINDO ALONSO GONZALEZ,50024701,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,52.0,1.0,11.0,16.0,9.0,5.0,0.0,0.0,675.0,120.0,2.3076923076923075,5008305,92.0,30.4
5008305,UNITRES,50029312,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,10.0,7.0,4.0,3.0,0.0,0.0,362.0,57.0,1.9,5008305,57.0,0.0
5008305,ANGLO TRES LAGOAS,50032950,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,26.0,1.0,10.0,10.0,6.0,3.0,0.0,0.0,528.0,72.0,2.769230769230769,5008305,76.0,-5.3
5008305,UNIDEA EDUCACIONAL,50035312,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,32.0,0.0,0.0,5008305,0.0,
5103403,COLEGIO IBERO AMERICANO,51036169,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,8.0,10.0,8.0,4.0,0.0,0.0,569.0,79.0,2.6333333333333333,5103403,67.0,17.9
5103403,COLEGIO ISAAC NEWTON - CIN - MATUTINO E VESPERTINO,51036185,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,41.0,1.0,13.0,18.0,13.0,12.0,0.0,0.0,1438.0,541.0,13.195121951219512,5103403,494.0,9.5
5103403,MASTER GENESIS ALVORADA,51036193,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,32.0,1.0,5.0,15.0,10.0,6.0,0.0,0.0,827.0,225.0,7.03125,5103403,209.0,7.7
5103403,COLEGIO NOTRE DAME DE LOURDES,51036215,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.0,1.0,12.0,26.0,20.0,12.0,0.0,0.0,1734.0,343.0,4.573333333333333,5103403,319.0,7.5
5103403,ESCOLA ADVENTISTA CENTRO AMERICA,51038919,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,37.0,1.0,12.0,22.0,12.0,5.0,0.0,0.0,1080.0,112.0,3.027027027027027,5103403,78.0,43.6
5103403,CEMA - CENTRO EDUCACIONAL MARIA AUXILIADORA,51039010,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,290.0,74.0,6.727272727272728,5103403,83.0,-10.8
5103403,ESCOLA COOPERAR - ESCOLA DE EDUCACAO BASICA,51039087,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,2.0,5.0,7.0,3.0,0.0,0.0,247.0,46.0,4.6,5103403,40.0,15.0
5103403,INSTITUTO EDUCACIONAL ICE - EIRELI -ME,51039826,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,13.0,20.0,10.0,4.0,0.0,0.0,618.0,128.0,3.657142857142857,5103403,135.0,-5.2
5103403,COLEGIO SALESIANO SAO GONCALO - ESCOLA DE EDUCACAO BASICA,51039877,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0,1.0,9.0,25.0,20.0,13.0,4.0,0.0,1793.0,558.0,6.131868131868132,5103403,613.0,-9.0
5103403,CEES - CENTRO EDUCACIONAL EL SHADAY,51056488,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,1.0,5.0,5.0,4.0,1.0,0.0,0.0,176.0,4.0,0.4444444444444444,5103403,0.0,
5103403,ESCOLA LIVRE PORTO CUIABA,51056496,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,22.0,1.0,9.0,5.0,4.0,3.0,0.0,0.0,304.0,40.0,1.818181818181818,5103403,,
5103403,SISTEMA DE ENSINO SAO BENEDITO,51062062,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,1.0,0.0,5.0,7.0,3.0,0.0,0.0,265.0,62.0,4.133333333333334,5103403,54.0,14.8
5103403,COLEGIO VILA REAL LTDA - ME,51064529,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,70.0,1.0,0.0,10.0,7.0,5.0,0.0,0.0,395.0,92.0,1.3142857142857145,5103403,76.0,21.1
5103403,COLEGIO ISAAC NEWTON - CIN INTEGRAL ITA MEDICINA,51064677,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,373.0,167.0,11.928571428571429,5103403,179.0,-6.7
5103403,COLEGIO E CURSO MASTER,51064910,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,32.0,1.0,0.0,0.0,2.0,9.0,1.0,0.0,590.0,511.0,15.96875,5103403,501.0,2.0
5103403,SENAI CUIABA,51065215,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,46.0,52.0,0.0,191.0,0.0,0.0,5103403,0.0,
5103403,ESCOLA SENAI DA CONSTRUCAO,51065282,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,31.0,33.0,0.0,96.0,0.0,0.0,5103403,0.0,
5103403,CETEPS - CENTRO DE TECNOLOGIA E DE EDUCACAO PROFISSIONAL,51067420,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,240.0,0.0,0.0,5103403,0.0,
5103403,COLEGIO FATO - CENTRO,51067439,4,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,129.0,109.0,6.8125,5103403,197.0,-44.7
5103403,COLEGIO FATO CPA,51067790,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,4.0,10.0,4.0,1.0,0.0,0.0,192.0,6.0,0.5,5103403,0.0,
5103403,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL QUANTUM,51072009,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,34.0,42.0,0.0,102.0,0.0,0.0,5103403,,
5103403,COLEGIO EUCARISTICO DE CUIABA,51073315,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,180.0,69.0,9.857142857142858,5103403,,
5103403,FARINA SISTEMA DE ENSINO,51088835,4,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,180.0,142.0,11.833333333333334,5103403,184.0,-22.8
5103403,ESCOLA NOVA PEDAGOGIA,51093073,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,2.0,10.0,7.0,4.0,0.0,0.0,579.0,105.0,7.5,5103403,98.0,7.1
5103403,SESI ESCOLA CUIABA,51093650,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,2.0,20.0,16.0,10.0,3.0,0.0,1373.0,266.0,7.0,5103403,234.0,13.7
5103403,COLEGIO MAXI,51094061,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,0.0,0.0,10.0,12.0,0.0,0.0,782.0,490.0,13.61111111111111,5103403,525.0,-6.7
5103403,ESCOLA DE EDUCACAO BASICA SESC ESCOLA,51094215,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,32.0,1.0,6.0,10.0,8.0,6.0,0.0,0.0,685.0,93.0,2.90625,5103403,104.0,-10.6
5103403,COLEGIO ADVENTISTA CPA II,51103001,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,1.0,15.0,27.0,18.0,8.0,0.0,0.0,1379.0,205.0,3.014705882352941,5103403,287.0,-28.6
5103403,COLEGIO POENTE,51118815,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,5.0,6.0,3.0,0.0,0.0,263.0,62.0,7.75,5103403,68.0,-8.8
5103403,ESCOLA ADVENTISTA NATALIA DE PAULA ARRUDA,51140802,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,10.0,16.0,10.0,5.0,0.0,0.0,747.0,109.0,3.5161290322580645,5103403,99.0,10.1
5103403,CENTRO EDUCACIONAL TRES IRMAS,51204800,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,1.0,6.0,6.0,4.0,3.0,0.0,0.0,255.0,35.0,1.5909090909090908,5103403,34.0,2.9
5103403,COLEGIO AME MAIS,51067528,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,9.0,10.0,4.0,1.0,0.0,0.0,227.0,4.0,0.2857142857142857,5103403,0.0,
5103403,COLEGIO FATO,51091321,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,0.0,0.0,14.0,11.0,0.0,0.0,603.0,277.0,14.578947368421051,5103403,255.0,8.6
5103403,SALESIANO SANTO ANTONIO - ESCOLA DE EDUCACAO BASICA,51093065,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,5.0,15.0,10.0,6.0,1.0,0.0,1002.0,233.0,11.095238095238097,5103403,187.0,24.6
5107602,CASINHA FELIZ CENTRO DE ENSINO SC,51051192,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,7.0,11.0,8.0,4.0,0.0,0.0,530.0,105.0,6.5625,5107602,107.0,-1.9
5107602,CENTRO INTEGRADO DE ENSINO 1 E 2 GRAUS,51051273,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,0.0,15.0,9.0,5.0,0.0,0.0,758.0,158.0,4.787878787878788,5107602,162.0,-2.5
5107602,COLEGIO ADVENTISTA DE RONDONOPOLIS,51052326,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,1.0,8.0,17.0,9.0,3.0,3.0,0.0,758.0,96.0,5.052631578947368,5107602,90.0,6.7
5107602,MASTER KHALIL,51057891,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,42.0,1.0,9.0,14.0,9.0,5.0,0.0,0.0,792.0,157.0,3.738095238095238,5107602,149.0,5.4
5107602,COOPERATIVA DE ENSINO ALVARES CABRAL,51065088,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,6.0,10.0,4.0,3.0,0.0,0.0,333.0,45.0,2.8125,5107602,47.0,-4.3
5107602,SENAI - RONDONOPOLIS,51065231,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,34.0,49.0,0.0,220.0,0.0,0.0,5107602,0.0,
5107602,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - RONDONOPOLIS,51065673,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,9.0,20.0,0.0,223.0,0.0,0.0,5107602,0.0,
5107602,COLEGIO LEIBNIZ,51069431,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,1.0,8.0,15.0,10.0,6.0,0.0,0.0,762.0,125.0,4.464285714285714,5107602,128.0,-2.3
5107602,COLEGIO SAO LEAO MAGNO,51069954,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,1.0,4.0,10.0,6.0,3.0,2.0,0.0,412.0,49.0,3.2666666666666666,5107602,33.0,48.5
5107602,LAVOISIER CENTRO DE ENSINO,51072823,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,137.0,77.0,9.625,5107602,,
5107602,ESCOLA DE ENSINO SAO MATEUS,51087405,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,203.0,31.0,3.4444444444444446,5107602,67.0,-53.7
5107909,COOPERATIVA EDUCACIONAL ALBERT SABIN,51016010,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,272.0,43.0,3.071428571428572,5107909,,
5107909,COLEGIO AVANCADO DE DESENVOLVIMENTO EDUCACIONAL,51016443,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,8.0,10.0,8.0,4.0,0.0,0.0,759.0,121.0,4.481481481481482,5107909,127.0,-4.7
5107909,SENAI - SINOP,51065266,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,38.0,52.0,0.0,261.0,0.0,0.0,5107909,0.0,
5107909,PPE - PRINA PITT ESCOLA,51067471,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,189.0,189.0,23.625,5107909,176.0,7.4
5107909,CEP SENAC SINOP,51071789,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,7.0,9.0,0.0,69.0,0.0,0.0,5107909,0.0,
5107909,COLEGIO SAN PETRUS,51072335,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,10.0,10.0,8.0,4.0,0.0,0.0,638.0,119.0,5.409090909090909,5107909,,
5107909,COLEGIO ALTERNATIVO - SOCIEDADE EDUCACIONAL MARINGA LTDA,51089491,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,0.0,0.0,8.0,6.0,1.0,0.0,446.0,215.0,9.347826086956522,5107909,209.0,2.9
5107909,COLEGIO JEAN PIAGET,51090791,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,5.0,6.0,3.0,0.0,0.0,236.0,38.0,3.8,5107909,58.0,-34.5
5107925,CENTRO EDUCACIONAL VINICIUS DE MORAES,51014459,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,158.0,158.0,31.6,5107925,131.0,20.6
5107925,CENTRO DE EDUCACAO BASICA SAO JOSE,51014467,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,15.0,15.0,11.0,7.0,2.0,0.0,878.0,175.0,5.0,5107925,122.0,43.4
5107925,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SORRISO,51065690,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,10.0,16.0,0.0,98.0,0.0,0.0,5107925,0.0,
5107925,SENAI SORRISO,51069130,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,17.0,22.0,0.0,137.0,0.0,0.0,5107925,0.0,
5107925,INSTITUTO DE ENSINO SAN PETRUS LTDA,51069741,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,10.0,10.0,8.0,3.0,0.0,0.0,534.0,58.0,4.461538461538462,5107925,58.0,0.0
5107925,ESCOLA NOVA DINAMICA DE EDUCACAO BASICA,51162806,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,6.0,17.0,13.0,6.0,3.0,0.0,963.0,182.0,5.6875,5107925,133.0,36.8
5107958,COLEGIO LA SALLE ATEC,51027909,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,1.0,7.0,10.0,8.0,4.0,0.0,0.0,626.0,88.0,4.4,5107958,86.0,2.3
5107958,INST PRESBITERIANO EDUCACAO SIMONTON,51028646,4,3.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22.0,1.0,3.0,13.0,9.0,5.0,0.0,0.0,625.0,120.0,5.454545454545454,5107958,86.0,39.5
5107958,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - TANGARA DA SERRA,51065681,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,4.0,11.0,0.0,179.0,0.0,0.0,5107958,0.0,
5107958,ESCOLA AVANCE,51068931,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,298.0,77.0,7.7,5107958,86.0,-10.5
5107958,COLEGIO IDEAL,51088363,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,18.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,232.0,92.0,5.111111111111111,5107958,92.0,0.0
5108402,COLEGIO EXITUS EIRELI-ME,51042371,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,277.0,98.0,14.0,5108402,92.0,6.5
5108402,COLEGIO EDUCANDARIO JOSE DE ANCHIETA,51042380,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,225.0,39.0,5.571428571428571,5108402,42.0,-7.1
5108402,SESI SERVICO SOCIAL DA INDUSTRIA - SESI ESCOLA VARZEA GRANDE,51043360,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,2.0,11.0,12.0,7.0,5.0,12.0,2563.0,200.0,5.882352941176471,5108402,175.0,14.3
5108402,COLEGIO ADVENTISTA VARZEA GRANDE,51059282,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,1.0,13.0,22.0,15.0,6.0,0.0,0.0,1182.0,160.0,5.714285714285714,5108402,165.0,-3.0
5108402,SENAI - VARZEA GRANDE,51065223,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,79.0,94.0,0.0,293.0,0.0,0.0,5108402,0.0,
5108402,ASSOCIACAO EDUCACIONAL DALILO SANTO POLESSO,51071673,4,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,9.0,5.0,3.0,0.0,0.0,267.0,80.0,4.444444444444445,5108402,103.0,-22.3
5108402,COLEGIO INTERDISCIPLINAR DO BRASIL - CEIB,51073161,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,150.0,62.0,6.2,5108402,,
5108402,COLEGIO METHA,51091127,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,21.0,1.0,8.0,12.0,8.0,3.0,0.0,0.0,590.0,109.0,5.190476190476191,5108402,83.0,31.3
5108402,CENTRO EDUCACIONAL INTEGRAL AYRTON SENNA,51093170,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,20.0,1.3333333333333333,5108402,31.0,-35.5
5108402,COLEGIO ALFFA,51141809,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,1.0,3.0,5.0,4.0,2.0,0.0,0.0,216.0,15.0,0.9375,5108402,0.0,
5200258,COLEGIO DIMENSAO,52076903,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,3.0,2.0,4.0,3.0,0.0,0.0,47.0,11.0,0.9166666666666666,5200258,22.0,-50.0
5200258,COLEGIO ARCO IRIS,52079520,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,31.0,1.0,13.0,21.0,12.0,4.0,0.0,0.0,855.0,100.0,3.225806451612903,5200258,103.0,-2.9
5200258,COLEGIO CHRONOS,52079538,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0,39.0,6.0,0.4615384615384615,5200258,15.0,-60.0
5200258,CENTRO EDUCACIONAL CASTRO ALVES,52089924,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,1.0,5.0,10.0,8.0,3.0,0.0,0.0,512.0,60.0,4.0,5200258,72.0,-16.7
5200258,COLEGIO DINAMICO DE AGUAS LINDAS DE GOIAS LTDA-ME,52091015,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,6.0,10.0,6.0,3.0,0.0,0.0,390.0,50.0,4.166666666666667,5200258,55.0,-9.1
5200258,SEAL- SOCIEDADE EDUCACIONAL AGUAS LINDAS,52099822,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,3.0,11.0,4.0,386.0,36.0,1.5,5200258,60.0,-40.0
5200258,INSTITUTO DE EDUCACAO E CURSOS PROFISSIONALIZANTES DO BRASIL,52103790,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,1.0,13.0,17.0,9.0,3.0,2.0,0.0,445.0,24.0,0.8571428571428571,5200258,40.0,-40.0
5200258,COLEGIO SELECTUS LTDA,52103994,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,303.0,61.0,3.05,5200258,32.0,90.6
5200258,CENTRO EDUCACIONAL SELECTUS - UNIDADE III,52108686,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,2.0,7.0,5.0,1.0,0.0,0.0,251.0,16.0,1.1428571428571428,5200258,21.0,-23.8
5200258,COLEGIO SERAFIM,52109445,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,20.0,1.0,7.0,10.0,4.0,3.0,0.0,0.0,350.0,32.0,1.6,5200258,,
5200258,COLEGIO FILOS,52110400,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,1.0,6.0,8.0,5.0,3.0,0.0,0.0,387.0,80.0,6.153846153846154,5200258,91.0,-12.1
5200258,COLEGIO SELECTUS,52274373,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,5.0,11.0,9.0,3.0,0.0,0.0,604.0,118.0,4.37037037037037,5200258,139.0,-15.1
5200258,ASSOCIACAO CULTURAL E EVANGELICA DE AGUAS LINDAS,52283364,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,24.0,1.0,6.0,11.0,5.0,3.0,0.0,0.0,436.0,53.0,2.208333333333333,5200258,46.0,15.2
5201108,COLEGIO COUTO MAGALHAES,52020320,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,1.0,26.0,30.0,17.0,8.0,0.0,0.0,1597.0,219.0,1.990909090909091,5201108,168.0,30.4
5201108,COLEGIO GALILEU,52020517,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,0.0,0.0,12.0,4.0,2.0,0.0,608.0,211.0,13.1875,5201108,198.0,6.6
5201108,ESCOLA SESI JUNDIAI,52020886,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,6.0,9.0,10.0,0.0,0.0,750.0,243.0,16.2,5201108,366.0,-33.6
5201108,COLEGIO DELTA - ANAPOLIS,52076229,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,0.0,12.0,8.0,5.0,0.0,0.0,842.0,276.0,19.714285714285715,5201108,271.0,1.8
