codigo_escola;faixa_rank_cidade;faixa_ordem
35165578;Demais escolas;3
35166005;Demais escolas;3
35173460;Demais escolas;3
35173548;Demais escolas;3
35194165;Demais escolas;3
35268422;Demais escolas;3
35434361;Demais escolas;3
35450339;Demais escolas;3
35465963;Demais escolas;3
35569409;Demais escolas;3
35810356;Demais escolas;3
35121435;Demais escolas;3
35154258;Demais escolas;3
35497236;Demais escolas;3
35119593;Demais escolas;3
35121563;Demais escolas;3
35142098;Demais escolas;3
35151774;Demais escolas;3
35151798;Demais escolas;3
35155111;Demais escolas;3
35185061;Demais escolas;3
35287131;Demais escolas;3
35288378;Demais escolas;3
35586663;Demais escolas;3
35007382;Demais escolas;3
35118722;Demais escolas;3
35119714;Demais escolas;3
35124862;Demais escolas;3
35139270;Demais escolas;3
35140090;Demais escolas;3
35144034;Demais escolas;3
35154003;Demais escolas;3
35161895;Demais escolas;3
35161913;Demais escolas;3
35374040;Demais escolas;3
35560728;Demais escolas;3
35007094;Demais escolas;3
35112057;Demais escolas;3
35139506;Demais escolas;3
35158616;Demais escolas;3
35463401;Demais escolas;3
35008885;Demais escolas;3
35111235;Demais escolas;3
35111247;Demais escolas;3
35111259;Demais escolas;3
35111363;Demais escolas;3
35118564;Demais escolas;3
35118576;Demais escolas;3
35140193;Demais escolas;3
35140995;Demais escolas;3
35143297;Demais escolas;3
35151282;Demais escolas;3
35161861;Demais escolas;3
35168373;Demais escolas;3
35495414;Demais escolas;3
35007952;Demais escolas;3
35131970;Demais escolas;3
35136025;Demais escolas;3
35164768;Demais escolas;3
35286187;Demais escolas;3
35143443;Demais escolas;3
35159918;Demais escolas;3
35567863;Demais escolas;3
35802281;Demais escolas;3
41025466;Demais escolas;3
41025954;Demais escolas;3
41026039;Demais escolas;3
41026241;Demais escolas;3
41368649;Demais escolas;3
41026810;Demais escolas;3
41027000;Demais escolas;3
41027051;Demais escolas;3
41123794;Demais escolas;3
41123832;Demais escolas;3
41158253;Demais escolas;3
41360044;Demais escolas;3
41382706;Demais escolas;3
41028945;Demais escolas;3
41152689;Demais escolas;3
41070887;Demais escolas;3
41071417;Demais escolas;3
41071581;Demais escolas;3
41071859;Demais escolas;3
41071913;Demais escolas;3
41071921;Demais escolas;3
41072103;Demais escolas;3
41072111;Demais escolas;3
41072189;Demais escolas;3
41150392;Demais escolas;3
41361849;Demais escolas;3
41377001;Demais escolas;3
41377567;Demais escolas;3
41381459;Demais escolas;3
41125657;Demais escolas;3
41126289;Demais escolas;3
41163117;Demais escolas;3
41127170;Demais escolas;3
41127242;Demais escolas;3
41127480;Demais escolas;3
41127722;Demais escolas;3
41127781;Demais escolas;3
41128168;Demais escolas;3
41128370;Demais escolas;3
41128648;Demais escolas;3
41128699;Demais escolas;3
41128702;Demais escolas;3
41128770;Demais escolas;3
41129148;Demais escolas;3
41129326;Demais escolas;3
41129393;Demais escolas;3
41129407;Demais escolas;3
41129830;Demais escolas;3
41129881;Demais escolas;3
41130090;Demais escolas;3
41130227;Demais escolas;3
41130740;Demais escolas;3
41130987;Demais escolas;3
41131304;Demais escolas;3
41131584;Demais escolas;3
41131630;Demais escolas;3
41131657;Demais escolas;3
41131673;Demais escolas;3
41131690;Demais escolas;3
41131703;Demais escolas;3
41131711;Demais escolas;3
41131789;Demais escolas;3
41132130;Demais escolas;3
41133005;Demais escolas;3
41133048;Demais escolas;3
41133153;Demais escolas;3
41133285;Demais escolas;3
41133293;Demais escolas;3
41133307;Demais escolas;3
41133463;Demais escolas;3
41133692;Demais escolas;3
41146476;Demais escolas;3
41147014;Demais escolas;3
41148142;Demais escolas;3
41150120;Demais escolas;3
41152425;Demais escolas;3
41152484;Demais escolas;3
41155254;Demais escolas;3
41155815;Demais escolas;3
41158750;Demais escolas;3
41159136;Demais escolas;3
41159551;Demais escolas;3
41165543;Demais escolas;3
41352866;Demais escolas;3
41355644;Demais escolas;3
41371755;Demais escolas;3
41374010;Demais escolas;3
41376846;Demais escolas;3
41377168;Demais escolas;3
41377508;Demais escolas;3
41377540;Demais escolas;3
41387538;Demais escolas;3
41390024;Demais escolas;3
41486846;Demais escolas;3
41602056;Demais escolas;3
41602919;Demais escolas;3
41149971;Demais escolas;3
41163761;Demais escolas;3
41075927;Demais escolas;3
41076087;Demais escolas;3
41076290;Demais escolas;3
41076311;Demais escolas;3
41076800;Demais escolas;3
41151780;Demais escolas;3
41358708;Demais escolas;3
41377117;Demais escolas;3
41395832;Demais escolas;3
41407423;Demais escolas;3
41099605;Demais escolas;3
41100921;Demais escolas;3
41158709;Demais escolas;3
41162420;Demais escolas;3
41382366;Demais escolas;3
41386329;Demais escolas;3
41534913;Demais escolas;3
41100700;Demais escolas;3
41029526;Demais escolas;3
41030095;Demais escolas;3
41031105;Demais escolas;3
41031733;Demais escolas;3
41031814;Demais escolas;3
41032004;Demais escolas;3
41032039;Demais escolas;3
41033256;Demais escolas;3
41033310;Demais escolas;3
41147049;Demais escolas;3
41150856;Demais escolas;3
41158512;Demais escolas;3
41160266;Demais escolas;3
41160932;Demais escolas;3
41166043;Demais escolas;3
41358899;Demais escolas;3
41371968;Demais escolas;3
41379110;Demais escolas;3
41379152;Demais escolas;3
41384113;Demais escolas;3
41387210;Demais escolas;3
41023897;Demais escolas;3
41023960;Demais escolas;3
41024303;Demais escolas;3
41024311;Demais escolas;3
41024397;Demais escolas;3
41024478;Demais escolas;3
41024575;Demais escolas;3
41024613;Demais escolas;3
41024672;Demais escolas;3
41024699;Demais escolas;3
41024826;Demais escolas;3
41144490;Demais escolas;3
41150546;Demais escolas;3
41150635;Demais escolas;3
41150996;Demais escolas;3
41152441;Demais escolas;3
41152450;Demais escolas;3
41159357;Demais escolas;3
41165055;Demais escolas;3
41377370;Demais escolas;3
41140362;Demais escolas;3
41140397;Demais escolas;3
41140834;Demais escolas;3
41140931;Demais escolas;3
41141024;Demais escolas;3
41366522;Demais escolas;3
41399820;Demais escolas;3
41570944;Demais escolas;3
41141008;Demais escolas;3
41135946;Demais escolas;3
41157990;Demais escolas;3
41160258;Demais escolas;3
41397029;Demais escolas;3
41061870;Demais escolas;3
41063015;Demais escolas;3
41063252;Demais escolas;3
41063309;Demais escolas;3
41063350;Demais escolas;3
41063368;Demais escolas;3
41063376;Demais escolas;3
41151844;Demais escolas;3
41157044;Demais escolas;3
41361890;Demais escolas;3
41384750;Demais escolas;3
41552059;Demais escolas;3
41569938;Demais escolas;3
41137833;Demais escolas;3
41138430;Demais escolas;3
41157907;Demais escolas;3
41162269;Demais escolas;3
41354869;Demais escolas;3
41387155;Demais escolas;3
41068610;Demais escolas;3
41068785;Demais escolas;3
41156781;Demais escolas;3
41158768;Demais escolas;3
41159683;Demais escolas;3
41007808;Demais escolas;3
41007883;Demais escolas;3
41008545;Demais escolas;3
41008758;Demais escolas;3
41149955;Demais escolas;3
41382161;Demais escolas;3
42114012;Demais escolas;3
42144329;Demais escolas;3
42151775;Demais escolas;3
42153824;Demais escolas;3
42162890;Demais escolas;3
42015588;Demais escolas;3
42016142;Demais escolas;3
42016150;Demais escolas;3
42016207;Demais escolas;3
42133319;Demais escolas;3
42158133;Demais escolas;3
42160642;Demais escolas;3
42080258;Demais escolas;3
42080746;Demais escolas;3
42155274;Demais escolas;3
42155541;Demais escolas;3
42130930;Demais escolas;3
42155649;Demais escolas;3
42053480;Demais escolas;3
42104637;Demais escolas;3
42113105;Demais escolas;3
42116112;Demais escolas;3
42130875;Demais escolas;3
42141036;Demais escolas;3
42159857;Demais escolas;3
42203600;Demais escolas;3
42011612;Demais escolas;3
42011620;Demais escolas;3
42012023;Demais escolas;3
42012198;Demais escolas;3
42084695;Demais escolas;3
42106915;Demais escolas;3
42113601;Demais escolas;3
42123682;Demais escolas;3
42158702;Demais escolas;3
42163137;Demais escolas;3
42000246;Demais escolas;3
42000262;Demais escolas;3
42000645;Demais escolas;3
42000670;Demais escolas;3
42000793;Demais escolas;3
42001773;Demais escolas;3
42002087;Demais escolas;3
42064856;Demais escolas;3
42103215;Demais escolas;3
42106311;Demais escolas;3
42109230;Demais escolas;3
42110980;Demais escolas;3
42112796;Demais escolas;3
42113083;Demais escolas;3
42114357;Demais escolas;3
42129303;Demais escolas;3
42142539;Demais escolas;3
42152054;Demais escolas;3
42154090;Demais escolas;3
42160081;Demais escolas;3
42160383;Demais escolas;3
42160650;Demais escolas;3
42163021;Demais escolas;3
42163781;Demais escolas;3
42000238;Demais escolas;3
42103894;Demais escolas;3
42164478;Demais escolas;3
42145430;Demais escolas;3
42133114;Demais escolas;3
42068606;Demais escolas;3
42068665;Demais escolas;3
42068673;Demais escolas;3
42068690;Demais escolas;3
42068703;Demais escolas;3
42110599;Demais escolas;3
42143063;Demais escolas;3
42159547;Demais escolas;3
42164702;Demais escolas;3
42091403;Demais escolas;3
42091462;Demais escolas;3
42091560;Demais escolas;3
42091578;Demais escolas;3
42152038;Demais escolas;3
42020492;Demais escolas;3
42020530;Demais escolas;3
42020557;Demais escolas;3
42020565;Demais escolas;3
42020590;Demais escolas;3
42055253;Demais escolas;3
42070880;Demais escolas;3
42112141;Demais escolas;3
42121191;Demais escolas;3
42142008;Demais escolas;3
42142822;Demais escolas;3
42160499;Demais escolas;3
42028493;Demais escolas;3
42028990;Demais escolas;3
42143390;Demais escolas;3
42143969;Demais escolas;3
42073944;Demais escolas;3
42099536;Demais escolas;3
42130913;Demais escolas;3
42136776;Demais escolas;3
42154529;Demais escolas;3
42159571;Demais escolas;3
42160073;Demais escolas;3
42160715;Demais escolas;3
42003555;Demais escolas;3
42003571;Demais escolas;3
42108764;Demais escolas;3
42116643;Demais escolas;3
42119529;Demais escolas;3
42162076;Demais escolas;3
42163960;Demais escolas;3
42003890;Demais escolas;3
42003903;Demais escolas;3
42134846;Demais escolas;3
42005728;Demais escolas;3
42006694;Demais escolas;3
42006708;Demais escolas;3
42006724;Demais escolas;3
42127831;Demais escolas;3
43003761;Demais escolas;3
43013880;Demais escolas;3
43183034;Demais escolas;3
43019048;Demais escolas;3
43019056;Demais escolas;3
43019196;Demais escolas;3
43008895;Demais escolas;3
43022316;Demais escolas;3
43022324;Demais escolas;3
43023363;Demais escolas;3
43029752;Demais escolas;3
43181694;Demais escolas;3
43211984;Demais escolas;3
43037682;Demais escolas;3
43037690;Demais escolas;3
43037704;Demais escolas;3
43037720;Demais escolas;3
43038379;Demais escolas;3
43038387;Demais escolas;3
43176364;Demais escolas;3
43210643;Demais escolas;3
43219616;Demais escolas;3
43219713;Demais escolas;3
43006280;Demais escolas;3
43041639;Demais escolas;3
43041647;Demais escolas;3
43042910;Demais escolas;3
43042929;Demais escolas;3
43043666;Demais escolas;3
43043674;Demais escolas;3
43043720;Demais escolas;3
43176852;Demais escolas;3
43205542;Demais escolas;3
43215688;Demais escolas;3
43056172;Demais escolas;3
43056180;Demais escolas;3
43057152;Demais escolas;3
43068677;Demais escolas;3
43069002;Demais escolas;3
43069290;Demais escolas;3
43069355;Demais escolas;3
43180698;Demais escolas;3
43216471;Demais escolas;3
43092454;Demais escolas;3
43092519;Demais escolas;3
43092870;Demais escolas;3
43093124;Demais escolas;3
43093353;Demais escolas;3
43097774;Demais escolas;3
43097782;Demais escolas;3
43097812;Demais escolas;3
43098584;Demais escolas;3
43215360;Demais escolas;3
43100007;Demais escolas;3
43100031;Demais escolas;3
43100260;Demais escolas;3
43101127;Demais escolas;3
43173217;Demais escolas;3
43173390;Demais escolas;3
43175317;Demais escolas;3
43215572;Demais escolas;3
43218687;Demais escolas;3
43000452;Demais escolas;3
43002803;Demais escolas;3
43104924;Demais escolas;3
43104940;Demais escolas;3
43104959;Demais escolas;3
43104967;Demais escolas;3
43104975;Demais escolas;3
43104983;Demais escolas;3
43104991;Demais escolas;3
43105017;Demais escolas;3
43105025;Demais escolas;3
43105050;Demais escolas;3
43105068;Demais escolas;3
43105076;Demais escolas;3
43105084;Demais escolas;3
43105106;Demais escolas;3
43105130;Demais escolas;3
43105149;Demais escolas;3
43105351;Demais escolas;3
43105408;Demais escolas;3
43105637;Demais escolas;3
43105670;Demais escolas;3
43105734;Demais escolas;3
43107362;Demais escolas;3
43107370;Demais escolas;3
43107389;Demais escolas;3
43107397;Demais escolas;3
43107419;Demais escolas;3
43107435;Demais escolas;3
43107451;Demais escolas;3
43107494;Demais escolas;3
43107559;Demais escolas;3
43107567;Demais escolas;3
43107575;Demais escolas;3
43107605;Demais escolas;3
43107613;Demais escolas;3
43107800;Demais escolas;3
43107877;Demais escolas;3
43108130;Demais escolas;3
43108164;Demais escolas;3
43108423;Demais escolas;3
43109152;Demais escolas;3
43109284;Demais escolas;3
43109330;Demais escolas;3
43172393;Demais escolas;3
43172423;Demais escolas;3
43172440;Demais escolas;3
43173330;Demais escolas;3
43178740;Demais escolas;3
43200273;Demais escolas;3
43201717;Demais escolas;3
43203817;Demais escolas;3
43203876;Demais escolas;3
43211402;Demais escolas;3
43213995;Demais escolas;3
43215050;Demais escolas;3
43216684;Demais escolas;3
43219535;Demais escolas;3
43220541;Demais escolas;3
43238203;Demais escolas;3
43112803;Demais escolas;3
43113338;Demais escolas;3
43113656;Demais escolas;3
43113680;Demais escolas;3
43162800;Demais escolas;3
43214835;Demais escolas;3
43112790;Demais escolas;3
43119930;Demais escolas;3
43119948;Demais escolas;3
43119964;Demais escolas;3
43121756;Demais escolas;3
43298265;Demais escolas;3
43121888;Demais escolas;3
43121896;Demais escolas;3
43121900;Demais escolas;3
43122019;Demais escolas;3
43123090;Demais escolas;3
43123643;Demais escolas;3
43123651;Demais escolas;3
43123678;Demais escolas;3
43123988;Demais escolas;3
43176801;Demais escolas;3
43216870;Demais escolas;3
43219438;Demais escolas;3
43139094;Demais escolas;3
43139108;Demais escolas;3
43139558;Demais escolas;3
43162290;Demais escolas;3
43162690;Demais escolas;3
43167284;Demais escolas;3
43167772;Demais escolas;3
43167837;Demais escolas;3
43295258;Demais escolas;3
43181422;Demais escolas;3
43180817;Demais escolas;3
50005200;Demais escolas;3
50005405;Demais escolas;3
50005618;Demais escolas;3
50005626;Demais escolas;3
50007718;Demais escolas;3
50007858;Demais escolas;3
50007874;Demais escolas;3
50007890;Demais escolas;3
50007904;Demais escolas;3
50007912;Demais escolas;3
50007920;Demais escolas;3
50009060;Demais escolas;3
50027190;Demais escolas;3
50027956;Demais escolas;3
50028820;Demais escolas;3
50029266;Demais escolas;3
50030116;Demais escolas;3
50030469;Demais escolas;3
50030582;Demais escolas;3
50031163;Demais escolas;3
50031783;Demais escolas;3
50032100;Demais escolas;3
50033239;Demais escolas;3
50034197;Demais escolas;3
50035088;Demais escolas;3
50035690;Demais escolas;3
50035703;Demais escolas;3
50036424;Demais escolas;3
50060015;Demais escolas;3
50015877;Demais escolas;3
50016385;Demais escolas;3
50016628;Demais escolas;3
50029150;Demais escolas;3
50030590;Demais escolas;3
50032895;Demais escolas;3
50012487;Demais escolas;3
50024701;Demais escolas;3
50029312;Demais escolas;3
50032950;Demais escolas;3
50040200;Demais escolas;3
51036169;Demais escolas;3
51036185;Demais escolas;3
51036193;Demais escolas;3
51036215;Demais escolas;3
51038919;Demais escolas;3
51039010;Demais escolas;3
51039036;Demais escolas;3
51039826;Demais escolas;3
51039877;Demais escolas;3
51056496;Demais escolas;3
51058758;Demais escolas;3
51062062;Demais escolas;3
51064529;Demais escolas;3
51064677;Demais escolas;3
51064910;Demais escolas;3
51067439;Demais escolas;3
51073315;Demais escolas;3
51088835;Demais escolas;3
51093073;Demais escolas;3
51094061;Demais escolas;3
51103001;Demais escolas;3
51118815;Demais escolas;3
51140802;Demais escolas;3
51091321;Demais escolas;3
51093065;Demais escolas;3
51051192;Demais escolas;3
51051273;Demais escolas;3
51052326;Demais escolas;3
51057891;Demais escolas;3
51065088;Demais escolas;3
51069431;Demais escolas;3
51072823;Demais escolas;3
51016435;Demais escolas;3
51016443;Demais escolas;3
51058219;Demais escolas;3
51067471;Demais escolas;3
51069849;Demais escolas;3
51072335;Demais escolas;3
51089491;Demais escolas;3
51014459;Demais escolas;3
51014467;Demais escolas;3
51069741;Demais escolas;3
51104407;Demais escolas;3
51162806;Demais escolas;3
51027909;Demais escolas;3
51028646;Demais escolas;3
51068931;Demais escolas;3
51088363;Demais escolas;3
51042371;Demais escolas;3
51059282;Demais escolas;3
51071673;Demais escolas;3
51073161;Demais escolas;3
51091127;Demais escolas;3
52079520;Demais escolas;3
52091015;Demais escolas;3
52103994;Demais escolas;3
52110400;Demais escolas;3
52274373;Demais escolas;3
52020320;Demais escolas;3
52020517;Demais escolas;3
52020592;Demais escolas;3
52021670;Demais escolas;3
52076229;Demais escolas;3
52085414;Demais escolas;3
52097781;Demais escolas;3
52105695;Demais escolas;3
52106551;Demais escolas;3
52109585;Demais escolas;3
52030784;Demais escolas;3
52031497;Demais escolas;3
52031713;Demais escolas;3
52031772;Demais escolas;3
52031799;Demais escolas;3
52076997;Demais escolas;3
52079872;Demais escolas;3
52094111;Demais escolas;3
52096491;Demais escolas;3
52096807;Demais escolas;3
52097595;Demais escolas;3
52099490;Demais escolas;3
52108180;Demais escolas;3
52212386;Demais escolas;3
52288358;Demais escolas;3
52064786;Demais escolas;3
52064840;Demais escolas;3
52072568;Demais escolas;3
52072584;Demais escolas;3
52091562;Demais escolas;3
52094367;Demais escolas;3
52094502;Demais escolas;3
52046141;Demais escolas;3
52046184;Demais escolas;3
52076601;Demais escolas;3
52101398;Demais escolas;3
52032973;Demais escolas;3
52033090;Demais escolas;3
52033112;Demais escolas;3
52033120;Demais escolas;3
52033210;Demais escolas;3
52033228;Demais escolas;3
52033244;Demais escolas;3
52033295;Demais escolas;3
52033708;Demais escolas;3
52033830;Demais escolas;3
52033848;Demais escolas;3
52034046;Demais escolas;3
52034054;Demais escolas;3
52034585;Demais escolas;3
52034720;Demais escolas;3
52037851;Demais escolas;3
52038149;Demais escolas;3
52068986;Demais escolas;3
52080668;Demais escolas;3
52080722;Demais escolas;3
52081095;Demais escolas;3
52083870;Demais escolas;3
52083888;Demais escolas;3
52086488;Demais escolas;3
52086542;Demais escolas;3
52086615;Demais escolas;3
52086690;Demais escolas;3
52087468;Demais escolas;3
52089550;Demais escolas;3
52089584;Demais escolas;3
52091279;Demais escolas;3
52091295;Demais escolas;3
52091384;Demais escolas;3
52091570;Demais escolas;3
52093069;Demais escolas;3
52096785;Demais escolas;3
52097587;Demais escolas;3
52097676;Demais escolas;3
52098362;Demais escolas;3
52099024;Demais escolas;3
52099067;Demais escolas;3
52099504;Demais escolas;3
52099946;Demais escolas;3
52100553;Demais escolas;3
52100723;Demais escolas;3
52101363;Demais escolas;3
52101541;Demais escolas;3
52103137;Demais escolas;3
52103161;Demais escolas;3
52103870;Demais escolas;3
52104532;Demais escolas;3
52104699;Demais escolas;3
52104923;Demais escolas;3
52105903;Demais escolas;3
52106420;Demais escolas;3
52106446;Demais escolas;3
52108813;Demais escolas;3
52109216;Demais escolas;3
52110915;Demais escolas;3
52188388;Demais escolas;3
52211371;Demais escolas;3
52218350;Demais escolas;3
52260372;Demais escolas;3
52290352;Demais escolas;3
52059383;Demais escolas;3
52059928;Demais escolas;3
52069052;Demais escolas;3
52101517;Demais escolas;3
52052567;Demais escolas;3
52053121;Demais escolas;3
52053261;Demais escolas;3
52090388;Demais escolas;3
52105555;Demais escolas;3
52050785;Demais escolas;3
52054160;Demais escolas;3
52054241;Demais escolas;3
52054268;Demais escolas;3
52078485;Demais escolas;3
52098966;Demais escolas;3
52106748;Demais escolas;3
52109224;Demais escolas;3
52116204;Demais escolas;3
52039722;Demais escolas;3
52103560;Demais escolas;3
52047180;Demais escolas;3
52047369;Demais escolas;3
52048705;Demais escolas;3
52048977;Demais escolas;3
52049108;Demais escolas;3
52095592;Demais escolas;3
52107990;Demais escolas;3
52202399;Demais escolas;3
53001060;Demais escolas;3
53001087;Demais escolas;3
53001095;Demais escolas;3
53001109;Demais escolas;3
53001192;Demais escolas;3
53001222;Demais escolas;3
53001281;Demais escolas;3
53001290;Demais escolas;3
53001320;Demais escolas;3
53001346;Demais escolas;3
53001389;Demais escolas;3
53001400;Demais escolas;3
53001907;Demais escolas;3
53002067;Demais escolas;3
53002075;Demais escolas;3
53010507;Demais escolas;3
53011074;Demais escolas;3
53012860;Demais escolas;3
53013220;Demais escolas;3
53013808;Demais escolas;3
53013875;Demais escolas;3
53015010;Demais escolas;3
53016726;Demais escolas;3
53017897;Demais escolas;3
53019296;Demais escolas;3
53019628;Demais escolas;3
53019733;Demais escolas;3
53020006;Demais escolas;3
53020057;Demais escolas;3
53020570;Demais escolas;3
53056000;Demais escolas;3
53002636;Demais escolas;3
53002652;Demais escolas;3
53003080;Demais escolas;3
53009916;Demais escolas;3
53020561;Demais escolas;3
53003659;Demais escolas;3
53003721;Demais escolas;3
53004418;Demais escolas;3
53004949;Demais escolas;3
53010426;Demais escolas;3
53012950;Demais escolas;3
53014111;Demais escolas;3
53015878;Demais escolas;3
53017293;Demais escolas;3
53017900;Demais escolas;3
53019334;Demais escolas;3
53082001;Demais escolas;3
53005457;Demais escolas;3
53005503;Demais escolas;3
53005899;Demais escolas;3
53005910;Demais escolas;3
53010973;Demais escolas;3
53005945;Demais escolas;3
53006585;Demais escolas;3
53009967;Demais escolas;3
53038002;Demais escolas;3
53013182;Demais escolas;3
53007190;Demais escolas;3
53007611;Demais escolas;3
53008189;Demais escolas;3
53010450;Demais escolas;3
53012330;Demais escolas;3
53018656;Demais escolas;3
53018770;Demais escolas;3
53008502;Demais escolas;3
53008545;Demais escolas;3
53015991;Demais escolas;3
53017870;Demais escolas;3
53013654;Demais escolas;3
53014707;Demais escolas;3
53017315;Demais escolas;3
53017862;Demais escolas;3
53017986;Demais escolas;3
53020081;Demais escolas;3
53011805;Demais escolas;3
53026004;Demais escolas;3
53013298;Demais escolas;3
53018320;Demais escolas;3
53014464;Demais escolas;3
53009592;Demais escolas;3
53009940;Demais escolas;3
53019393;Demais escolas;3
53013387;Demais escolas;3
53014014;Demais escolas;3
53009428;Demais escolas;3
53014847;Demais escolas;3
53003640;Demais escolas;3
53007050;Demais escolas;3
53013670;Demais escolas;3
53014405;Demais escolas;3
53015347;Demais escolas;3
53015789;Demais escolas;3
53017030;Demais escolas;3
53017102;Demais escolas;3
53017439;Demais escolas;3
53017749;Demais escolas;3
53018214;Demais escolas;3
53018613;Demais escolas;3
53019253;Demais escolas;3
53019490;Demais escolas;3
53020600;Demais escolas;3
53011872;Demais escolas;3
53012941;Demais escolas;3
53013921;Demais escolas;3
53018532;Demais escolas;3
53011902;Demais escolas;3
53018273;Demais escolas;3
53018796;Demais escolas;3
53032012;Demais escolas;3
53015134;Demais escolas;3
53015894;Demais escolas;3
53016599;Demais escolas;3
53086007;Demais escolas;3
