codigo_escola;segmento_golden_lead;segmento_ordem
35582803;🔵 Outras Escolas (4.444);2
35800387;🔵 Outras Escolas (4.444);2
35807990;🔵 Outras Escolas (4.444);2
35808167;🔵 Outras Escolas (4.444);2
35808702;🔵 Outras Escolas (4.444);2
35812900;🔵 Outras Escolas (4.444);2
35006706;🔵 Outras Escolas (4.444);2
35112902;🔵 Outras Escolas (4.444);2
35004256;🔵 Outras Escolas (4.444);2
35109502;🔵 Outras Escolas (4.444);2
35125416;🔵 Outras Escolas (4.444);2
35131600;🔵 Outras Escolas (4.444);2
35195133;🔵 Outras Escolas (4.444);2
35259238;🔵 Outras Escolas (4.444);2
35366791;🔵 Outras Escolas (4.444);2
35119659;🔵 Outras Escolas (4.444);2
35301279;🔵 Outras Escolas (4.444);2
35364125;🔵 Outras Escolas (4.444);2
35448527;🔵 Outras Escolas (4.444);2
35565271;🔵 Outras Escolas (4.444);2
35811403;🔵 Outras Escolas (4.444);2
35116002;🔵 Outras Escolas (4.444);2
35116014;🔵 Outras Escolas (4.444);2
35116026;🔵 Outras Escolas (4.444);2
35116051;🔵 Outras Escolas (4.444);2
35143613;🔵 Outras Escolas (4.444);2
35143996;🔵 Outras Escolas (4.444);2
35152961;🔵 Outras Escolas (4.444);2
35581021;🔵 Outras Escolas (4.444);2
35808076;🔵 Outras Escolas (4.444);2
35109289;🔵 Outras Escolas (4.444);2
35109307;🔵 Outras Escolas (4.444);2
35128200;🔵 Outras Escolas (4.444);2
35131490;🔵 Outras Escolas (4.444);2
35139646;🔵 Outras Escolas (4.444);2
35142682;🔵 Outras Escolas (4.444);2
35144204;🔵 Outras Escolas (4.444);2
35151026;🔵 Outras Escolas (4.444);2
35159177;🔵 Outras Escolas (4.444);2
35370836;🔵 Outras Escolas (4.444);2
35407641;🔵 Outras Escolas (4.444);2
35568173;🔵 Outras Escolas (4.444);2
35582827;🔵 Outras Escolas (4.444);2
35583145;🔵 Outras Escolas (4.444);2
35805051;🔵 Outras Escolas (4.444);2
35806122;🔵 Outras Escolas (4.444);2
35175024;🔵 Outras Escolas (4.444);2
35286138;🔵 Outras Escolas (4.444);2
35005199;🔵 Outras Escolas (4.444);2
35108509;🔵 Outras Escolas (4.444);2
35121952;🔵 Outras Escolas (4.444);2
35130916;🔵 Outras Escolas (4.444);2
35135136;🔵 Outras Escolas (4.444);2
35139142;🔵 Outras Escolas (4.444);2
35140934;🔵 Outras Escolas (4.444);2
35144125;🔵 Outras Escolas (4.444);2
35170409;🔵 Outras Escolas (4.444);2
35440310;🔵 Outras Escolas (4.444);2
35568934;🔵 Outras Escolas (4.444);2
35808040;🔵 Outras Escolas (4.444);2
35810228;🔵 Outras Escolas (4.444);2
35141159;🔵 Outras Escolas (4.444);2
35196685;🔵 Outras Escolas (4.444);2
35197048;🔵 Outras Escolas (4.444);2
35560145;🔵 Outras Escolas (4.444);2
35583443;🔵 Outras Escolas (4.444);2
35126640;🔵 Outras Escolas (4.444);2
35139610;🔵 Outras Escolas (4.444);2
35159359;🔵 Outras Escolas (4.444);2
35191188;🔵 Outras Escolas (4.444);2
35114467;🔵 Outras Escolas (4.444);2
35114479;🔵 Outras Escolas (4.444);2
35114510;🔵 Outras Escolas (4.444);2
35139373;🔵 Outras Escolas (4.444);2
35164926;🔵 Outras Escolas (4.444);2
35172613;🔵 Outras Escolas (4.444);2
35172625;🔵 Outras Escolas (4.444);2
35258143;🔵 Outras Escolas (4.444);2
35287544;🔵 Outras Escolas (4.444);2
35288792;🔵 Outras Escolas (4.444);2
35581781;🔵 Outras Escolas (4.444);2
35802244;🔵 Outras Escolas (4.444);2
35806572;🔵 Outras Escolas (4.444);2
35119520;🔵 Outras Escolas (4.444);2
35124503;🔵 Outras Escolas (4.444);2
35813936;🔵 Outras Escolas (4.444);2
35004887;🔵 Outras Escolas (4.444);2
35110668;🔵 Outras Escolas (4.444);2
35116701;🔵 Outras Escolas (4.444);2
35125830;🔵 Outras Escolas (4.444);2
35143625;🔵 Outras Escolas (4.444);2
35154436;🔵 Outras Escolas (4.444);2
35806389;🔵 Outras Escolas (4.444);2
35131295;🔵 Outras Escolas (4.444);2
35133772;🔵 Outras Escolas (4.444);2
35160544;🔵 Outras Escolas (4.444);2
35186259;🔵 Outras Escolas (4.444);2
35187318;🔵 Outras Escolas (4.444);2
35195790;🔵 Outras Escolas (4.444);2
35196976;🔵 Outras Escolas (4.444);2
35009768;🔵 Outras Escolas (4.444);2
35803066;🔵 Outras Escolas (4.444);2
35008767;🔵 Outras Escolas (4.444);2
35010237;🔵 Outras Escolas (4.444);2
35010346;🔵 Outras Escolas (4.444);2
35108112;🔵 Outras Escolas (4.444);2
35108145;🔵 Outras Escolas (4.444);2
35108182;🔵 Outras Escolas (4.444);2
35108224;🔵 Outras Escolas (4.444);2
35119581;🔵 Outras Escolas (4.444);2
35122415;🔵 Outras Escolas (4.444);2
35123560;🔵 Outras Escolas (4.444);2
35125155;🔵 Outras Escolas (4.444);2
35125179;🔵 Outras Escolas (4.444);2
35126615;🔵 Outras Escolas (4.444);2
35131945;🔵 Outras Escolas (4.444);2
35133115;🔵 Outras Escolas (4.444);2
35133942;🔵 Outras Escolas (4.444);2
35135586;🔵 Outras Escolas (4.444);2
35140132;🔵 Outras Escolas (4.444);2
35140806;🔵 Outras Escolas (4.444);2
35140824;🔵 Outras Escolas (4.444);2
35142359;🔵 Outras Escolas (4.444);2
35142360;🔵 Outras Escolas (4.444);2
35144216;🔵 Outras Escolas (4.444);2
35150162;🔵 Outras Escolas (4.444);2
35150198;🔵 Outras Escolas (4.444);2
35150228;🔵 Outras Escolas (4.444);2
35152900;🔵 Outras Escolas (4.444);2
35153771;🔵 Outras Escolas (4.444);2
35153801;🔵 Outras Escolas (4.444);2
35154581;🔵 Outras Escolas (4.444);2
35155196;🔵 Outras Escolas (4.444);2
35160635;🔵 Outras Escolas (4.444);2
35160672;🔵 Outras Escolas (4.444);2
35165967;🔵 Outras Escolas (4.444);2
35168531;🔵 Outras Escolas (4.444);2
35168543;🔵 Outras Escolas (4.444);2
35173903;🔵 Outras Escolas (4.444);2
35188840;🔵 Outras Escolas (4.444);2
35188864;🔵 Outras Escolas (4.444);2
35197269;🔵 Outras Escolas (4.444);2
35197397;🔵 Outras Escolas (4.444);2
35250348;🔵 Outras Escolas (4.444);2
35268628;🔵 Outras Escolas (4.444);2
35304049;🔵 Outras Escolas (4.444);2
35308833;🔵 Outras Escolas (4.444);2
35400336;🔵 Outras Escolas (4.444);2
35442446;🔵 Outras Escolas (4.444);2
35448643;🔵 Outras Escolas (4.444);2
35468400;🔵 Outras Escolas (4.444);2
35470259;🔵 Outras Escolas (4.444);2
35529503;🔵 Outras Escolas (4.444);2
35582924;🔵 Outras Escolas (4.444);2
35805683;🔵 Outras Escolas (4.444);2
35805701;🔵 Outras Escolas (4.444);2
35809559;🔵 Outras Escolas (4.444);2
35809724;🔵 Outras Escolas (4.444);2
35112252;🔵 Outras Escolas (4.444);2
35121447;🔵 Outras Escolas (4.444);2
35134314;🔵 Outras Escolas (4.444);2
35144548;🔵 Outras Escolas (4.444);2
35568028;🔵 Outras Escolas (4.444);2
35585488;🔵 Outras Escolas (4.444);2
35112951;🔵 Outras Escolas (4.444);2
35118312;🔵 Outras Escolas (4.444);2
35125787;🔵 Outras Escolas (4.444);2
35161123;🔵 Outras Escolas (4.444);2
35170112;🔵 Outras Escolas (4.444);2
35170446;🔵 Outras Escolas (4.444);2
35439368;🔵 Outras Escolas (4.444);2
35439599;🔵 Outras Escolas (4.444);2
35499365;🔵 Outras Escolas (4.444);2
35809044;🔵 Outras Escolas (4.444);2
35813000;🔵 Outras Escolas (4.444);2
35103081;🔵 Outras Escolas (4.444);2
35132950;🔵 Outras Escolas (4.444);2
35115642;🔵 Outras Escolas (4.444);2
35137716;🔵 Outras Escolas (4.444);2
35150344;🔵 Outras Escolas (4.444);2
35176734;🔵 Outras Escolas (4.444);2
35429259;🔵 Outras Escolas (4.444);2
35441922;🔵 Outras Escolas (4.444);2
35106434;🔵 Outras Escolas (4.444);2
35111569;🔵 Outras Escolas (4.444);2
35125696;🔵 Outras Escolas (4.444);2
35134272;🔵 Outras Escolas (4.444);2
35140703;🔵 Outras Escolas (4.444);2
35159141;🔵 Outras Escolas (4.444);2
35382619;🔵 Outras Escolas (4.444);2
35432210;🔵 Outras Escolas (4.444);2
35800077;🔵 Outras Escolas (4.444);2
35143029;🔵 Outras Escolas (4.444);2
35174920;🔵 Outras Escolas (4.444);2
35810575;🔵 Outras Escolas (4.444);2
35150289;🔵 Outras Escolas (4.444);2
35169328;🔵 Outras Escolas (4.444);2
35172856;🔵 Outras Escolas (4.444);2
35179383;🔵 Outras Escolas (4.444);2
35805048;🔵 Outras Escolas (4.444);2
35071092;🔵 Outras Escolas (4.444);2
35085455;🔵 Outras Escolas (4.444);2
35113086;🔵 Outras Escolas (4.444);2
35153126;🔵 Outras Escolas (4.444);2
35305674;🔵 Outras Escolas (4.444);2
35811683;🔵 Outras Escolas (4.444);2
35006190;🔵 Outras Escolas (4.444);2
35111648;🔵 Outras Escolas (4.444);2
35143170;🔵 Outras Escolas (4.444);2
35143352;🔵 Outras Escolas (4.444);2
35172959;🔵 Outras Escolas (4.444);2
35457334;🔵 Outras Escolas (4.444);2
35802086;🔵 Outras Escolas (4.444);2
35802189;🔵 Outras Escolas (4.444);2
35110899;🔵 Outras Escolas (4.444);2
35110917;🔵 Outras Escolas (4.444);2
35110929;🔵 Outras Escolas (4.444);2
35126196;🔵 Outras Escolas (4.444);2
35135616;🔵 Outras Escolas (4.444);2
35137194;🔵 Outras Escolas (4.444);2
35138083;🔵 Outras Escolas (4.444);2
35155871;🔵 Outras Escolas (4.444);2
35167794;🔵 Outras Escolas (4.444);2
35167800;🔵 Outras Escolas (4.444);2
35288822;🔵 Outras Escolas (4.444);2
35109356;🔵 Outras Escolas (4.444);2
35126895;🔵 Outras Escolas (4.444);2
35139622;🔵 Outras Escolas (4.444);2
35009516;🔵 Outras Escolas (4.444);2
35115708;🔵 Outras Escolas (4.444);2
35115712;🔵 Outras Escolas (4.444);2
35121344;🔵 Outras Escolas (4.444);2
35125982;🔵 Outras Escolas (4.444);2
35134429;🔵 Outras Escolas (4.444);2
35153795;🔵 Outras Escolas (4.444);2
35192399;🔵 Outras Escolas (4.444);2
35299789;🔵 Outras Escolas (4.444);2
35004036;🔵 Outras Escolas (4.444);2
35004904;🔵 Outras Escolas (4.444);2
35009758;🔵 Outras Escolas (4.444);2
35010473;🔵 Outras Escolas (4.444);2
35113207;🔵 Outras Escolas (4.444);2
35113219;🔵 Outras Escolas (4.444);2
35113256;🔵 Outras Escolas (4.444);2
35113268;🔵 Outras Escolas (4.444);2
35113281;🔵 Outras Escolas (4.444);2
35122506;🔵 Outras Escolas (4.444);2
35130588;🔵 Outras Escolas (4.444);2
35133863;🔵 Outras Escolas (4.444);2
35136050;🔵 Outras Escolas (4.444);2
35140648;🔵 Outras Escolas (4.444);2
35150307;🔵 Outras Escolas (4.444);2
35150435;🔵 Outras Escolas (4.444);2
35165451;🔵 Outras Escolas (4.444);2
35175420;🔵 Outras Escolas (4.444);2
35179103;🔵 Outras Escolas (4.444);2
35259317;🔵 Outras Escolas (4.444);2
35290981;🔵 Outras Escolas (4.444);2
35296478;🔵 Outras Escolas (4.444);2
35429173;🔵 Outras Escolas (4.444);2
35432994;🔵 Outras Escolas (4.444);2
35481397;🔵 Outras Escolas (4.444);2
35584939;🔵 Outras Escolas (4.444);2
35808489;🔵 Outras Escolas (4.444);2
35809445;🔵 Outras Escolas (4.444);2
35113402;🔵 Outras Escolas (4.444);2
35113426;🔵 Outras Escolas (4.444);2
35130606;🔵 Outras Escolas (4.444);2
35134417;🔵 Outras Escolas (4.444);2
35139932;🔵 Outras Escolas (4.444);2
35143789;🔵 Outras Escolas (4.444);2
35144997;🔵 Outras Escolas (4.444);2
35152812;🔵 Outras Escolas (4.444);2
35152821;🔵 Outras Escolas (4.444);2
35388786;🔵 Outras Escolas (4.444);2
35481580;🔵 Outras Escolas (4.444);2
35497997;🔵 Outras Escolas (4.444);2
35811142;🔵 Outras Escolas (4.444);2
35117500;🔵 Outras Escolas (4.444);2
35117547;🔵 Outras Escolas (4.444);2
35117560;🔵 Outras Escolas (4.444);2
35117572;🔵 Outras Escolas (4.444);2
35117614;🔵 Outras Escolas (4.444);2
35124801;🔵 Outras Escolas (4.444);2
35126007;🔵 Outras Escolas (4.444);2
35150654;🔵 Outras Escolas (4.444);2
35173241;🔵 Outras Escolas (4.444);2
35342956;🔵 Outras Escolas (4.444);2
35810095;🔵 Outras Escolas (4.444);2
35126044;🔵 Outras Escolas (4.444);2
35108583;🔵 Outras Escolas (4.444);2
35108601;🔵 Outras Escolas (4.444);2
35108613;🔵 Outras Escolas (4.444);2
35125799;🔵 Outras Escolas (4.444);2
35125817;🔵 Outras Escolas (4.444);2
35150548;🔵 Outras Escolas (4.444);2
35185383;🔵 Outras Escolas (4.444);2
35464259;🔵 Outras Escolas (4.444);2
35810940;🔵 Outras Escolas (4.444);2
35108339;🔵 Outras Escolas (4.444);2
35108364;🔵 Outras Escolas (4.444);2
35118072;🔵 Outras Escolas (4.444);2
35122993;🔵 Outras Escolas (4.444);2
35126974;🔵 Outras Escolas (4.444);2
35135094;🔵 Outras Escolas (4.444);2
35152110;🔵 Outras Escolas (4.444);2
35152195;🔵 Outras Escolas (4.444);2
35152249;🔵 Outras Escolas (4.444);2
35167034;🔵 Outras Escolas (4.444);2
35175857;🔵 Outras Escolas (4.444);2
35193914;🔵 Outras Escolas (4.444);2
35290762;🔵 Outras Escolas (4.444);2
35299182;🔵 Outras Escolas (4.444);2
35368015;🔵 Outras Escolas (4.444);2
35369895;🔵 Outras Escolas (4.444);2
35429673;🔵 Outras Escolas (4.444);2
35430146;🔵 Outras Escolas (4.444);2
35450868;🔵 Outras Escolas (4.444);2
35803170;🔵 Outras Escolas (4.444);2
35809184;🔵 Outras Escolas (4.444);2
35132056;🔵 Outras Escolas (4.444);2
35005753;🔵 Outras Escolas (4.444);2
35136098;🔵 Outras Escolas (4.444);2
35138836;🔵 Outras Escolas (4.444);2
35140673;🔵 Outras Escolas (4.444);2
35140685;🔵 Outras Escolas (4.444);2
35150022;🔵 Outras Escolas (4.444);2
35175687;🔵 Outras Escolas (4.444);2
35257312;🔵 Outras Escolas (4.444);2
35007828;🔵 Outras Escolas (4.444);2
35008763;🔵 Outras Escolas (4.444);2
35109393;🔵 Outras Escolas (4.444);2
35109400;🔵 Outras Escolas (4.444);2
35109411;🔵 Outras Escolas (4.444);2
35109435;🔵 Outras Escolas (4.444);2
35109460;🔵 Outras Escolas (4.444);2
35109472;🔵 Outras Escolas (4.444);2
35109496;🔵 Outras Escolas (4.444);2
35119660;🔵 Outras Escolas (4.444);2
35120637;🔵 Outras Escolas (4.444);2
35120947;🔵 Outras Escolas (4.444);2
35130928;🔵 Outras Escolas (4.444);2
35135288;🔵 Outras Escolas (4.444);2
35138630;🔵 Outras Escolas (4.444);2
35140144;🔵 Outras Escolas (4.444);2
35144733;🔵 Outras Escolas (4.444);2
35144745;🔵 Outras Escolas (4.444);2
35154908;🔵 Outras Escolas (4.444);2
35159244;🔵 Outras Escolas (4.444);2
35159897;🔵 Outras Escolas (4.444);2
35166832;🔵 Outras Escolas (4.444);2
35464636;🔵 Outras Escolas (4.444);2
35481105;🔵 Outras Escolas (4.444);2
35567929;🔵 Outras Escolas (4.444);2
35568582;🔵 Outras Escolas (4.444);2
35800200;🔵 Outras Escolas (4.444);2
35803844;🔵 Outras Escolas (4.444);2
35809111;🔵 Outras Escolas (4.444);2
35809512;🔵 Outras Escolas (4.444);2
35004901;🔵 Outras Escolas (4.444);2
35006070;🔵 Outras Escolas (4.444);2
35117699;🔵 Outras Escolas (4.444);2
35117705;🔵 Outras Escolas (4.444);2
35123808;🔵 Outras Escolas (4.444);2
35141392;🔵 Outras Escolas (4.444);2
35150459;🔵 Outras Escolas (4.444);2
35005656;🔵 Outras Escolas (4.444);2
35007666;🔵 Outras Escolas (4.444);2
35008395;🔵 Outras Escolas (4.444);2
35151993;🔵 Outras Escolas (4.444);2
35158446;🔵 Outras Escolas (4.444);2
35165049;🔵 Outras Escolas (4.444);2
35110826;🔵 Outras Escolas (4.444);2
35133097;🔵 Outras Escolas (4.444);2
35158379;🔵 Outras Escolas (4.444);2
35286527;🔵 Outras Escolas (4.444);2
35288032;🔵 Outras Escolas (4.444);2
35004795;🔵 Outras Escolas (4.444);2
35004821;🔵 Outras Escolas (4.444);2
35005209;🔵 Outras Escolas (4.444);2
35007022;🔵 Outras Escolas (4.444);2
35008842;🔵 Outras Escolas (4.444);2
35113724;🔵 Outras Escolas (4.444);2
35113736;🔵 Outras Escolas (4.444);2
35113748;🔵 Outras Escolas (4.444);2
35113759;🔵 Outras Escolas (4.444);2
35113773;🔵 Outras Escolas (4.444);2
35113852;🔵 Outras Escolas (4.444);2
35121150;🔵 Outras Escolas (4.444);2
35123146;🔵 Outras Escolas (4.444);2
35125490;🔵 Outras Escolas (4.444);2
35150587;🔵 Outras Escolas (4.444);2
35158999;🔵 Outras Escolas (4.444);2
35165931;🔵 Outras Escolas (4.444);2
35165943;🔵 Outras Escolas (4.444);2
35191541;🔵 Outras Escolas (4.444);2
35263473;🔵 Outras Escolas (4.444);2
35304888;🔵 Outras Escolas (4.444);2
35440322;🔵 Outras Escolas (4.444);2
35151907;🔵 Outras Escolas (4.444);2
35006289;🔵 Outras Escolas (4.444);2
35119748;🔵 Outras Escolas (4.444);2
35136876;🔵 Outras Escolas (4.444);2
35136888;🔵 Outras Escolas (4.444);2
35138654;🔵 Outras Escolas (4.444);2
35144058;🔵 Outras Escolas (4.444);2
35151063;🔵 Outras Escolas (4.444);2
35151075;🔵 Outras Escolas (4.444);2
35167666;🔵 Outras Escolas (4.444);2
35189935;🔵 Outras Escolas (4.444);2
35448886;🔵 Outras Escolas (4.444);2
35449143;🔵 Outras Escolas (4.444);2
35583303;🔵 Outras Escolas (4.444);2
35805257;🔵 Outras Escolas (4.444);2
35805373;🔵 Outras Escolas (4.444);2
35117134;🔵 Outras Escolas (4.444);2
35117195;🔵 Outras Escolas (4.444);2
35117201;🔵 Outras Escolas (4.444);2
35118321;🔵 Outras Escolas (4.444);2
35121381;🔵 Outras Escolas (4.444);2
35123444;🔵 Outras Escolas (4.444);2
35165773;🔵 Outras Escolas (4.444);2
35185619;🔵 Outras Escolas (4.444);2
35185632;🔵 Outras Escolas (4.444);2
35300895;🔵 Outras Escolas (4.444);2
35466761;🔵 Outras Escolas (4.444);2
35009648;🔵 Outras Escolas (4.444);2
35105824;🔵 Outras Escolas (4.444);2
35108637;🔵 Outras Escolas (4.444);2
35128120;🔵 Outras Escolas (4.444);2
35141495;🔵 Outras Escolas (4.444);2
35440656;🔵 Outras Escolas (4.444);2
35004304;🔵 Outras Escolas (4.444);2
35009366;🔵 Outras Escolas (4.444);2
35011153;🔵 Outras Escolas (4.444);2
35114820;🔵 Outras Escolas (4.444);2
35114911;🔵 Outras Escolas (4.444);2
35114923;🔵 Outras Escolas (4.444);2
35114959;🔵 Outras Escolas (4.444);2
35114960;🔵 Outras Escolas (4.444);2
35114996;🔵 Outras Escolas (4.444);2
35115022;🔵 Outras Escolas (4.444);2
35115083;🔵 Outras Escolas (4.444);2
35118503;🔵 Outras Escolas (4.444);2
35118540;🔵 Outras Escolas (4.444);2
35121733;🔵 Outras Escolas (4.444);2
35130898;🔵 Outras Escolas (4.444);2
35132925;🔵 Outras Escolas (4.444);2
35141537;🔵 Outras Escolas (4.444);2
35152894;🔵 Outras Escolas (4.444);2
35165190;🔵 Outras Escolas (4.444);2
35186429;🔵 Outras Escolas (4.444);2
35268173;🔵 Outras Escolas (4.444);2
35290804;🔵 Outras Escolas (4.444);2
35295784;🔵 Outras Escolas (4.444);2
35338345;🔵 Outras Escolas (4.444);2
35431436;🔵 Outras Escolas (4.444);2
35449003;🔵 Outras Escolas (4.444);2
35557961;🔵 Outras Escolas (4.444);2
35567632;🔵 Outras Escolas (4.444);2
35567656;🔵 Outras Escolas (4.444);2
35579890;🔵 Outras Escolas (4.444);2
35802220;🔵 Outras Escolas (4.444);2
35807680;🔵 Outras Escolas (4.444);2
35114832;🔵 Outras Escolas (4.444);2
35504622;🔵 Outras Escolas (4.444);2
35004193;🔵 Outras Escolas (4.444);2
35114030;🔵 Outras Escolas (4.444);2
35114042;🔵 Outras Escolas (4.444);2
35114066;🔵 Outras Escolas (4.444);2
35114078;🔵 Outras Escolas (4.444);2
35159013;🔵 Outras Escolas (4.444);2
35263072;🔵 Outras Escolas (4.444);2
35111788;🔵 Outras Escolas (4.444);2
35123675;🔵 Outras Escolas (4.444);2
35130643;🔵 Outras Escolas (4.444);2
35583674;🔵 Outras Escolas (4.444);2
35140612;🔵 Outras Escolas (4.444);2
35150642;🔵 Outras Escolas (4.444);2
35174836;🔵 Outras Escolas (4.444);2
35499092;🔵 Outras Escolas (4.444);2
35121721;🔵 Outras Escolas (4.444);2
35141355;🔵 Outras Escolas (4.444);2
35141367;🔵 Outras Escolas (4.444);2
35153163;🔵 Outras Escolas (4.444);2
35369226;🔵 Outras Escolas (4.444);2
35004913;🔵 Outras Escolas (4.444);2
35065134;🔵 Outras Escolas (4.444);2
35108649;🔵 Outras Escolas (4.444);2
35108650;🔵 Outras Escolas (4.444);2
35108698;🔵 Outras Escolas (4.444);2
35108736;🔵 Outras Escolas (4.444);2
35108741;🔵 Outras Escolas (4.444);2
35108820;🔵 Outras Escolas (4.444);2
35108873;🔵 Outras Escolas (4.444);2
35118667;🔵 Outras Escolas (4.444);2
35123511;🔵 Outras Escolas (4.444);2
35124631;🔵 Outras Escolas (4.444);2
35132123;🔵 Outras Escolas (4.444);2
35134168;🔵 Outras Escolas (4.444);2
35135148;🔵 Outras Escolas (4.444);2
35136759;🔵 Outras Escolas (4.444);2
35137960;🔵 Outras Escolas (4.444);2
35139178;🔵 Outras Escolas (4.444);2
35140909;🔵 Outras Escolas (4.444);2
35143736;🔵 Outras Escolas (4.444);2
35168622;🔵 Outras Escolas (4.444);2
35173186;🔵 Outras Escolas (4.444);2
35173236;🔵 Outras Escolas (4.444);2
35307555;🔵 Outras Escolas (4.444);2
35314785;🔵 Outras Escolas (4.444);2
35395754;🔵 Outras Escolas (4.444);2
35421522;🔵 Outras Escolas (4.444);2
35429089;🔵 Outras Escolas (4.444);2
35439642;🔵 Outras Escolas (4.444);2
35804101;🔵 Outras Escolas (4.444);2
35811476;🔵 Outras Escolas (4.444);2
35812031;🔵 Outras Escolas (4.444);2
35005953;🔵 Outras Escolas (4.444);2
