codigo_municipio;nome_municipio_ibge;uf;bairro;qtd_escolas_confiaveis;qtd_participantes_enem;enem_ponderado;qtd_escolas_elegiveis;amostra_significativa;qtd_golden_leads;nivel_renda;confianca_match;renda_media_responsavel;renda_mediana_responsavel
3541000;Praia Grande;SP;MIRIM;1;29;508,2;1;False;0;bairro;exato;3504,6;2500,0
3541000;Praia Grande;SP;SITIO DO CAMPO;1;28;611,7;1;False;0;bairro;exato;2896,78;2414,0
3541000;Praia Grande;SP;ANTARTICA;1;11;538,1;1;False;0;bairro;exato;2611,35;2100,0
3541406;Presidente Prudente;SP;BOSQUE;1;31;592,2;1;False;0;distrito (aproximado);exato;3663,61;2300,0
3541406;Presidente Prudente;SP;CENTRAL PARK RESIDENCE;1;46;671,1;1;False;1;distrito (aproximado);exato;3663,61;2300,0
3541406;Presidente Prudente;SP;JARDIM DAS ROSAS;1;23;655,2;1;False;1;distrito (aproximado);exato;3663,61;2300,0
3541406;Presidente Prudente;SP;JARDIM ESPLANADA;1;59;647,5;1;False;1;distrito (aproximado);exato;3663,61;2300,0
3541406;Presidente Prudente;SP;JARDIM PAULISTANO;1;31;634,0;1;False;1;distrito (aproximado);exato;3663,61;2300,0
3541406;Presidente Prudente;SP;JARDIM VILA REAL;1;45;554,2;1;False;0;distrito (aproximado);exato;3663,61;2300,0
3541406;Presidente Prudente;SP;PARQUE FURQUIM;1;85;557,4;1;False;0;distrito (aproximado);exato;3663,61;2300,0
3541406;Presidente Prudente;SP;PARQUE RESIDENCIAL CARANDA;1;39;593,6;1;False;0;distrito (aproximado);exato;3663,61;2300,0
3541406;Presidente Prudente;SP;PARQUE SAO JUDAS TADEU;1;25;678,4;1;False;1;distrito (aproximado);exato;3663,61;2300,0
3541406;Presidente Prudente;SP;VILA GUAIRA;1;56;640,1;2;False;1;distrito (aproximado);exato;3663,61;2300,0
3541406;Presidente Prudente;SP;VILA INDUSTRIAL;1;23;625,8;1;False;0;distrito (aproximado);exato;3663,61;2300,0
3304144;Queimados;RJ;CENTRO;3;85;583,7;4;True;0;distrito (aproximado);exato;1810,17;1212,0
3304144;Queimados;RJ;SÃO ROQUE;1;12;543,4;1;False;0;distrito (aproximado);exato;1810,17;1212,0
3304144;Queimados;RJ;VISTA ALEGRE;1;62;562,4;1;False;0;distrito (aproximado);exato;1810,17;1212,0
2611606;Recife;PE;CASA FORTE;1;34;606,5;3;False;0;bairro;exato;14342,2;11000,0
2611606;Recife;PE;GRAÇAS;3;244;692,3;4;True;2;bairro;exato;11807,27;10000,0
2611606;Recife;PE;PARNAMIRIM;1;213;676,3;1;False;1;bairro;exato;13602,97;10000,0
2611606;Recife;PE;ROSARINHO;1;38;683,1;1;False;1;bairro;exato;10351,94;8000,0
2611606;Recife;PE;SANTANA;2;174;724,8;2;False;2;bairro;exato;11769,28;8000,0
2611606;Recife;PE;ESPINHEIRO;2;70;616,7;3;False;1;bairro;exato;9894,91;7500,0
2611606;Recife;PE;BOA VIAGEM;9;575;644,7;11;True;5;bairro;exato;9737,4;7000,0
2611606;Recife;PE;TAMARINEIRA;2;44;591,9;2;False;0;bairro;exato;9952,63;7000,0
2611606;Recife;PE;MADALENA;4;159;675,8;4;True;2;bairro;exato;8870,73;6000,0
2611606;Recife;PE;CASA AMARELA;2;77;606,3;4;False;1;bairro;exato;6390,57;4000,0
2611606;Recife;PE;BOA VISTA;4;255;580,1;4;True;0;bairro;exato;5248,77;3600,0
2611606;Recife;PE;CORDEIRO;2;149;602,0;4;False;0;bairro;exato;3822,63;2300,0
2611606;Recife;PE;ENGENHO DO MEIO;1;27;528,4;1;False;0;bairro;exato;3231,35;2000,0
2611606;Recife;PE;IPSEP;2;27;557,6;2;False;0;bairro;exato;2948,91;2000,0
2611606;Recife;PE;ZUMBI;2;29;585,4;2;False;0;bairro;exato;2985,14;1744,0
2611606;Recife;PE;IMBIRIBEIRA;6;365;674,4;7;True;4;bairro;exato;3859,94;1600,0
2611606;Recife;PE;SAN MARTIN;1;22;542,2;1;False;0;bairro;exato;2743,41;1600,0
2611606;Recife;PE;AREIAS;1;11;565,9;2;False;0;bairro;exato;2511,7;1500,0
2611606;Recife;PE;ARRUDA;1;20;504,1;1;False;0;bairro;exato;2668,61;1500,0
2611606;Recife;PE;IPUTINGA;2;40;557,6;2;False;0;bairro;exato;2879,63;1500,0
2611606;Recife;PE;JARDIM SAO PAULO;1;44;552,4;1;False;0;bairro;exato;2850,01;1500,0
2611606;Recife;PE;PORTO DA MADEIRA;1;46;551,5;1;False;0;bairro;exato;2565,41;1500,0
2611606;Recife;PE;VÁRZEA;5;134;579,0;6;True;1;bairro;exato;2795,26;1500,0
2611606;Recife;PE;SANTO AMARO;1;23;586,0;2;False;0;bairro;exato;3694,2;1300,0
2611606;Recife;PE;AFOGADOS;1;26;560,0;2;False;0;bairro;exato;1966,79;1212,0
2611606;Recife;PE;ÁGUA FRIA;1;46;572,7;2;False;0;bairro;exato;1566,41;1212,0
2611606;Recife;PE;BARRO;2;39;567,0;2;False;0;bairro;exato;2040,64;1212,0
2611606;Recife;PE;COHAB;1;24;528,3;3;False;0;bairro;exato;1989,44;1212,0
2611606;Recife;PE;COQUEIRAL;2;57;568,8;2;False;0;bairro;exato;1509,92;1212,0
2611606;Recife;PE;IBURA;1;149;577,1;1;False;0;bairro;exato;1650,3;1212,0
2611606;Recife;PE;JIQUIÁ;1;144;631,8;1;False;1;bairro;exato;1863,63;1212,0
2611606;Recife;PE;MUSTARDINHA;1;16;530,4;1;False;0;bairro;exato;1709,12;1212,0
2611606;Recife;PE;NOVA DESCOBERTA;1;10;536,7;1;False;0;bairro;exato;1445,49;1212,0
2611606;Recife;PE;SANCHO;1;23;505,3;1;False;0;bairro;exato;1656,54;1212,0
2611606;Recife;PE;VASCO DA GAMA;1;133;562,3;1;False;0;bairro;exato;2918,75;1212,0
3304201;Resende;RJ;MORADA DA COLINA;1;34;599,9;1;False;0;bairro;exato;8590,09;5500,0
3304201;Resende;RJ;CAMPOS ELÍSEOS;1;11;517,7;1;False;0;bairro;exato;18223,09;3500,0
3304201;Resende;RJ;CENTRO;2;94;642,1;2;False;1;bairro;exato;4324,99;2845,0
3304201;Resende;RJ;MANEJO;1;42;658,4;1;False;1;bairro;exato;3100,33;2400,0
3304201;Resende;RJ;JARDIM JALISCO;3;202;620,5;3;True;2;distrito (aproximado);exato;3576,67;2000,0
3543303;Ribeirão Pires;SP;CENTRO;3;62;578,5;3;True;0;bairro;exato;4887,01;3500,0
3543303;Ribeirão Pires;SP;CENTRO ALTO;2;44;576,6;2;False;0;bairro;exato;4148,9;3000,0
3543303;Ribeirão Pires;SP;SUISSA;1;22;609,8;1;False;0;bairro;exato;3755,33;2800,0
3543303;Ribeirão Pires;SP;CENTRO NOVO;1;12;568,4;1;False;0;distrito (aproximado);exato;3152,21;2240,0
3543402;Ribeirão Preto;SP;LOTEAMENTO SANTA LUISA;1;69;669,7;1;False;1;distrito (aproximado);exato;9988,83;6000,0
3543402;Ribeirão Preto;SP;ALTO DA BOA VISTA;2;42;561,9;3;False;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;CAMPOS ELISEOS;4;131;581,2;5;True;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;CENTRO;3;344;658,2;3;True;2;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;IPIRANGA;1;53;563,7;1;False;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;JARDIM CALIFORNIA;2;137;653,9;2;False;1;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;JARDIM IRAJA;2;83;633,7;2;False;1;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;JARDIM PAULISTA;4;110;605,6;6;True;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;JARDIM ROBERTO BENEDETTI;1;33;557,8;1;False;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;JARDIM SUMARE;1;37;625,6;1;False;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;NOVA ALIANCA;1;83;621,5;1;False;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;NOVA RIBEIRANIA;1;18;609,1;1;False;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;PARQUE DOS BANDEIRANTES;1;109;563,9;1;False;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;PARQUE RESIDENCIAL LAGOINHA;1;20;623,0;1;False;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;PLANALTO VERDE;1;51;586,4;2;False;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;RESIDENCIAL FLORIDA;1;157;701,7;1;False;1;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;RIBEIRANIA;1;25;627,5;2;False;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;SUMAREZINHO;1;34;572,3;1;False;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;VILA AMELIA;1;38;596,4;1;False;0;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;VILA ANA MARIA;1;113;655,2;1;False;1;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;VILA DO GOLF;1;13;665,0;1;False;1;distrito (aproximado);exato;4345,58;2500,0
3543402;Ribeirão Preto;SP;VILA TIBERIO;1;52;637,4;1;False;1;distrito (aproximado);exato;4345,58;2500,0
3154606;Ribeirão das Neves;MG;CENTRO;1;14;613,3;1;False;0;distrito (aproximado);exato;1912,88;1300,0
1200401;Rio Branco;AC;ABRAÃO ALAB;1;117;655,4;1;False;1;distrito (aproximado);exato;2754,43;1300,0
1200401;Rio Branco;AC;BAIXA DA COLINA;1;35;535,0;1;False;0;distrito (aproximado);exato;2754,43;1300,0
1200401;Rio Branco;AC;BOSQUE;1;50;676,6;2;False;1;distrito (aproximado);exato;2754,43;1300,0
1200401;Rio Branco;AC;CONJUNTO ESPERANÇA;1;29;590,9;1;False;0;distrito (aproximado);exato;2754,43;1300,0
1200401;Rio Branco;AC;JARDIM EUROPA;1;46;635,9;1;False;1;distrito (aproximado);exato;2754,43;1300,0
1200401;Rio Branco;AC;JARDIM TROPICAL;1;38;672,3;2;False;1;distrito (aproximado);exato;2754,43;1300,0
1200401;Rio Branco;AC;LOTEAMENTO ISAURA PARENTE;1;49;559,2;1;False;0;distrito (aproximado);exato;2754,43;1300,0
1200401;Rio Branco;AC;QUINZE;1;24;549,0;1;False;0;distrito (aproximado);exato;2754,43;1300,0
1200401;Rio Branco;AC;SANTA QUITRIA;1;28;556,1;1;False;0;distrito (aproximado);exato;2754,43;1300,0
3543907;Rio Claro;SP;JARDIM SAO PAULO;1;63;628,7;1;False;1;bairro;exato;6571,35;5000,0
3543907;Rio Claro;SP;CENTRO;1;19;513,5;1;False;0;bairro;exato;4836,03;3000,0
3543907;Rio Claro;SP;VILA APARECIDA;1;33;570,4;1;False;0;distrito (aproximado);exato;3569,83;2424,0
3543907;Rio Claro;SP;VILA MARTINS;1;49;566,7;1;False;0;distrito (aproximado);exato;3569,83;2424,0
3543907;Rio Claro;SP;ZONA CENTRAL;3;159;627,2;3;True;1;distrito (aproximado);exato;3569,83;2424,0
4315602;Rio Grande;RS;CENTRO;3;76;580,2;4;True;1;distrito (aproximado);exato;3227,24;2000,0
4315602;Rio Grande;RS;CIDADE NOVA;2;53;580,7;2;False;0;distrito (aproximado);exato;3227,24;2000,0
4315602;Rio Grande;RS;PARQUE RESIDENCIAL SÃO PEDRO;1;28;568,9;1;False;0;distrito (aproximado);exato;3227,24;2000,0
5218805;Rio Verde;GO;CENTRO;1;16;579,1;1;False;0;distrito (aproximado);exato;3490,23;2000,0
5218805;Rio Verde;GO;JARDIM MARCONAL;1;22;652,3;1;False;1;distrito (aproximado);exato;3490,23;2000,0
5218805;Rio Verde;GO;PARQUE DOS BURITIS II;1;34;642,1;1;False;0;distrito (aproximado);exato;3490,23;2000,0
5218805;Rio Verde;GO;PARQUE SOLAR DO AGRESTE A;1;12;615,0;1;False;0;distrito (aproximado);exato;3490,23;2000,0
5218805;Rio Verde;GO;PARQUE SOLAR DO AGRESTE B;1;24;641,0;1;False;1;distrito (aproximado);exato;3490,23;2000,0
5218805;Rio Verde;GO;SETOR CENTRAL;1;31;652,1;2;False;1;distrito (aproximado);exato;3490,23;2000,0
5218805;Rio Verde;GO;SETOR PAUZANES;1;27;563,5;2;False;0;distrito (aproximado);exato;3490,23;2000,0
3304524;Rio das Ostras;RJ;CENTRO;3;119;609,2;3;True;0;distrito (aproximado);exato;3390,02;2000,0
3304524;Rio das Ostras;RJ;CIDADE BEIRA MAR;1;42;619,8;2;False;0;distrito (aproximado);exato;3390,02;2000,0
3304524;Rio das Ostras;RJ;COSTAZUL;1;46;653,0;1;False;1;distrito (aproximado);exato;3390,02;2000,0
3304524;Rio das Ostras;RJ;EXTENSAO NOVO RIO DAS OSTRAS;1;11;595,1;1;False;0;distrito (aproximado);exato;3390,02;2000,0
3304524;Rio das Ostras;RJ;JARDIM MARILEA;3;35;586,2;6;True;0;distrito (aproximado);exato;3390,02;2000,0
3304524;Rio das Ostras;RJ;LIBERDADE;1;35;546,1;1;False;0;distrito (aproximado);exato;3390,02;2000,0
3304524;Rio das Ostras;RJ;NOVO RIO DAS OSTRAS;1;22;592,1;1;False;0;distrito (aproximado);exato;3390,02;2000,0
3304524;Rio das Ostras;RJ;PARQUE ZABULAO;1;16;567,7;1;False;0;distrito (aproximado);exato;3390,02;2000,0
3304524;Rio das Ostras;RJ;RESIDENCIAL PRAIA ÂNCORA;1;20;601,9;1;False;0;distrito (aproximado);exato;3390,02;2000,0
3304524;Rio das Ostras;RJ;VILLAGE SOL E MAR;1;79;657,1;1;False;1;distrito (aproximado);exato;3390,02;2000,0
3304557;Rio de Janeiro;RJ;LEBLON;2;219;688,3;2;False;2;bairro;exato;16306,3;12000,0
3304557;Rio de Janeiro;RJ;BARRA DA TIJUCA;19;880;664,1;29;True;13;bairro;exato;14491,31;10001,0
3304557;Rio de Janeiro;RJ;HUMAITÁ;1;45;677,4;1;False;1;bairro;exato;11707,71;10000,0
3304557;Rio de Janeiro;RJ;IPANEMA;2;56;623,4;2;False;1;bairro;exato;14520,25;10000,0
3304557;Rio de Janeiro;RJ;JARDIM BOTANICO;1;13;567,9;1;False;0;bairro;exato;13899,41;10000,0
3304557;Rio de Janeiro;RJ;SÃO CONRADO;1;21;593,4;1;False;0;bairro;exato;14621,07;10000,0
3304557;Rio de Janeiro;RJ;URCA;2;94;658,6;3;False;1;bairro;exato;12175,58;10000,0
3304557;Rio de Janeiro;RJ;GAVEA;3;165;657,3;4;True;2;bairro;exato;11979,78;9000,0
3304557;Rio de Janeiro;RJ;BOTAFOGO;12;468;644,1;16;True;7;bairro;exato;10640,19;8000,0
3304557;Rio de Janeiro;RJ;FLAMENGO;3;81;590,3;4;True;0;bairro;exato;10586,16;8000,0
3304557;Rio de Janeiro;RJ;JOÁ;1;20;665,2;1;False;1;bairro;exato;11036,2;8000,0
3304557;Rio de Janeiro;RJ;LARANJEIRAS;5;238;657,2;7;True;4;bairro;exato;10750,24;8000,0
3304557;Rio de Janeiro;RJ;CAMORIM;1;14;550,5;1;False;0;bairro;exato;9029,49;7000,0
3304557;Rio de Janeiro;RJ;COPACABANA;5;129;621,6;7;True;1;bairro;exato;9077,08;6000,0
3304557;Rio de Janeiro;RJ;JARDIM GUANABARA;7;183;607,9;11;True;3;bairro;exato;8388,05;6000,0
3304557;Rio de Janeiro;RJ;MARACANÃ;8;314;627,1;9;True;3;bairro;exato;8867,67;6000,0
3304557;Rio de Janeiro;RJ;RECREIO DOS BANDEIRANTES;23;761;624,9;29;True;7;bairro;exato;8712,51;6000,0
3304557;Rio de Janeiro;RJ;TIJUCA;13;952;634,3;22;True;7;bairro;exato;8056,52;5500,0
3304557;Rio de Janeiro;RJ;FREGUESIA (JACAREPAGUÁ);4;113;587,3;4;True;1;bairro;exato;7088,09;5000,0
3304557;Rio de Janeiro;RJ;FREGUESIA JACAREPAGU;1;94;657,1;1;False;1;bairro;fuzzy;7088,09;5000,0
3304557;Rio de Janeiro;RJ;MÉIER;10;346;606,8;15;True;2;bairro;exato;6060,73;4500,0
3304557;Rio de Janeiro;RJ;PECHINCHA;5;371;647,4;7;True;2;bairro;exato;5889,29;4500,0
3304557;Rio de Janeiro;RJ;CATETE;1;18;643,2;1;False;1;bairro;exato;6042,12;4000,0
3304557;Rio de Janeiro;RJ;JARDIM SULACAP;1;14;600,4;1;False;0;bairro;exato;5053,28;4000,0
3304557;Rio de Janeiro;RJ;VILA ISABEL;3;95;596,7;6;True;0;bairro;exato;5922,12;4000,0
3304557;Rio de Janeiro;RJ;CACHAMBI;3;186;572,2;3;True;0;bairro;exato;4981,22;3500,0
3304557;Rio de Janeiro;RJ;PRAIA DA BANDEIRA;1;16;607,2;1;False;0;bairro;exato;5114,76;3500,0
3304557;Rio de Janeiro;RJ;VILA DA PENHA;8;296;590,8;9;True;0;bairro;exato;4843,16;3500,0
3304557;Rio de Janeiro;RJ;VILA VALQUEIRE;2;150;581,8;2;False;0;bairro;exato;5046,05;3001,0
3304557;Rio de Janeiro;RJ;ANIL;3;84;663,3;4;True;2;bairro;exato;4806,43;3000,0
3304557;Rio de Janeiro;RJ;CENTRO;3;187;701,9;4;True;2;bairro;exato;4195,82;3000,0
3304557;Rio de Janeiro;RJ;PORTUGUESA;1;45;599,2;1;False;0;bairro;exato;4926,83;3000,0
3304557;Rio de Janeiro;RJ;TAQUARA;13;612;575,7;22;True;1;bairro;exato;4247,17;3000,0
3304557;Rio de Janeiro;RJ;COCOTÁ;2;39;554,0;2;False;0;bairro;exato;3931,46;2600,0
3304557;Rio de Janeiro;RJ;ABOLIÇÃO;1;21;513,9;1;False;0;bairro;exato;3618,72;2500,0
3304557;Rio de Janeiro;RJ;IRAJÁ;4;154;543,4;5;True;0;bairro;exato;3756,82;2500,0
3304557;Rio de Janeiro;RJ;CAMPINHO;1;10;602,3;1;False;0;bairro;exato;3509,0;2400,0
3304557;Rio de Janeiro;RJ;SÃO CRISTÓVÃO;1;19;569,7;3;False;0;bairro;exato;3885,67;2400,0
3304557;Rio de Janeiro;RJ;HIGIENOPOLIS;1;10;547,3;3;False;0;bairro;exato;3361,56;2350,0
3304557;Rio de Janeiro;RJ;FREGUESIA (ILHA DO GOVERNADOR);1;29;716,2;1;False;1;bairro;exato;3539,68;2300,0
3304557;Rio de Janeiro;RJ;BONSUCESSO;4;133;548,3;7;True;0;bairro;exato;3286,79;2200,0
3304557;Rio de Janeiro;RJ;ENGENHO NOVO;1;43;572,5;1;False;0;bairro;exato;3339,35;2200,0
3304557;Rio de Janeiro;RJ;RAMOS;1;50;630,2;3;False;1;bairro;exato;3213,34;2170,0
3304557;Rio de Janeiro;RJ;BARRA OLÍMPICA;7;402;641,5;7;True;4;distrito (aproximado);exato;4479,7;2001,0
3304557;Rio de Janeiro;RJ;BENTO RIBEIRO;3;107;519,0;4;True;0;bairro;exato;3287,78;2001,0
3304557;Rio de Janeiro;RJ;FREGUESIA;5;259;628,1;5;True;1;distrito (aproximado);exato;4479,7;2001,0
3304557;Rio de Janeiro;RJ;IRAJ;1;26;492,3;1;False;0;distrito (aproximado);exato;4479,7;2001,0
3304557;Rio de Janeiro;RJ;RECREIO;1;50;603,8;1;False;0;distrito (aproximado);exato;4479,7;2001,0
3304557;Rio de Janeiro;RJ;CAMPO GRANDE;23;809;571,2;33;True;2;bairro;exato;3277,13;2000,0
3304557;Rio de Janeiro;RJ;CASCADURA;2;74;575,7;2;False;0;bairro;exato;2864,04;2000,0
3304557;Rio de Janeiro;RJ;CURICICA;3;31;543,7;5;True;0;bairro;exato;2818,69;2000,0
3304557;Rio de Janeiro;RJ;JARDIM CARIOCA;3;114;645,3;5;True;1;bairro;exato;2954,43;2000,0
3304557;Rio de Janeiro;RJ;MADUREIRA;9;404;586,8;12;True;2;bairro;exato;2949,67;2000,0
3304557;Rio de Janeiro;RJ;OLARIA;5;137;549,6;5;True;0;bairro;exato;3232,61;2000,0
3304557;Rio de Janeiro;RJ;OSWALDO CRUZ;1;68;691,7;2;False;1;bairro;exato;2943,65;2000,0
3304557;Rio de Janeiro;RJ;PARADA DE LUCAS;1;10;539,8;1;False;0;bairro;exato;2595,12;2000,0
3304557;Rio de Janeiro;RJ;PEDRA DE GUARATIBA;1;12;589,8;1;False;0;bairro;exato;3030,91;2000,0
3304557;Rio de Janeiro;RJ;PENHA CIRCULAR;1;30;580,3;2;False;0;bairro;exato;3072,69;2000,0
3304557;Rio de Janeiro;RJ;PRACA SECA;2;30;527,0;5;False;0;bairro;exato;3193,61;2000,0
3304557;Rio de Janeiro;RJ;SANTA TERESA;1;25;613,8;1;False;0;bairro;exato;3692,75;2000,0
3304557;Rio de Janeiro;RJ;VILA KOSMOS;1;17;602,8;1;False;0;bairro;exato;2948,53;2000,0
3304557;Rio de Janeiro;RJ;MARECHAL HERMES;1;14;530,5;2;False;0;bairro;exato;2870,22;1900,0
3304557;Rio de Janeiro;RJ;DEODORO;1;10;571,2;1;False;0;bairro;exato;3334,56;1800,0
3304557;Rio de Janeiro;RJ;GUADALUPE;1;64;538,7;4;False;0;bairro;exato;2441,37;1800,0
3304557;Rio de Janeiro;RJ;ITANHANGÁ;2;41;634,6;3;False;1;bairro;exato;2668,39;1800,0
3304557;Rio de Janeiro;RJ;JACAREPAGUA;4;118;629,6;7;True;1;bairro;exato;4108,22;1800,0
3304557;Rio de Janeiro;RJ;PILARES;4;54;585,2;6;True;0;bairro;exato;2526,76;1800,0
3304557;Rio de Janeiro;RJ;SANTÍSSIMO;2;151;531,5;3;False;0;bairro;exato;2313,06;1800,0
3304557;Rio de Janeiro;RJ;ENGENHO DA RAINHA;1;13;530,1;1;False;0;bairro;exato;2570,15;1786,0
3304557;Rio de Janeiro;RJ;ROCHA MIRANDA;1;45;556,7;2;False;0;bairro;exato;2822,47;1750,0
3304557;Rio de Janeiro;RJ;BRAS DE PINA;1;14;520,5;2;False;0;bairro;exato;2607,53;1700,0
3304557;Rio de Janeiro;RJ;TAUÁ;1;13;554,2;1;False;0;bairro;exato;2748,25;1600,0
3304557;Rio de Janeiro;RJ;BANGU;6;296;561,5;11;True;0;bairro;exato;2384,35;1500,0
3304557;Rio de Janeiro;RJ;COLÉGIO;1;48;607,3;1;False;0;bairro;exato;2355,96;1500,0
3304557;Rio de Janeiro;RJ;CORDOVIL;1;22;545,0;3;False;0;bairro;exato;2546,0;1500,0
3304557;Rio de Janeiro;RJ;GALEÃO;2;30;524,6;3;False;0;bairro;exato;2709,84;1500,0
3304557;Rio de Janeiro;RJ;GARDÊNIA AZUL;1;23;578,9;1;False;0;bairro;exato;2148,37;1500,0
3304557;Rio de Janeiro;RJ;GUARATIBA;3;88;549,7;6;True;0;bairro;exato;2099,37;1500,0
3304557;Rio de Janeiro;RJ;PADRE MIGUEL;4;79;549,5;4;True;0;bairro;exato;2312,64;1500,0
3304557;Rio de Janeiro;RJ;REALENGO;8;267;542,7;10;True;0;bairro;exato;2439,09;1500,0
3304557;Rio de Janeiro;RJ;INHOAIBA;1;15;519,9;2;False;0;bairro;exato;2025,08;1400,0
3304557;Rio de Janeiro;RJ;RICARDO DE ALBUQUERQUE;1;20;547,1;1;False;0;bairro;exato;2047,88;1300,0
3304557;Rio de Janeiro;RJ;SENADOR CAMARA;1;15;565,9;1;False;0;bairro;exato;1960,39;1300,0
3304557;Rio de Janeiro;RJ;PACIENCIA;1;24;511,5;3;False;0;bairro;exato;2039,99;1280,0
3304557;Rio de Janeiro;RJ;SANTA CRUZ;7;215;552,9;9;True;0;bairro;exato;1966,42;1230,0
3304557;Rio de Janeiro;RJ;BENFICA;1;178;584,9;2;False;0;bairro;exato;2020,38;1212,0
3304557;Rio de Janeiro;RJ;MANGUINHOS;1;43;651,7;1;False;1;bairro;exato;1553,13;1212,0
3304557;Rio de Janeiro;RJ;SEPETIBA;1;14;554,4;2;False;0;bairro;exato;2045,32;1212,0
5107602;Rondonópolis;MT;CENTRO;3;62;589,6;3;True;0;distrito (aproximado);exato;3653,47;2224,0
5107602;Rondonópolis;MT;CIDADE SALMEN;1;44;617,6;1;False;0;distrito (aproximado);exato;3653,47;2224,0
5107602;Rondonópolis;MT;PARQUE SAGRADA FAMILIA;1;37;631,4;1;False;1;distrito (aproximado);exato;3653,47;2224,0
5107602;Rondonópolis;MT;VILA AURORA I;2;45;620,0;2;False;1;distrito (aproximado);exato;3653,47;2224,0
3156700;Sabará;MG;CENTRO;2;36;572,6;2;False;0;distrito (aproximado);exato;2442,43;1800,0
3545209;Salto;SP;CENTRO;1;48;571,7;1;False;0;distrito (aproximado);exato;3813,86;2500,0
3545209;Salto;SP;JARDIM D ICARAI;1;45;639,7;1;False;0;distrito (aproximado);exato;3813,86;2500,0
3545209;Salto;SP;JARDIM PANORAMA;1;26;585,0;1;False;0;distrito (aproximado);exato;3813,86;2500,0
3545209;Salto;SP;JARDIM SANTA LUCIA;1;42;658,6;1;False;1;distrito (aproximado);exato;3813,86;2500,0
2927408;Salvador;BA;PATAMARES;1;39;673,1;2;False;1;bairro;exato;16176,0;10001,0
2927408;Salvador;BA;CAMINHO DAS ÁRVORES;2;215;720,3;2;False;2;bairro;exato;12104,58;10000,0
2927408;Salvador;BA;ITAIGARA;2;403;682,6;2;False;2;bairro;exato;12208,44;10000,0
2927408;Salvador;BA;PITUBA;7;499;656,8;8;True;4;bairro;exato;9892,24;7500,0
2927408;Salvador;BA;PIATA;3;504;605,2;3;True;1;bairro;exato;8884,44;6000,0
2927408;Salvador;BA;STELLA MARIS;3;119;597,9;3;True;1;bairro;exato;7215,4;5001,0
2927408;Salvador;BA;COSTA AZUL;2;111;638,9;2;False;0;bairro;exato;6624,91;5000,0
2927408;Salvador;BA;IMBUÍ;2;59;596,2;2;False;0;bairro;exato;6791,2;5000,0
2927408;Salvador;BA;ONDINA;1;19;571,7;1;False;0;bairro;exato;8380,12;5000,0
2927408;Salvador;BA;VILA LAURA;3;72;563,2;3;True;0;bairro;exato;6186,46;5000,0
2927408;Salvador;BA;AMARALINA;1;29;549,9;1;False;0;bairro;exato;5061,79;4000,0
2927408;Salvador;BA;CABULA;5;189;575,9;5;True;1;bairro;exato;4718,84;3000,0
2927408;Salvador;BA;CENTRO;1;21;563,3;1;False;0;bairro;exato;5358,5;3000,0
2927408;Salvador;BA;BOA VISTA DE BROTAS;1;22;597,1;1;False;0;bairro;exato;3581,16;2500,0
2927408;Salvador;BA;BROTAS;1;56;560,2;2;False;0;bairro;exato;3967,79;2500,0
2927408;Salvador;BA;NAZARÉ;1;43;605,4;1;False;0;bairro;exato;3803,4;2500,0
2927408;Salvador;BA;ROMA;1;62;550,5;1;False;0;bairro;exato;3352,5;2500,0
2927408;Salvador;BA;BONFIM;2;106;617,1;2;False;0;bairro;exato;3400,45;2400,0
2927408;Salvador;BA;TROBOGY;2;75;667,6;2;False;1;bairro;exato;3197,48;2001,0
2927408;Salvador;BA;BARRIS;1;35;570,5;1;False;0;bairro;exato;3501,99;2000,0
2927408;Salvador;BA;SÃO RAFAEL;1;25;580,1;2;False;0;bairro;exato;2680,61;2000,0
2927408;Salvador;BA;SAÚDE;1;11;532,1;1;False;0;bairro;exato;2948,32;2000,0
2927408;Salvador;BA;JARDIM DAS MARGARIDAS;1;40;602,9;1;False;0;bairro;exato;2800,5;1800,0
