codigo_escola,NO_ENTIDADE,codigo_municipio,rank_municipio,n_escolas_confiaveis_municipio,segmento_comercial,rede_propria_poliedro,enem_media_geral,qtd_participantes_enem,indice_infra,QT_MAT_MED,score_destaque
31260541,COLLEGIUM PRISMA,3143302,1,12,Líder local,False,649.4775418994413,179.0,5.0,509.0,0.8436
35153163,PENTAGONO COLEGIO UNIDADE ALPHAVILLE,3547304,1,5,Líder local,False,665.1560975609757,41.0,5.0,152.0,0.8431
35188712,VEM SER COLEGIO,3549805,1,23,Líder local,False,656.7729411764706,17.0,5.0,82.0,0.8416
35813000,COLEGIO RENOVACAO ANGLO INDAIATUBA,3520509,1,10,Líder local,False,656.4562025316455,79.0,5.0,299.0,0.8409
27235009,COLEGIO DE EDUCACAO BASICA SANTA AFRA,2700300,1,15,Líder local,False,648.6587499999999,48.0,5.0,181.0,0.8405
35141434,ESCOLA SEB THATHI,3502804,1,11,Líder local,False,656.1348484848485,66.0,5.0,255.0,0.84
42091403,COLEGIO BOM JESUS DIVINA PROVIDENCIA,4208906,1,4,Líder local,False,672.49,48.0,4.0,256.0,0.8398
35114078,KOELLE COLEGIO,3543907,1,6,Líder local,False,662.6550537634408,62.0,4.0,224.0,0.8393
15528715,SOC DE EDUC INTEG HUMANA DO BRASIL,1506807,1,3,Líder local,False,662.45,30.0,4.0,70.0,0.839
26053837,COLEGIO DIOCESANO DE CARUARU,2604106,1,11,Líder local,False,649.573076923077,104.0,5.0,376.0,0.8382
31352195,COLEGIO GABARITO,3170206,1,17,Líder local,False,659.5858947368422,285.0,4.0,870.0,0.8376
31327026,CENTRO EDUCACIONAL RENOVACAO,3152501,1,8,Líder local,False,685.6841025641025,39.0,4.0,122.0,0.8371
35150022,MONTEIRO LOBATO COLEGIO,3530706,1,8,Líder local,False,682.88,18.0,4.0,75.0,0.8342
33156913,COOPERATIVA DE TRABALHO EDUCACIONAL CESAR ALMEIDA,3300100,1,11,Líder local,False,697.4046153846155,13.0,3.0,42.0,0.8336
35154775,ESCOLA VILLARE,3548807,1,9,Líder local,False,697.3816949152543,59.0,3.0,200.0,0.8334
52053121,COLEGIO DINAMICO,5211909,1,3,Líder local,False,646.450925925926,36.0,5.0,163.0,0.832
33139881,COLEGIO ATLANTICO MACAE,3302403,1,9,Líder local,False,676.8360975609755,41.0,3.0,178.0,0.8281
42164702,COC ITAJAI,4208203,1,4,Líder local,False,662.138947368421,19.0,3.0,114.0,0.8265
26033909,PLENUS COLEGIO E CURSO,2611101,1,8,Líder local,False,676.3259895833334,128.0,2.0,431.0,0.8238
29353556,ESCOLA MONTEIRO LOBATO SC LTDA,2903201,1,5,Líder local,False,651.4105263157895,19.0,5.0,67.0,0.8236
42028990,COLEGIO BOM JESUS DIOCESANO,4209300,1,4,Líder local,False,650.9183333333333,40.0,5.0,165.0,0.8225
31123536,COLEGIO NOSSA SENHORA DAS GRACAS,3148004,1,5,Líder local,False,650.7261728395061,27.0,5.0,118.0,0.8216
21500002,COLEGIO DOM BOSCO BALSAS,2101400,1,5,Líder local,False,660.349268292683,41.0,4.0,196.0,0.8193
52059383,COLEGIO ZENITE,5211503,1,3,Líder local,False,662.1175000000001,16.0,4.0,82.0,0.8187
51028646,INST PRESBITERIANO EDUCACAO SIMONTON,5107958,1,4,Líder local,False,661.8644444444444,27.0,4.0,120.0,0.8184
28031563,COLEGIO MAGNUS,2802908,1,5,Líder local,False,660.2406779661017,59.0,4.0,284.0,0.814
35430146,MAPLE BEAR CANADIAN SCHOOL MOGI DAS CRUZES,3530607,1,21,Líder local,False,677.904,10.0,3.0,67.0,0.8112
29480310,CENTRO EDUCACIONAL PLATAFORMA LTDA,2928703,1,6,Líder local,False,659.1446296296295,36.0,4.0,112.0,0.8111
35144034,GIBRAN KHALIL GIBRAN COLEGIO,3552809,1,11,Líder local,False,667.4784999999999,40.0,4.0,161.0,0.8111
31378496,COLEGIO GENOMA II,3168606,1,4,Líder local,False,679.6507575757576,44.0,2.0,111.0,0.8108
43216870,COLEGIO TOTEM SANTA MARIA,4316907,1,8,Líder local,False,666.1971428571428,21.0,3.0,83.0,0.8103
35388786,LICEU PORTINARI DE ENSINO MEDIO,3526902,1,13,Líder local,False,646.8820202020202,33.0,5.0,128.0,0.8079
43210643,COLEGIO GABARITO CANOAS,4304606,1,7,Líder local,False,644.3430894308943,41.0,4.0,124.0,0.8069
35141392,DRUMMOND COLEGIO,3534708,1,7,Líder local,False,700.1191666666667,24.0,2.0,65.0,0.8066
33031410,COL STA ANGELA,3304201,1,7,Líder local,False,641.1260759493671,79.0,5.0,320.0,0.805
52054241,COLEGIO COOPEN,5218805,1,6,Líder local,False,640.9538888888889,24.0,5.0,188.0,0.8041
35286527,PROGRESSAO COLEGIO,3538006,1,5,Líder local,False,672.6621052631579,19.0,3.0,84.0,0.8037
35140995,OBJETIVO JUNIOR COLEGIO,3554102,1,14,Líder local,False,696.3199999999999,31.0,2.0,102.0,0.8037
21272921,INST EDUCACIONAL SUL MARANHENSE COC,2105302,1,8,Líder local,False,643.4172,25.0,4.0,90.0,0.8022
35139646,COLEGIO RIO BRANCO - UNIDADE GRANJA VIANNA,3513009,1,13,Líder local,False,639.6533333333333,70.0,5.0,238.0,0.7969
33195463,COLEGIO SANT ANNA SEGMENTOS FINAIS LTDA,3300209,1,10,Líder local,False,643.8442424242425,33.0,5.0,106.0,0.7968
42133114,COLEGIO DA LAGOA,4205407,1,25,Líder local,False,643.13,16.0,5.0,61.0,0.7946
35123419,COOPERATIVA DE ENSINO DE BIRIGUI,3506508,1,3,Líder local,False,672.5045454545455,22.0,2.0,91.0,0.7943
33027404,ESCOLA CANTO DOS PASSAROS,3300704,1,11,Líder local,False,647.8538666666667,50.0,4.0,158.0,0.7938
43043674,COLEGIO LA SALLE - CARMO,4305108,1,8,Líder local,False,638.4648648648649,37.0,5.0,323.0,0.7929
35112318,SAO JOSE EXTERNATO,3504107,1,11,Líder local,False,642.082,30.0,5.0,136.0,0.7915
35141586,UIRAPURU COLEGIO,3552205,1,22,Líder local,False,666.151875,96.0,3.0,407.0,0.791
35010473,MAPLE BEAR JUNDIAI,3525904,1,24,Líder local,False,665.99,10.0,3.0,46.0,0.7904
33042560,COL NS DO CARMO,3305802,1,8,Líder local,False,641.4559999999999,10.0,5.0,55.0,0.7883
42121191,COLEGIO POSITIVO JOINVILLE,4209102,1,8,Líder local,False,651.8408602150537,155.0,4.0,497.0,0.7878
51016443,COLEGIO AVANCADO DE DESENVOLVIMENTO EDUCACIONAL,5107909,1,4,Líder local,False,657.8776190476191,42.0,4.0,121.0,0.7871
33089825,COLEGIO SANTA MONICA - SAO GONCALO,3304904,1,27,Líder local,False,653.5526530612245,49.0,3.0,180.0,0.7832
33008221,CENTRO EDUCACIONAL NOSSA SENHORA AUXILIADORA,3301009,1,15,Líder local,False,630.000248447205,161.0,5.0,634.0,0.7821
42108764,COLEGIO DOM JAIME CAMARA,4216602,1,9,Líder local,False,649.9607547169811,53.0,4.0,175.0,0.7821
25164805,FERA COLEGIO E CURSO,2510808,1,5,Líder local,False,635.781090909091,55.0,5.0,233.0,0.7816
32018134,ESCOLA ALTERNATIVA LAGO DOS CISNES,3204906,1,4,Líder local,False,635.7764705882353,51.0,5.0,175.0,0.7814
51014459,CENTRO EDUCACIONAL VINICIUS DE MORAES,5107925,1,4,Líder local,False,655.0742105263158,38.0,3.0,158.0,0.7814
42160073,COLEGIO FORMULA,4211900,1,7,Líder local,False,660.5664285714286,28.0,3.0,90.0,0.7782
21267324,COLEGIO GLAUCIA COSTA,2112209,1,4,Líder local,False,643.48375,16.0,4.0,52.0,0.7774
43112790,COLEGIO BOM JESUS JOANA D ARC,4315602,1,6,Líder local,False,639.5634782608695,23.0,5.0,99.0,0.7774
35113086,NEXT COLEGIO,3523404,1,6,Líder local,False,671.4263636363637,22.0,2.0,91.0,0.7731
42006694,COLEGIO DEHON,4218707,1,4,Líder local,False,637.9005970149253,134.0,5.0,524.0,0.7717
11043857,COLEGIO CLASSE A,1100205,1,8,Líder local,False,637.865,48.0,5.0,122.0,0.7715
35304414,PLUS COLEGIO,3505500,1,6,Líder local,False,666.0182857142858,35.0,3.0,135.0,0.7708
29467950,DOM JEQUIE,2918001,1,4,Líder local,False,637.4416666666667,12.0,5.0,82.0,0.7697
35125222,CIDADE DE BRAGANCA PTA COLEGIO,3507605,1,9,Líder local,False,681.8616000000001,25.0,2.0,122.0,0.7684
35195005,COLEGIO ANGLO LEONARDO DA VINCI,3505708,1,4,Líder local,False,681.1665060240964,83.0,2.0,255.0,0.7681
41158709,LOBO MED C - EM,4109401,1,8,Líder local,False,641.1830107526881,31.0,5.0,95.0,0.7666
33058164,CENTRO EDUCACIONAL LOGOS,3303500,1,30,Líder local,False,656.1336666666667,20.0,3.0,78.0,0.7657
15173437,COLEGUIUM - UNIDADE INTERNACIONAL CARAJAS,1505536,1,4,Líder local,False,632.1625925925925,54.0,5.0,172.0,0.7654
35117547,CRIATIVO COLEGIO,3529005,1,8,Líder local,False,678.3079601990049,67.0,1.0,233.0,0.7652
35301279,COLEGIO ANGLO LEONARDO DA VINCI,3510609,1,6,Líder local,False,678.263,40.0,2.0,116.0,0.7637
51069431,COLEGIO LEIBNIZ,5107602,1,7,Líder local,False,631.4117117117117,37.0,5.0,125.0,0.7625
26186896,PAIVA EDUCACIONAL SA,2602902,1,4,Líder local,False,631.0419354838709,31.0,5.0,74.0,0.7608
41135946,COLEGIO SUICOBRASILEIRO DE CURITIBA,4119152,1,3,Líder local,False,643.972,25.0,4.0,117.0,0.7608
52107990,COLEGIO OBJETIVO VALPARAISO,5221858,1,8,Líder local,False,634.9733333333332,12.0,5.0,75.0,0.7582
41123832,COLEGIO BOM JESUS SAO VICENTE,4101804,1,4,Líder local,False,634.8401709401709,39.0,5.0,124.0,0.7581
29304407,COLEGIO GALILEU,2914802,1,6,Líder local,False,634.7972649572649,117.0,5.0,361.0,0.7577
33190160,COLEGIO SILVA SERPA,3305208,1,5,Líder local,False,643.143448275862,29.0,4.0,103.0,0.7574
50032950,ANGLO TRES LAGOAS,5008305,1,4,Líder local,False,659.2714285714286,21.0,3.0,72.0,0.7557
41407423,COLEGIO BERTONI - ENSINO FUNDAMENTAL E MEDIO,4108304,1,9,Líder local,False,642.0170114942529,87.0,4.0,291.0,0.7536
35150642,IDEAL COLEGIO,3545803,1,3,Líder local,False,638.045625,32.0,5.0,105.0,0.7524
16003128,ESCOLA CONEXAO AQUARELA,1600303,1,14,Líder local,False,631.3671834625324,129.0,4.0,374.0,0.7494
29427924,ESCOLA MONTEIRO LOBATO -UNIDADE 2,2919553,1,3,Líder local,False,626.7527272727273,22.0,5.0,75.0,0.7435
35445848,CONEXAO COLEGIO,3503208,1,11,Líder local,False,665.0020512820513,91.0,2.0,288.0,0.74
32076363,COLEGIO LUSIADAS,3201308,1,5,Líder local,False,630.4070833333334,48.0,5.0,209.0,0.7395
41138430,BOM JESUS SAO JOSE DOS PINHAIS COL EDUC INFANTIL ENSINO FUNDAMENTAL E MEDIO,4125506,1,6,Líder local,False,639.4002150537634,62.0,4.0,235.0,0.7394
33098980,CENTRO EDUCACIONAL SANMARTIN PEREZ,3301900,1,9,Líder local,False,642.5017204301075,31.0,3.0,82.0,0.7375
26095882,INSTITUTO SANTO INACIO DE LOIOLA,2616407,1,6,Líder local,False,642.1723999999999,50.0,3.0,164.0,0.7371
35258143,NOVO COLEGIO SISTEMA DE ENSINO DE FRANCA LTDA,3516200,1,11,Líder local,False,678.900895522388,67.0,0.0,241.0,0.7371
52094111,COLEGIO DELOS LTDA,5201405,1,14,Líder local,False,624.5886486486486,74.0,5.0,281.0,0.7332
41024397,PRO C-EM,4115200,1,17,Líder local,False,646.1441025641026,65.0,3.0,372.0,0.732
35801793,ANGLO ALANTE ARARAS 2,3503307,1,4,Líder local,False,667.910925925926,36.0,1.0,109.0,0.7288
42153824,COC BALNEARIO CAMBORIU COLEGIO CARVALHO,4202008,1,5,Líder local,False,650.8435078534031,191.0,3.0,247.0,0.7284
15177017,COLEGIO EQUIPE ANANINDEUA,1500800,1,21,Líder local,False,639.1128395061728,81.0,3.0,241.0,0.7269
41382161,ALFA DE UMUARAMA CENTRO C E M,4128104,1,6,Líder local,False,627.0575308641975,135.0,5.0,448.0,0.7249
35158616,ANGLO SISTEMA DE ENSINO,3554003,1,5,Líder local,False,650.9325714285715,35.0,2.0,143.0,0.7202
35165049,PAULO FREIRE COLEGIO,3536505,1,5,Líder local,False,625.8215094339623,53.0,5.0,257.0,0.7198
32053070,ESCOLA GUIMARAES ROSA LTDA,3201209,1,4,Líder local,False,648.0871900826446,121.0,1.0,396.0,0.7171
29354900,INSTITUTO ASSOCIADOS SABER E CULTURA,2910727,1,3,Líder local,False,629.2221052631579,38.0,4.0,147.0,0.7163
35151798,UNISUZ COLEGIO,3552502,1,10,Líder local,False,647.2434782608696,46.0,3.0,173.0,0.7155
14000814,CENTRO DE EDUCACAO INTEGRADA COLMEIA LTDA,1400100,1,4,Líder local,False,641.4032142857143,28.0,3.0,93.0,0.7136
52103994,COLEGIO SELECTUS LTDA,5200258,1,5,Líder local,False,641.2615384615384,13.0,3.0,61.0,0.7131
26142716,COLEGIO DOM,2609600,1,12,Líder local,False,627.0887234042552,94.0,4.0,287.0,0.7124
32076223,CENTRO DE ENSINO LINHARENSE DARWIN,3203205,1,3,Líder local,False,624.0053333333333,15.0,5.0,74.0,0.7111
21268894,COLEGIO O BOM PASTOR JUNIOR,2111201,1,4,Líder local,False,626.5336559139786,62.0,4.0,273.0,0.711
33115478,SANTA MONICA REDE DE ENSINO MARICA,3302700,1,9,Líder local,False,626.1359375,64.0,4.0,262.0,0.7084
33101612,CENTRO DE FORMACAO NOGUEIRA MINEIRO,3301702,1,20,Líder local,False,632.09,70.0,4.0,271.0,0.7083
26179199,COLEGIO E CURSO MENINO JESUS,2610707,1,14,Líder local,False,612.3464082687339,129.0,5.0,480.0,0.7065
35805048,ATHENEU COLEGIO,3523107,1,5,Líder local,False,639.9789743589744,39.0,3.0,137.0,0.7053
33061670,CENTRO EDUCACIONAL MANUEL PEREIRA,3304144,1,5,Líder local,False,643.9544444444444,36.0,3.0,141.0,0.7044
35005199,ESCOLA STAGIUM,3513801,1,13,Líder local,False,630.1602777777778,24.0,4.0,76.0,0.701
21089981,ESC CRISTA EBENEZER,2100055,1,3,Líder local,False,621.121,20.0,5.0,83.0,0.7009
15175448,SISTEMA DE ENSINO EQUIPE PARAGOMINAS LTDA,1505502,1,3,Líder local,False,616.0165517241379,29.0,5.0,108.0,0.7004
33062609,COLEGIO CRUZEIRO-CENTRO,3304557,6,308,Outras posições,False,703.9823717948718,104.0,5.0,333.0,0.9366
33078866,ASSOCIACAO EDUCACIONAL GARRIGA DE MENEZES,3304557,7,308,Outras posições,False,703.2114285714285,21.0,5.0,58.0,0.9362
33160830,COLEGIO MARISTA SAO JOSE BARRA,3304557,8,308,Outras posições,False,677.7646153846154,39.0,5.0,161.0,0.9288
33063419,COL FRANCO BRASILEIRO,3304557,9,308,Outras posições,False,689.4951351351352,111.0,5.0,357.0,0.9246
23498994,COLEGIO CHRISTUS UNIDADE PARQUELANDIA,2304400,6,102,Outras posições,False,687.9032432432432,37.0,5.0,139.0,0.9226
33077029,COL BAHIENSE LTDA,3304557,10,308,Outras posições,False,693.0666666666666,39.0,5.0,94.0,0.9217
33176825,COLEGIO SANTO AGOSTINHO - UNIDADE INSTITUTO CULTURAL SANTO AGOSTINHO,3304557,11,308,Outras posições,False,713.0410055865922,179.0,5.0,599.0,0.9217
33075425,COL PENTAGONO,3304557,12,308,Outras posições,False,691.6850000000001,68.0,5.0,232.0,0.9202
23246847,FARIAS BRITO COLEGIO DE APLICACAO,2304400,7,102,Outras posições,False,793.3013333333333,30.0,4.0,116.0,0.9146
23246880,CHRISTUS COLEGIO PRE UNIVERSITARIO,2304400,8,102,Outras posições,False,779.3317647058823,34.0,4.0,127.0,0.9145
23235543,ARI DE SA CAVALCANTE - MAJOR FACUNDO,2304400,9,102,Outras posições,False,765.7316129032258,31.0,4.0,106.0,0.9141
23272333,FARIAS BRITO COLEGIO PRE-VESTIBULAR CENTRAL,2304400,10,102,Outras posições,False,750.8066666666666,33.0,4.0,210.0,0.913
23077557,COLEGIO 7 DE SETEMBRO,2304400,11,102,Outras posições,False,705.613156342183,113.0,5.0,406.0,0.9126
31005975,INSTITUTO CORACAO DE JESUS,3106200,6,80,Outras posições,False,678.9444444444445,27.0,5.0,84.0,0.9124
23069864,ARI DE SA CAVALCANTE - DUQUE DE CAXIAS,2304400,12,102,Outras posições,False,676.8806629834254,181.0,5.0,416.0,0.9084
23076208,PROVECTO COLEGIO,2304400,13,102,Outras posições,False,722.0957142857143,14.0,4.0,48.0,0.9081
26197405,COLEGIO EXIMIUS,2611606,6,67,Outras posições,False,688.2833333333334,42.0,5.0,141.0,0.9031
31004138,COLEGIO ARNALDO - UNIDADE ANCHIETA,3106200,7,80,Outras posições,False,671.7014285714286,14.0,5.0,44.0,0.9009
31004731,COLEGIO MAGNUM AGOSTINIANO,3106200,8,80,Outras posições,False,707.41625,160.0,4.0,470.0,0.9004
23462442,COLEGIO CHRISTUS UNIDADE SUL,2304400,14,102,Outras posições,False,670.7715555555556,45.0,5.0,241.0,0.8997
31007111,COLEGIO SAGRADO CORACAO DE JESUS,3106200,9,80,Outras posições,False,670.2414814814815,54.0,5.0,206.0,0.8991
33188092,COLEGIO ALFA CEM BILINGUE,3304557,13,308,Outras posições,False,715.3464,25.0,5.0,136.0,0.8979
33064040,ESCOLA ISRAELITA BRASILEIRA ELIEZER STEINBARG MAX NORDAU,3304557,14,308,Outras posições,False,687.1416666666668,24.0,5.0,58.0,0.8969
31294110,COLEGIO BURITIS AGOSTINIANO,3106200,10,80,Outras posições,False,669.0050666666667,25.0,5.0,90.0,0.8967
23275936,COLEGIO SHALOM,2304400,15,102,Outras posições,False,660.6063157894737,19.0,5.0,80.0,0.8966
33142726,COL ISRAELITA BRAS A LIESSIN SCHOLEM ALEICHEM,3304557,15,308,Outras posições,False,668.5491999999999,50.0,5.0,162.0,0.8957
33104247,INSTITUTO NOSSA SENHORA DA PIEDADE II,3304557,16,308,Outras posições,False,667.6236363636364,44.0,5.0,265.0,0.894
22027173,COLEGIO PROCAMPUS,2211001,6,44,Outras posições,False,728.4292307692308,13.0,4.0,103.0,0.8895
33184739,COLEGIO ALFA CEM BILINGUE,3304557,17,308,Outras posições,False,759.3114285714286,14.0,4.0,180.0,0.8886
33087539,ESCOLA SUICO-BRASILEIRA RIO DE JANEIRO BY SWISS INTERNATIONAL SCHOOLS,3304557,18,308,Outras posições,False,665.25,20.0,5.0,88.0,0.888
33065837,ESCOLA PARQUE,3304557,19,308,Outras posições,False,690.2979746835443,79.0,4.0,307.0,0.8877
29182344,COLEGIO INTEGRAL,2927408,6,74,Outras posições,False,675.2497959183673,98.0,4.0,344.0,0.8875
22142622,GRUPO EDUCACIONAL CEV - UNIDADE KENNEDY,2211001,7,44,Outras posições,False,664.868064516129,62.0,5.0,283.0,0.8869
26194236,COLEGIO SABER VIVER - UNIDADE III,2611606,7,67,Outras posições,False,694.746923076923,26.0,4.0,147.0,0.8859
23236051,MASTER COLEGIO,2304400,16,102,Outras posições,False,664.3947899159664,119.0,5.0,362.0,0.8856
35107190,NOSSA SENHORA DO ROSARIO COLEGIO,3550308,6,417,Outras posições,False,678.1587878787878,66.0,5.0,295.0,0.8856
